"date","home","hscore","road","rscore","line","lineavg","linesag","linesage","linesagp","linepom","linemoore","linegreen","lineopen","lineargh","linerpi","lineash"
"01/26/2005","Kansas St.",63,"Iowa St.",51.0,4.0,4.22,4.89,5.95,3.80,5.22,2.95,3.61,0.04,5.00,4.34,3.00
"01/26/2005","VA Commonwealth",58,"James Madison",66.0,19.0,19.05,18.32,17.22,19.46,19.36,23.22,15.02,0.21,20.00,14.15,"."
"01/26/2005","Louisville",99,"Marquette",52.0,17.0,15.03,12.68,8.69,20.39,15.74,20.39,12.02,17.50,14.00,6.33,14.00
"01/26/2005","Duke",66,"Maryland",75.0,13.0,17.60,18.32,22.88,12.85,16.13,15.60,14.71,0.15,27.00,12.47,14.00
"01/26/2005","St. Bonaventure",78,"Massachusetts",82.0,-9.0,-10.95,-13.45,-18.06,-9.97,-10.37,-11.14,-10.13,-0.09,-15.00,-8.08,-2.00
"01/26/2005","LSU",70,"Mississippi",60.0,6.5,5.18,4.12,6.60,1.39,5.44,5.59,4.22,5.50,6.00,6.47,7.00
"01/26/2005","Colorado",64,"Missouri",62.0,2.0,3.18,4.54,5.65,3.54,3.64,-0.40,2.82,0.02,5.00,5.97,2.00
"01/26/2005","Villanova",65,"Notre Dame",60.0,7.0,7.89,6.43,4.20,8.57,9.98,10.89,6.60,6.50,9.00,6.84,6.00
"01/26/2005","Ohio St.",68,"Penn St.",62.0,15.5,15.37,14.89,13.85,16.19,17.24,18.26,13.07,0.16,17.00,10.76,12.00
"01/26/2005","La Salle",71,"Richmond",78.0,-4.5,-2.75,-2.44,-3.20,-1.71,-2.16,-4.62,-2.58,-0.04,-3.00,0.49,-2.00
"01/26/2005","East Carolina",60,"Saint Louis",53.0,2.0,1.03,2.53,4.18,0.87,1.39,-1.13,1.93,0.02,4.00,5.36,-4.00
"01/26/2005","SW Missouri St.",92,"Southern Illinois",77.0,1.0,0.17,0.15,-2.49,3.02,-0.07,1.80,-0.23,0.02,-1.00,-1.46,"."
"01/26/2005","NC Charlotte",94,"TCU",87.0,11.0,9.81,9.13,9.54,9.08,8.94,13.29,7.84,0.14,12.00,6.02,8.00
"01/26/2005","Fordham",54,"Temple",47.0,-7.0,-7.04,-8.18,-6.54,-10.00,-6.04,-9.78,-5.90,-7.50,-6.00,-2.16,-5.00
"01/26/2005","Nebraska",77,"Texas A&M",67.0,4.0,1.61,-0.95,-2.65,0.89,-0.39,8.07,-0.63,0.04,1.00,1.58,5.00
"01/26/2005","Ohio",76,"Toledo",68.0,3.5,3.45,3.22,2.95,3.50,4.14,2.21,2.92,2.50,5.00,2.40,"."
"01/26/2005","William & Mary",83,"Towson",65.0,2.0,1.76,1.73,1.84,1.62,0.31,2.91,0.90,0.02,3.00,".","."
"01/26/2005","Houston",61,"Tulane",63.0,10.5,12.17,12.92,15.75,10.44,12.70,10.68,10.61,0.11,17.00,13.72,8.00
"01/26/2005","South Carolina",68,"Vanderbilt",63.0,5.0,3.04,2.70,3.21,1.95,2.72,2.89,2.49,0.06,5.00,3.37,3.00
"01/26/2005","Miami-Ohio",85,"Western Michigan",60.0,1.0,-0.14,0.81,1.81,-0.15,-1.18,-1.17,-0.42,0.02,0.25,2.38,"."
"01/26/2005","Detroit",54,"Wisconsin-Green Bay",60.0,9.0,4.02,1.90,-0.60,4.25,4.77,9.76,2.92,8.50,3.00,1.96,"."
"01/26/2005","Purdue",68,"Wisconsin-Milwaukee",73.0,-1.0,-3.50,-4.83,-6.08,-3.71,-3.55,0.88,-3.57,-0.02,-5.00,-0.58,"."
"01/26/2005","Loyola-Chicago",71,"Youngstown St.",50.0,13.0,16.49,16.15,15.07,17.26,18.84,17.69,14.07,0.14,16.00,11.06,"."
"01/27/2005","Arkansas-Little Rock",64,"Arkansas St.",78.0,5.0,7.10,7.69,10.40,5.28,6.95,6.79,6.21,4.50,7.00,10.48,"."
"01/27/2005","Louisiana Tech",93,"Boise St.",60.0,7.5,8.25,9.24,9.57,8.95,9.29,5.44,7.48,0.08,12.00,9.26,5.00
"01/27/2005","Cleveland St.",77,"Butler",57.0,-2.0,-1.46,-0.86,0.26,-2.04,-0.35,-6.74,-0.91,-1.50,1.00,5.51,"."
"01/27/2005","Cal St. Fullerton",92,"Cal Poly SLO",69.0,11.5,15.37,14.92,14.99,14.86,16.44,12.13,12.82,0.12,21.00,11.27,"."
"01/27/2005","South Florida",48,"Cincinnati",74.0,-10.5,-11.29,-11.01,-12.23,-9.96,-12.78,-11.67,-10.42,-0.10,-11.00,-4.62,-11.00
"01/27/2005","Rhode Island",49,"Dayton",56.0,-2.5,-2.85,-3.78,-7.15,-0.93,-3.75,-0.67,-3.48,-1.50,-4.00,-3.03,0.25
"01/27/2005","Memphis",68,"DePaul",55.0,3.5,0.04,-0.98,-3.21,1.41,-0.82,4.08,-1.45,0.03,0.25,-1.55,0.25
"01/27/2005","South Alabama",67,"Denver",72.0,-3.5,-5.94,-5.74,-5.37,-6.17,-8.25,-4.04,-5.79,-0.04,-6.00,-1.01,"."
"01/27/2005","Long Beach St.",53,"Idaho",52.0,-2.0,-0.46,0.30,-1.48,1.52,0.32,-4.27,0.14,-0.01,1.00,0.51,"."
"01/27/2005","SE Missouri St.",84,"Jacksonville St.",65.0,12.5,12.87,13.54,12.43,14.94,13.09,12.53,11.23,0.13,13.00,7.62,"."
"01/27/2005","Rider",75,"Manhattan",46.0,0.0,1.16,2.77,2.61,2.92,0.94,-4.06,0.58,0.00,4.00,3.16,"."
"01/27/2005","Buffalo",78,"Marshall",65.0,10.5,12.88,13.51,16.48,10.82,11.53,12.06,9.37,0.10,17.00,12.84,"."
"01/27/2005","Michigan St.",64,"Michigan",53.0,16.0,12.92,12.67,10.81,15.88,12.20,15.99,10.56,0.16,14.00,8.50,11.00
"01/27/2005","New Mexico St.",50,"Middle Tenn St.",65.0,-3.0,-3.55,-2.69,-3.07,-2.30,-3.94,-3.73,-3.28,-2.50,-5.00,-0.94,"."
"01/27/2005","Portland St.",89,"Montana",77.0,5.5,4.17,2.99,3.62,2.34,4.89,5.96,2.20,5.50,6.00,3.77,"."
"01/27/2005","Eastern Washington",64,"Montana St.",50.0,2.5,0.76,0.61,-0.16,1.40,-1.29,4.54,-0.91,0.03,1.00,4.15,"."
"01/27/2005","Eastern Kentucky",73,"Murray St.",61.0,0.0,0.73,1.25,3.97,-1.57,1.42,-4.59,1.16,-0.02,4.00,1.90,"."
"01/27/2005","Siena",59,"Niagara",74.0,-8.5,-9.62,-8.42,-6.71,-10.25,-9.44,-10.37,-7.93,-8.50,-13.00,-3.36,"."
"01/27/2005","New Orleans",60,"North Texas",66.0,4.0,1.94,0.30,0.61,-0.14,1.46,8.33,0.39,3.50,1.00,1.00,"."
"01/27/2005","California",65,"Oregon",62.0,1.0,0.65,-0.65,-1.82,0.15,1.88,2.15,0.44,1.50,-0.25,-0.24,2.00
"01/27/2005","Stanford",69,"Oregon St.",65.0,9.5,10.07,10.35,8.42,12.10,9.13,11.73,8.09,10.50,10.00,8.24,11.00
"01/27/2005","CS Northridge",62,"Pacific",66.0,-1.0,-4.05,-4.10,-10.77,0.88,-2.43,-3.06,-2.91,0.00,-6.00,-2.72,"."
"01/27/2005","Hawaii",75,"Rice",72.0,5.5,3.81,3.86,3.18,4.43,4.91,2.43,3.74,0.04,4.00,2.34,4.00
"01/27/2005","Eastern Illinois",74,"Samford",65.0,-1.0,-2.51,-1.73,-1.38,-2.34,-4.58,-1.73,-3.02,-0.02,-2.00,-2.64,"."
"01/27/2005","St. Mary's",79,"San Diego",69.0,10.0,9.86,8.84,10.34,7.43,8.67,15.44,7.29,11.50,10.00,8.64,"."
"01/27/2005","Santa Clara",60,"San Francisco",62.0,5.5,2.50,1.87,-0.33,3.85,2.30,3.98,2.20,5.50,3.00,0.68,"."
"01/27/2005","Loyola-Maryland",66,"St. Peter's",86.0,-5.5,-7.41,-6.79,-7.59,-6.61,-8.35,-7.04,-6.88,-5.50,-8.00,-2.55,"."
"01/27/2005","Austin Peay",69,"Tennessee St.",51.0,1.5,0.67,0.14,0.81,-0.57,-1.99,5.59,-1.81,0.00,2.00,-1.40,"."
"01/27/2005","Morehead St.",75,"Tennessee-Martin",69.0,4.5,6.83,7.15,7.74,6.45,5.26,9.37,5.15,5.50,7.00,6.17,"."
"01/27/2005","San Jose St.",76,"Tulsa",69.0,-2.0,1.32,2.83,5.69,-0.01,0.93,-2.90,0.53,-0.01,3.00,4.25,2.00
"01/27/2005","Cal Riverside",54,"UC Santa Barbara",50.0,1.0,0.67,0.28,0.60,-0.05,0.64,-0.26,1.10,0.02,2.00,2.07,"."
"01/27/2005","SMU",55,"UTEP",60.0,-4.5,-1.81,-1.13,-2.75,0.37,-0.36,-4.77,-0.18,-0.05,-2.00,0.62,-3.00
"01/27/2005","UC Irvine",52,"Utah St.",77.0,-4.0,-2.10,0.61,3.22,-2.45,-4.19,-6.93,-1.26,-0.03,-1.00,1.12,"."
"01/27/2005","Virginia Tech",79,"Virginia",73.0,1.5,0.92,0.50,-1.04,1.97,1.68,2.01,1.07,0.02,-0.25,-0.76,1.00
"01/27/2005","Georgia Tech",102,"Wake Forest",101.0,-1.5,-1.78,-3.54,-9.13,3.36,-3.29,2.49,-3.89,-0.02,-2.00,-1.77,0.25
"01/27/2005","Arizona",91,"Washington",82.0,4.0,1.12,0.31,2.52,-1.29,1.21,-0.91,1.30,1.50,4.00,4.61,1.00
"01/27/2005","Arizona St.",68,"Washington St.",62.0,8.5,7.07,7.78,8.24,7.43,5.38,7.16,5.29,0.07,7.00,5.51,9.00
"01/27/2005","Louisiana-Lafayette",91,"Western Kentucky",76.0,3.0,1.18,0.99,3.18,-1.07,-0.38,3.64,-0.31,3.50,2.00,4.42,"."
"01/28/2005","Princeton",52,"Brown",57.0,13.5,13.55,14.67,17.93,12.21,14.95,10.88,12.31,12.50,13.00,15.54,"."
"01/28/2005","Fairfield",82,"Canisius",65.0,11.5,11.85,11.80,13.49,10.46,11.77,12.45,8.95,11.50,14.00,10.36,"."
"01/28/2005","Marist",85,"Iona",96.0,4.0,6.35,6.73,8.19,5.39,6.29,5.06,5.15,0.05,8.00,7.28,"."
"01/28/2005","Pennsylvania",65,"Yale",41.0,11.0,12.48,12.60,12.89,12.41,11.31,15.42,9.88,0.12,13.00,6.57,"."
"01/29/2005","East Tennessee St.",".","Appalachian St.",".",".",1.09,-0.88,-1.17,-0.59,1.39,4.01,0.90,0.02,2.00,1.91,"."
"01/29/2005","Texas A&M",74,"Baylor",62.0,8.0,14.09,15.68,14.14,17.31,16.05,13.76,12.34,".",16.00,10.86,9.00
"01/29/2005","SMU",78,"Boise St.",69.0,8.5,10.95,12.41,10.52,14.42,12.78,10.07,9.86,0.09,14.00,9.33,5.00
"01/29/2005","Ohio",72,"Bowling Green",69.0,5.0,3.66,1.84,-0.70,4.32,6.58,5.37,3.37,0.06,3.00,2.23,"."
"01/29/2005","Indiana St.",73,"Bradley",63.0,2.0,-1.72,-2.46,-3.77,-1.18,-1.02,-0.32,-1.03,0.01,-3.00,-2.99,"."
"01/29/2005","Pennsylvania",83,"Brown",60.0,12.0,11.44,11.12,9.35,13.01,12.62,13.64,10.03,0.00,10.00,8.74,"."
"01/29/2005","Eastern Michigan",68,"Buffalo",80.0,0.0,-0.99,-0.66,-2.40,0.92,-0.67,-2.42,-0.38,0.00,-1.00,-1.69,"."
"01/29/2005","Illinois-Chicago",73,"Butler",49.0,6.0,8.12,8.59,11.71,5.61,8.90,8.46,7.02,0.07,7.00,13.02,"."
"01/29/2005","Cal Riverside",81,"Cal Poly SLO",90.0,10.0,12.79,12.66,11.83,13.55,13.35,12.01,10.97,0.10,15.00,7.86,"."
"01/29/2005","Western Michigan",84,"Central Michigan",39.0,16.0,16.36,15.99,15.60,16.39,14.39,20.61,12.19,15.50,19.00,13.50,"."
"01/29/2005","NC Greensboro",62,"Chattanooga",57.0,-3.0,-0.88,-0.03,4.47,-4.76,0.45,-4.60,0.17,-3.50,-1.00,5.98,"."
"01/29/2005","Davidson",81,"Citadel",59.0,13.0,10.73,9.46,8.05,11.42,9.31,18.46,7.15,0.13,10.00,8.29,"."
"01/29/2005","Wyoming",69,"Colorado St.",56.0,4.0,5.33,6.26,9.74,2.83,3.51,3.57,3.64,4.50,9.00,10.09,5.00
"01/29/2005","SW Missouri St.",80,"Creighton",73.0,5.0,5.40,4.99,3.23,6.95,5.32,7.78,4.11,0.06,5.00,5.25,"."
"01/29/2005","Columbia",64,"Dartmouth",45.0,8.5,11.24,10.14,11.80,8.76,11.40,12.79,9.69,8.50,13.00,8.49,"."
"01/29/2005","Southern Miss",48,"DePaul",70.0,-6.0,-6.18,-6.78,-6.42,-7.13,-4.89,-9.41,-4.43,-0.05,-5.00,-4.65,-6.00
"01/29/2005","New Orleans",71,"Denver",61.0,-3.5,-4.77,-5.22,-3.53,-7.01,-7.02,-0.75,-5.34,-0.04,-5.00,-1.52,"."
"01/29/2005","La Salle",67,"Duquesne",72.0,4.0,6.37,7.25,8.14,6.63,6.93,6.91,5.98,0.05,6.00,6.99,4.00
"01/29/2005","Western Carolina",71,"Elon",67.0,4.5,5.73,5.01,7.26,3.05,4.91,4.15,4.02,4.50,11.00,5.36,"."
"01/29/2005","Southern Illinois",79,"Evansville",55.0,13.0,10.98,10.42,11.39,9.57,9.96,13.53,8.42,0.12,13.00,11.96,"."
"01/29/2005","Nevada",63,"Fresno St.",66.0,10.0,10.01,9.09,9.04,9.33,10.55,12.55,7.62,9.50,11.00,8.89,10.00
"01/29/2005","Boston College",64,"Georgetown",49.0,8.0,11.30,9.61,17.90,8.48,8.13,12.11,7.45,0.08,14.00,10.00,11.00
"01/29/2005","Alabama",75,"Georgia",47.0,".",19.23,20.39,20.88,20.37,19.52,20.09,15.78,19.50,24.00,15.67,14.00
"01/29/2005","Charleston",71,"Georgia Southern",64.0,4.5,6.31,6.87,5.45,8.42,4.36,7.61,4.03,0.05,8.00,5.10,"."
"01/29/2005","Cornell",65,"Harvard",74.0,6.5,4.80,3.17,2.02,4.20,5.23,9.41,2.97,0.07,5.00,4.98,"."
"01/29/2005","Towson",64,"Hofstra",84.0,-6.5,-6.97,-7.01,-6.64,-7.58,-6.99,-5.54,-6.10,-6.50,-9.00,-2.28,"."
"01/29/2005","Cincinnati",87,"Houston",68.0,18.5,16.54,14.90,12.45,17.50,17.45,23.34,13.06,0.18,16.00,8.63,16.00
"01/29/2005","UC Irvine",71,"Idaho",70.0,6.0,7.75,8.04,9.91,6.27,7.77,5.19,6.34,0.07,11.00,7.37,"."
"01/29/2005","Wichita St.",78,"Illinois St.",72.0,10.5,9.62,8.58,10.17,7.71,8.91,11.31,7.61,9.50,12.00,9.63,"."
"01/29/2005","Iowa",72,"Indiana",57.0,8.5,8.90,8.67,8.84,8.50,9.62,8.46,7.89,8.50,10.00,6.92,9.00
"01/29/2005","Eastern Illinois",66,"Jacksonville St.",63.0,8.0,9.68,10.76,14.63,7.37,7.38,8.00,7.70,0.08,13.00,8.37,"."
"01/29/2005","Drexel",88,"James Madison",60.0,19.5,17.83,17.49,16.43,18.60,17.69,21.84,14.44,0.20,18.00,13.59,"."
"01/29/2005","Missouri",53,"Kansas St.",64.0,5.0,3.39,2.87,2.43,3.29,1.88,5.09,2.05,0.05,4.00,5.70,5.00
"01/29/2005","Toledo",73,"Kent St.",70.0,5.5,1.99,1.19,-2.29,4.43,2.80,4.00,1.01,0.05,2.00,-0.03,"."
"01/29/2005","Arkansas",67,"Kentucky",68.0,-3.5,-2.97,-3.00,-4.66,-0.10,-2.79,-2.81,-2.40,-2.50,-3.00,-0.26,-5.00
"01/29/2005","Tulane",69,"Louisville",105.0,-23.0,-17.04,-14.51,-11.60,-21.74,-17.22,-24.43,-13.26,-19.50,-16.00,-6.67,-15.00
"01/29/2005","Detroit",73,"Loyola-Chicago",59.0,10.0,7.02,7.44,9.58,5.62,5.54,9.51,4.83,7.50,".",8.38,"."
"01/29/2005","Saint Louis",51,"Marquette",55.0,1.0,-3.25,-5.70,-8.30,-3.38,-3.05,-0.75,-3.30,0.00,-6.00,-3.53,2.00
"01/29/2005","TCU",57,"Memphis",72.0,1.0,3.24,4.78,7.94,1.74,4.46,-3.67,4.24,0.00,5.00,7.19,3.00
"01/29/2005","Wake Forest",94,"Miami-Florida",82.0,15.0,15.29,13.98,15.44,12.74,16.62,18.67,13.54,17.50,16.00,11.75,14.00
"01/29/2005","Louisiana-Lafayette",54,"Middle Tenn St.",44.0,6.0,7.09,6.78,8.58,5.12,7.65,8.41,5.76,0.07,7.00,8.52,"."
"01/29/2005","Illinois",89,"Minnesota",66.0,17.0,17.74,16.05,22.71,13.83,17.95,18.94,14.75,0.17,20.00,10.11,16.00
"01/29/2005","Vanderbilt",73,"Mississippi",51.0,10.0,8.25,7.20,7.15,7.37,8.04,11.60,5.62,0.10,8.00,6.51,10.00
"01/29/2005","LSU",69,"Mississippi St.",62.0,-2.0,-2.22,-1.96,-2.30,-1.75,-1.93,-3.90,-1.68,-0.01,-2.00,1.27,-2.00
"01/29/2005","Eastern Washington",58,"Montana",68.0,2.5,2.17,1.11,1.41,0.83,1.95,6.18,0.63,2.50,2.00,3.46,"."
"01/29/2005","Portland St.",68,"Montana St.",51.0,8.0,5.72,5.02,5.07,4.98,5.49,8.33,3.44,6.50,7.00,6.45,"."
"01/29/2005","Morehead St.",64,"Murray St.",83.0,-7.5,-6.41,-7.24,-4.43,-10.33,-6.67,-7.62,-5.39,-7.50,-4.00,-2.08,"."
"01/29/2005","East Carolina",54,"NC Charlotte",51.0,-7.5,-9.23,-9.42,-12.00,-7.86,-9.15,-9.56,-8.06,-0.07,-11.00,-3.56,-7.00
"01/29/2005","Delaware",59,"NC Wilmington",62.0,0.0,-1.61,-1.48,-3.46,0.42,-2.48,-0.55,-1.57,-0.01,-2.00,0.11,"."
"01/29/2005","Texas Tech",84,"Nebraska",68.0,12.5,10.06,10.11,9.08,13.12,9.28,12.64,7.33,0.11,11.00,7.87,8.00
"01/29/2005","Virginia",76,"North Carolina",110.0,-14.0,-11.36,-9.09,-6.24,-16.70,-11.25,-14.91,-10.42,-0.13,-11.00,-1.08,-9.00
"01/29/2005","Clemson",70,"North Carolina St.",80.0,-1.0,2.14,4.22,5.73,1.83,3.79,-2.94,2.60,0.00,5.00,7.22,-1.00
"01/29/2005","South Alabama",67,"North Texas",60.0,2.5,-0.74,-1.71,-4.36,0.80,-0.95,4.00,-0.95,0.03,-3.00,-0.42,"."
"01/29/2005","CS Sacramento",92,"Northern Arizona",88.0,0.0,-1.98,-1.99,0.43,-4.29,-3.61,-1.08,-2.35,-0.01,-1.00,0.48,"."
"01/29/2005","Ball St.",67,"Northern Illinois",59.0,7.0,6.81,6.53,8.63,4.52,5.16,9.37,4.21,0.08,9.00,8.02,"."
"01/29/2005","Drake",81,"Northern Iowa",72.0,-4.5,-5.56,-5.75,-3.81,-7.78,-6.43,-5.05,-5.27,-4.50,-5.00,-1.03,"."
"01/29/2005","Northwestern",52,"Ohio St.",65.0,-1.0,-1.18,-1.68,0.07,-3.63,-2.43,0.78,-2.03,-0.01,-1.00,0.60,0.25
"01/29/2005","Iowa St.",74,"Oklahoma",66.0,-6.0,-8.68,-10.93,-10.42,-11.76,-9.38,-8.01,-8.18,-0.06,-10.00,-5.10,-3.00
"01/29/2005","VA Commonwealth",75,"Old Dominion",71.0,-1.5,-2.93,-3.58,-8.42,0.21,-2.27,-0.27,-1.81,-0.01,-5.00,-0.07,"."
"01/29/2005","Stanford",88,"Oregon",69.0,6.5,6.20,5.94,5.05,6.64,6.24,7.74,4.73,6.50,5.00,4.25,8.00
"01/29/2005","California",91,"Oregon St.",66.0,3.5,5.18,5.22,4.34,6.03,4.29,6.84,3.77,3.50,6.00,5.67,5.00
"01/29/2005","Loyola Marymount",63,"Pepperdine",46.0,-3.0,2.06,2.83,2.04,3.63,1.08,0.07,1.56,-0.01,4.00,3.36,"."
"01/29/2005","Gonzaga",91,"Portland",79.0,16.0,14.30,12.66,14.35,11.67,14.97,18.01,10.80,0.15,16.00,11.41,"."
"01/29/2005","San Jose St.",90,"Rice",85.0,-6.5,-6.13,-5.57,-5.18,-6.09,-5.97,-9.75,-4.94,-0.07,-6.00,-3.83,-5.00
"01/29/2005","Massachusetts",63,"Richmond",67.0,2.0,2.66,3.96,5.76,2.29,2.77,2.37,1.46,0.01,4.00,5.88,0.25
"01/29/2005","SE Missouri St.",72,"Samford",65.0,6.0,3.99,3.66,-0.57,7.59,5.25,7.06,3.59,6.50,1.00,-0.35,"."
"01/29/2005","Santa Clara",85,"San Diego",73.0,6.5,4.91,4.18,4.13,4.22,4.59,7.45,4.05,5.50,5.00,4.42,"."
"01/29/2005","Air Force",62,"San Diego St.",50.0,10.0,9.10,8.97,8.49,9.45,9.25,9.84,7.70,8.50,9.00,7.34,10.00
"01/29/2005","St. John's",55,"Seton Hall",62.0,0.0,1.74,2.37,2.74,1.97,3.30,-3.32,2.74,0.01,3.00,3.23,"."
"01/29/2005","Rider",67,"Siena",47.0,12.5,15.11,14.96,14.50,15.43,14.87,13.79,12.10,13.50,20.00,11.23,"."
"01/29/2005","Florida",80,"South Carolina",72.0,9.0,8.27,7.16,4.53,14.06,6.93,12.54,5.83,0.09,8.00,4.52,6.00
"01/29/2005","UAB",85,"South Florida",71.0,15.0,12.87,13.46,14.44,12.57,11.61,13.15,9.29,0.13,17.00,11.41,12.00
"01/29/2005","Pittsburgh",76,"Syracuse",69.0,2.5,-0.13,-1.57,-5.96,1.50,-0.48,3.48,-1.44,0.01,-1.00,-0.22,3.00
"01/29/2005","St. Bonaventure",66,"Temple",87.0,-16.5,-17.65,-18.98,-21.66,-17.93,-18.27,-18.60,-16.07,-16.50,-21.00,-10.11,-10.00
"01/29/2005","Auburn",62,"Tennessee",59.0,1.0,0.89,0.83,0.63,1.03,0.57,-0.84,0.84,".",3.00,2.17,1.00
"01/29/2005","Tennessee Tech",71,"Tennessee St.",50.0,5.5,5.53,4.22,6.06,2.43,5.07,7.62,3.00,0.05,9.00,3.74,"."
"01/29/2005","Eastern Kentucky",95,"Tennessee-Martin",71.0,13.5,16.67,17.17,18.66,15.71,15.98,16.08,13.60,13.50,20.00,11.69,"."
"01/29/2005","Kansas",90,"Texas",65.0,9.5,7.08,7.50,11.93,2.96,3.09,6.25,3.34,0.07,15.00,11.76,7.00
"01/29/2005","Hawaii",76,"Tulsa",73.0,11.5,12.41,13.00,16.11,10.16,12.21,12.56,9.82,11.50,15.00,12.11,11.00
"01/29/2005","Cal St. Fullerton",68,"UC Santa Barbara",59.0,6.0,5.03,5.32,5.58,5.07,4.86,3.82,3.83,0.06,7.00,6.63,"."
"01/29/2005","USC",69,"UCLA",72.0,2.0,1.78,1.28,-1.18,3.03,2.72,4.18,0.74,0.03,2.00,1.83,1.00
"01/29/2005","New Mexico",62,"UNLV",58.0,5.5,5.06,4.48,4.19,4.81,5.97,5.28,5.18,0.06,8.00,2.45,2.00
"01/29/2005","Louisiana Tech",80,"UTEP",65.0,-3.5,-3.56,-3.90,-4.54,-3.42,-2.99,-4.89,-2.54,-0.04,".",0.03,-3.00
"01/29/2005","Long Beach St.",44,"Utah St.",75.0,-13.5,-11.49,-8.65,-8.27,-9.94,-12.80,-16.80,-9.13,-0.12,-12.00,-5.40,"."
"01/29/2005","Rutgers",61,"Villanova",94.0,-3.5,-4.02,-2.32,-2.25,-2.38,-7.72,-4.29,-4.51,-3.50,-4.00,-0.57,-3.00
"01/29/2005","Arizona",63,"Washington St.",70.0,14.0,13.06,13.77,15.55,12.70,10.61,17.19,9.37,0.13,12.00,12.38,14.00
"01/29/2005","Idaho St.",84,"Weber St.",60.0,-1.0,1.48,1.45,2.69,0.30,1.54,-0.69,2.06,0.00,3.00,1.92,"."
"01/29/2005","Providence",78,"West Virginia",82.0,6.0,5.19,3.86,3.44,4.33,5.04,7.20,4.35,6.50,5.00,6.11,7.00
"01/29/2005","New Mexico St.",75,"Western Kentucky",77.0,-7.0,-9.10,-9.44,-8.45,-10.50,-10.08,-7.00,-8.58,-0.06,-10.00,-3.67,"."
"01/29/2005","George Mason",95,"William & Mary",62.0,16.5,13.96,12.90,11.90,13.99,13.31,17.88,10.66,15.50,16.00,".","."
"01/29/2005","Penn St.",50,"Wisconsin",76.0,-11.0,-11.29,-11.53,-11.58,-11.57,-10.04,-15.58,-8.25,-9.50,-11.00,-6.09,-11.00
"01/29/2005","Wisconsin-Green Bay",76,"Wisconsin-Milwaukee",72.0,-3.5,-3.25,-2.21,1.16,-5.44,-2.84,-6.56,-1.82,-5.50,-4.00,3.22,"."
"01/29/2005","Cleveland St.",67,"Wright St.",53.0,-2.0,-2.46,-2.72,-3.24,-2.29,-0.92,-4.51,-1.81,".",-2.00,-0.53,"."
"01/29/2005","St. Joseph's PA",67,"Xavier",59.0,3.5,4.31,4.49,5.39,3.59,2.04,5.07,2.77,0.03,7.00,9.40,"."
"01/29/2005","Princeton",58,"Yale",43.0,12.5,12.25,14.08,16.47,11.94,10.67,13.06,9.38,0.00,12.00,10.12,"."
"01/30/2005","Miami-Ohio",74,"Akron",63.0,4.5,3.69,4.56,6.45,2.44,2.18,4.48,2.57,0.05,4.00,5.70,"."
"01/30/2005","Florida International",118,"Arkansas-Little Rock",114.0,1.0,-2.15,-2.45,-5.49,0.41,-1.16,-3.63,-2.01,".",-1.00,-2.85,"."
"01/30/2005","Iona",88,"Canisius",90.0,11.5,9.97,10.21,10.42,10.23,10.19,9.20,7.80,10.50,12.00,8.79,"."
"01/30/2005","Notre Dame",78,"Connecticut",74.0,-2.5,0.62,-0.04,1.72,-1.99,2.13,-1.78,2.01,-1.50,0.25,2.27,2.00
"01/30/2005","Cornell",63,"Dartmouth",58.0,10.0,8.92,6.86,6.84,6.96,10.64,13.16,6.94,0.09,9.00,6.83,"."
"01/30/2005","George Washington",82,"Dayton",73.0,10.5,9.54,8.54,6.13,11.30,9.62,11.55,8.17,0.11,11.00,5.39,9.00
"01/30/2005","Manhattan",69,"Fairfield",61.0,4.5,4.95,4.61,4.87,4.35,4.56,6.83,4.11,4.50,5.00,6.39,"."
"01/30/2005","Maryland",79,"Georgia Tech",71.0,4.0,2.46,3.34,3.58,2.59,3.16,2.30,2.56,3.50,4.00,4.42,-1.00
"01/30/2005","Columbia",57,"Harvard",55.0,4.5,5.67,5.01,4.48,5.53,4.34,8.70,3.95,0.07,7.00,3.57,"."
"01/30/2005","Niagara",84,"Loyola-Maryland",73.0,22.0,21.37,20.50,21.09,20.86,21.23,26.60,17.08,0.22,".",15.91,"."
"01/30/2005","Purdue",84,"Michigan",55.0,2.0,-1.50,-2.51,-4.50,-0.55,-2.39,0.97,-2.02,0.00,-2.00,-0.21,0.25
"01/30/2005","Colorado",86,"Oklahoma St.",104.0,-10.5,-10.04,-8.75,-5.12,-12.62,-9.18,-14.14,-8.25,-10.50,-10.00,-2.57,-11.00
"01/30/2005","St. Mary's",68,"San Francisco",64.0,7.5,6.90,6.30,4.39,7.76,5.82,11.75,4.66,0.09,7.00,3.62,"."
"01/30/2005","Duke",100,"Virginia Tech",65.0,20.0,20.00,19.73,18.94,20.93,17.30,23.19,15.65,0.19,25.00,15.32,19.00
"01/30/2005","Arizona St.",70,"Washington",79.0,-4.5,-3.87,-4.64,-2.44,-6.64,-2.62,-7.92,-1.48,-5.50,-2.00,-0.99,-4.00
"01/31/2005","Wisconsin-Green Bay",47,"Butler",70.0,6.0,9.13,9.91,14.95,5.38,8.49,7.85,7.08,7.50,11.00,13.34,"."
"01/31/2005","Davidson",67,"Chattanooga",53.0,4.5,3.61,3.29,4.58,2.07,3.53,5.19,2.30,0.04,4.00,5.03,"."
