date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,neutral,linepom,linemoore,linemass,linegreen,lineopen,linedok,linedunk,linefox,linerpi,linepig
01/27/2011,IUPU-Fort Wayne,76,Centenary,66,23,24.91,25.48,26,25.09,0,-0.05,,28,,23,23.48,,22,,22.5
01/27/2011,Illinois-Chicago,49,Cleveland St.,63,-10,-12.84,-13.97,-15.65,-12.51,0,12.13,-14.11,-13.6,,-11,-9.19,,-12,,-9
01/27/2011,South Florida,71,DePaul,60,9.5,10.22,10.21,9.88,10.59,0,-7.11,8.7,10.6,,10,9.52,,12,,12.5
01/27/2011,Samford,69,Elon,67,-2.5,-0.95,1.28,3.22,-0.93,0,-5.35,-2.2,-0.8,,0,-0.99,,-4,,-2
01/27/2011,Nevada,79,Fresno St.,76,6.5,5.91,4.48,3.25,5.64,0,8.82,7.5,7.4,,5.5,4.66,,7,,
01/27/2011,Western Carolina,65,Furman,41,-3,-5.33,-5.53,-5.91,-5.15,0,7.74,-7.28,-6.7,,-3.5,-2.95,,-4,,-4.5
01/27/2011,VA Commonwealth,82,Hofstra,67,8.5,7.98,7.43,5.88,8.79,0,3.96,8.76,7,,9,8.44,,9,,9.5
01/27/2011,Louisiana Tech,71,Idaho,56,-1,-2.2,-1.69,-1.78,-1.58,0,9.96,-2.82,-3.9,,-4,-0.1,,-3,,
01/27/2011,CS Sacramento,74,Idaho St.,63,0,-1.01,-1.98,-3.47,-0.87,0,8.61,-1.07,-0.2,,0,0.55,,-1,,1.5
01/27/2011,Indiana,52,Illinois,49,-4,-4.8,-5.05,-6.55,-3.32,0,7.31,-5.62,-4.8,,-4,-3.49,,-5,,-3
01/27/2011,SE Missouri St.,56,Jacksonville St.,65,1.5,2.79,4.68,10.94,1.98,0,13.52,-0.01,2.1,,4,1.71,,0.01,,1.5
01/27/2011,Ball St.,53,Kent St.,66,2,2.99,3.71,3.27,4.11,0,3.39,1.76,4.1,,4,2.72,,2,,2
01/27/2011,Arkansas St.,62,Louisiana-Monroe,61,10.5,12.67,11.84,11.87,11.85,0,,12.61,13.6,,12,12.11,,14,,10
01/27/2011,St. Peter's,,Marist,53,13,13.96,14.31,15.87,12.85,0,-7.18,16.16,13.9,,13.5,11,,14,,14
01/27/2011,Virginia,42,Maryland,66,-4,-4.57,-2,1.29,-6.91,0,4.08,-4.97,-4,,-4.5,-5.83,,-7,,-2
01/27/2011,Central Michigan,58,Miami-Ohio,68,1.5,-1.96,-4.06,-8.85,0.36,0,,-2.15,-1.4,,1.5,0.29,,0.01,,0
01/27/2011,Michigan St.,57,Michigan,61,10.5,10,9.78,10.28,9.25,0,4.01,10.39,10,,10,10.06,,10,,12.5
01/27/2011,Florida Atlantic,62,Middle Tenn St.,51,8,8.01,10.08,13.02,7.36,0,-3.41,7.72,8.1,,7.5,5.86,,6,,9
01/27/2011,South Dakota St.,58,Mo Kansas City,63,14.5,14.04,11.71,6.83,17.23,0,,15.08,,,14.5,14.06,,17,,
01/27/2011,Chattanooga,111,NC Greensboro,110,8.5,8.18,10.46,13.51,6.81,0,0.67,4.7,8.5,,10,8.58,,7,,7
01/27/2011,Louisiana-Lafayette,93,North Texas,88,-3.5,-4.15,-4.39,-4.63,-4.17,0,4.38,-4.1,-6.3,,-4.5,-2.69,,-3,,-4
01/27/2011,Louisiana-Lafayette,93,North Texas,88,-3.5,-4.82,-4.39,-4.63,-4.17,0,4.38,-6.14,-6.3,,-4.5,-2.69,,-5,,-4
01/27/2011,Oakland,88,Oral Roberts,85,12,13.72,13.87,13.76,14.04,0,6.18,13.77,15.1,,12,11.62,,14,,16
01/27/2011,Stanford,59,Oregon,67,7.5,8.3,8.61,9.39,7.86,0,-6.05,6.63,10.9,,7.5,6.99,,8,,8
01/27/2011,California,85,Oregon St.,57,9.5,11.52,13.12,15.65,10.71,0,-3.66,8.18,13.3,,8.5,10.25,,11,,
01/27/2011,Eastern Washington,65,Portland St.,51,3,-0.15,-1.64,-3.64,-0.04,0,2.16,-2.15,1.9,,1,0.06,,3,,4
01/27/2011,Iona,59,Rider,61,8,6.17,5.85,5.44,6.35,0,7.45,7.35,5.9,,8,6.95,,5,,8.5
01/27/2011,Portland,79,San Diego,64,16.5,18.2,20.69,23.55,18.28,0,1.72,16.48,21.2,,18,15.7,,14,,16
01/27/2011,Loyola Marymount,60,San Francisco,61,5,0.62,-0.94,-3.66,1.56,0,10.71,0.09,0.3,,2,2.4,,3,,
01/27/2011,Pepperdine,59,Santa Clara,71,-2.5,-1.84,-1.52,-2.07,-1.02,0,3.52,-4.13,-1.1,,-3,-0.71,,-2,,
01/27/2011,Troy St.,78,South Alabama,83,3.5,4.62,5.5,6.32,4.71,0,11.42,1.49,7.8,,4.5,3.38,,4,,8.5
01/27/2011,North Dakota St.,87,Southern Utah,75,12,11.02,10.2,8.87,11.48,0,2.65,11.28,12.5,,12,10.98,,11,,9.5
01/27/2011,La Salle,76,St. Joseph's PA,3,3,5.5,6.56,7.89,5.25,0,12.07,5.09,,,3.5,4.27,,5,,1.5
01/27/2011,Gonzaga,71,St. Mary's,3,3,-0.1,-1.04,-1.19,-0.93,0,6.11,1.21,-0.8,,4,0.1,,1,,1
01/27/2011,Morehead St.,72,Tennessee St.,65,10,9.59,8.93,7.44,10.44,0,-5.34,11.24,10.2,,9,10.2,,8,,9
01/27/2011,Eastern Illinois,74,Tennessee Tech,77,3.5,2.66,3.2,3.26,3.14,0,-11.06,2.01,3.4,,2.5,3.12,,1,,4
01/27/2011,George Mason,84,Towson,58,18.5,22.12,22.68,22.59,22.86,0,-10.29,23.31,,,19,18.86,,23,,24.5
01/27/2011,Cal Poly SLO,70,UC Santa Barbara,71,-4.5,-2.74,-0.98,0.67,-2.7,0,-2.17,-5.46,-4.7,,-4,-3.23,,-1,,-1
01/27/2011,Arizona,85,UCLA,74,7.5,9.45,9.77,8.77,11.12,0,0.29,8.75,9.9,,8,9.17,,9,,9
01/27/2011,Arizona St.,61,USC,63,-2,-1.06,0.01,2.68,-3.63,0,6.9,-1.6,-2.2,,-3.5,-1.58,,0.01,,0
01/27/2011,San Jose St.,65,Utah St.,84,-9,-11.41,-10.46,-11.65,-9.36,0,22.18,-16.93,-11.6,,-9.5,-7.92,,-11,,-9.5
01/27/2011,Mississippi St.,74,Vanderbilt,81,-6,-11.25,-11.51,-9.48,-13.88,0,11,-11.1,-12.4,,-8,-10.65,,-10,,-8
01/27/2011,Florida International,78,Western Kentucky,81,-2.5,-1.58,-1.34,-1.22,-1.45,0,8.03,-4,-0.2,,-2.5,-1.64,,-1,,0
01/27/2011,Appalachian St.,65,Wofford,74,-4.5,-3.56,-2.05,-0.65,-3.56,0,7.54,-5.47,-2.7,,-5,-2.98,,-6,,-2
01/27/2011,Loyola-Chicago,84,Youngstown St.,71,11.5,11.29,11.33,9.87,12.84,0,-2.18,13.99,11.4,,12,10.63,,9,,12.5
01/28/2011,Princeton,78,Brown,60,13.5,15.08,15.03,16.4,14.16,0,-2.7,16.93,14.4,,14,12.57,,16,,
01/28/2011,Harvard,77,Columbia,66,10.5,12.66,12.27,13.27,12.29,0,-6.66,13.12,14.4,,14,10.89,,12,,13
01/28/2011,Dartmouth,64,Cornell,57,-4,-3.63,-0.47,2.26,-3.35,0,2.32,-9.58,-3.1,,-4,-2.02,,-6,,0
01/28/2011,Wisconsin-Milwaukee,72,Detroit,67,3.5,3.72,4.1,6,2.21,0,,4.21,4.3,,2.5,2.6,,3,,7.5
01/28/2011,Belmont,89,Florida Gulf Coast,56,27.5,26.56,24.95,22.1,28.53,0,,29.29,,,27.5,26.32,,,,
01/28/2011,Fairfield,61,Manhattan,59,20,21.9,22.34,22.43,22.25,0,-8.75,22.53,23.2,,21,18.96,,22,,25.5
01/28/2011,Canisius,69,Niagara,54,11.5,11.73,11.35,9.47,13.37,0,-1.61,13.99,10.5,,14,11.03,,12,,13
01/28/2011,Loyola-Maryland,59,Siena,76,3.5,3.7,4.56,5.47,3.64,0,,2.27,3.9,,5,3.9,,3,,7.5
01/28/2011,Lipscomb,82,Stetson,62,15.5,15.9,14.63,14.42,15.04,0,7.48,18.91,16.5,,15.5,12.54,,18,,19.5
01/28/2011,Wisconsin-Green Bay,61,Wright St.,63,3.5,1.61,1.55,2.27,0.86,0,,1.41,1.9,,2,1.25,,2,,5
01/28/2011,Pennsylvania,66,Yale,58,5,3.32,2.07,2.11,2.02,0,5.63,7.42,0.2,,3.5,3.2,,5,,7
01/29/2011,TCU,65,Air Force,66,3,1.2,0.1,-0.06,0.27,0,9.08,-0.12,3.7,,2.5,2.42,,1,,0
01/29/2011,Furman,81,Appalachian St.,61,9.5,10.71,11.6,12.76,10.48,0,-3.57,8.58,13.3,,11,9.13,,10,,10.5
01/29/2011,Vanderbilt,78,Arkansas,89,13,14.93,13.6,11.53,15.73,0,2,16.49,16.2,,13.5,13.61,,16,,15.5
01/29/2011,Arkansas-Little Rock,64,Arkansas St.,75,3,4.68,6.06,7.44,4.63,0,2.47,4.9,4.3,,3,2.82,,4,,9.5
01/29/2011,South Carolina,64,Auburn,79,13,17.17,19.71,22.39,17.36,0,2.66,14.92,18.8,,16,15.53,,14,,
01/29/2011,Morehead St.,69,Austin Peay,56,4,3.07,2.8,2.42,3.19,0,-3.04,4.61,4.6,,3,4.63,,-1,,2.5
01/29/2011,New Mexico,86,BYU,77,-2,-5.52,-7.75,-11.04,-4.56,0,3.61,-4.88,-6.3,,-4.5,-3.33,,-3,,-4.5
01/29/2011,Louisiana Tech,70,Boise St.,60,-6,-4.95,-4.18,-1.77,-6.95,0,5.73,-5.43,-7.2,,-8,-4.37,,-4,,-5
01/29/2011,Wichita St.,61,Bradley,41,17,18.81,19.88,21.22,18.68,0,0.05,18.53,21.5,,20,15.91,,17,,19
01/29/2011,Pennsylvania,80,Brown,78,9,7.87,7.84,7.23,8.53,0,-0.66,10.76,5.5,,9,7.22,,8,,11
01/29/2011,Valparaiso,85,Butler,79,-1.5,0.62,1.23,3.31,-0.87,0,6.25,-2.59,2.1,,-2.5,-0.23,,2,,
01/29/2011,UC Santa Barbara,69,CS Northridge,70,11.5,12.09,13.33,14.07,12.86,0,-5.39,12.55,13.6,,13,11.47,,8,,10.5
01/29/2011,Portland St.,86,CS Sacramento,80,8.5,10.93,11.19,12.44,10.14,0,6.67,12.56,13,,10.5,8.42,,9,,8
01/29/2011,Pacific,75,Cal Riverside,58,14,14.17,13.13,11.17,15.26,0,-7.71,20.61,11.2,,12,12.8,,14,,16.5
01/29/2011,Long Beach St.,75,Cal St. Fullerton,60,12,12.05,12.77,13.66,11.96,0,-2.03,14.4,11.8,,14,10.46,,10,,12
01/29/2011,Oakland,100,Centenary,70,32.5,33.51,33.93,33.17,34.76,0,2.95,,38.9,,32.5,28.74,,32,,33
01/29/2011,Davidson,75,Charleston,64,-3,-3.92,-4.27,-6.09,-2.5,0,0.26,-4.25,-5.3,,-5,-2.39,,-3,,
01/29/2011,Loyola-Chicago,70,Cleveland St.,81,-4,-4.77,-5.08,-6.97,-3.37,0,10.68,-3.85,-5.9,,-4,-2.52,,-6,,-3.5
01/29/2011,Baylor,70,Colorado,66,8.5,5.4,3.73,2.37,5.59,0,-5.92,5.53,6,,6.5,5.89,,7,,
01/29/2011,Utah,68,Colorado St.,74,0,-1.02,-1.81,-3.05,-0.62,0,8.16,-2.03,-0.3,,0,-0.11,,0.01,,2
01/29/2011,Dartmouth,45,Columbia,66,-2,-2.91,-3.88,-4.83,-3.19,0,-2.69,-3.11,-3.1,,-2,-2.22,,-1,,-1.5
01/29/2011,Harvard,78,Cornell,57,12,13.47,17.11,22.33,13.14,0,-1.65,10.14,14.5,,12,11.73,,9,,15.5
01/29/2011,Hofstra,60,Drexel,65,2,1.41,0.08,2.39,-1.95,0,9.78,1.29,2.3,,1,0.44,,4,,
01/29/2011,Bowling Green,68,Eastern Michigan,63,7.5,9.75,10.74,15.1,7.58,0,0.67,8.83,10.6,,7,6.38,,10,,12
01/29/2011,Chattanooga,85,Elon,76,0,1.47,3.44,7.04,-0.84,0,3.15,-0.08,2.1,,-2,1.62,,-1,,1
01/29/2011,Mississippi St.,71,Florida,64,-5.5,-9.78,-10.94,-11.3,-10.7,0,12.32,-10.01,-10.1,,-6,-8.58,,-8,,
01/29/2011,Clemson,62,Florida St.,44,3,2.69,2.26,1.9,2.71,0,4.4,2.5,3,,3,3.02,,3,,
01/29/2011,San Jose St.,78,Fresno St.,66,2,2.76,3.95,4.92,3.02,0,11.9,0.04,4.7,,3.5,2.85,,1,,
01/29/2011,William & Mary,69,George Mason,85,-10.5,-12.8,-13.86,-13.61,-14.18,0,9.49,-12.79,-13.8,,-10.5,-10.44,,-12,,
01/29/2011,Villanova,66,Georgetown,69,4,4.71,4.66,4.6,4.72,0,1.9,4.05,4.2,,6,4.69,,6,,7.5
01/29/2011,Kentucky,66,Georgia,60,11.5,13.43,11.63,8.87,14.81,0,1.57,12.67,16.6,,12.5,13.6,,14,,13
01/29/2011,Northeastern,70,Georgia St.,65,4.5,4.88,4.83,5.76,3.89,0,6.96,7.06,4.2,,4,4.39,,4,,7
01/29/2011,East Carolina,74,Houston,70,6.5,6.4,8,7.46,8.54,0,0.05,4.24,7.6,,8,7.56,,3,,
01/29/2011,Western Illinois,45,IUPUI,56,-8.5,-11.3,-10.31,-10.65,-9.97,0,5.31,-14.1,-13.3,,-8.5,-7.75,,-12,,-10.5
01/29/2011,New Mexico St.,73,Idaho,65,8,6.85,5.44,4.43,6.45,0,10.34,11.08,4.4,,5,6.76,,8,,
01/29/2011,Eastern Washington,83,Idaho St.,70,5,4.8,3.47,2.58,4.17,0,9.44,7.37,4,,5,3.69,,7,,7
01/29/2011,Creighton,83,Indiana St.,69,5.5,4.72,4.18,4.5,3.86,0,4.48,5.74,5.9,,4,4.32,,4,,
01/29/2011,Eastern Illinois,46,Jacksonville St.,56,6,8.2,8.77,13.46,6.42,0,3.04,6.53,9.5,,5.5,6.27,,7,,
01/29/2011,Delaware,71,James Madison,77,-4,-3.74,-2.38,-1.38,-3.49,0,2.19,-5.11,-5.8,,-4,-2.64,,-4,,
01/29/2011,Kansas,90,Kansas St.,66,10,13.25,14.45,14.96,13.87,0,0.76,13.32,13.2,,11.5,11.15,,13,,12.5
01/29/2011,Alabama,70,LSU,46,14,15.13,12.15,9.26,15.74,0,-2.67,18.21,16,,15,13.55,,18,,19.5
01/29/2011,NC Charlotte,86,La Salle,91,3.5,3.71,3.75,3.94,3.56,0,-2.42,3.64,2.5,,3,3.61,,5,,6
01/29/2011,Connecticut,78,Louisville,79,6,6.49,7.71,14.63,3.37,0,3.35,3.79,8.9,,3.5,4.26,,4,,
01/29/2011,Marshall,85,Memphis,70,2.5,2.32,1.28,-1.44,3.35,0,-1.49,1.6,3.7,,4,3.68,,3,,3.5
01/29/2011,Florida International,70,Middle Tenn St.,79,-2,-0.72,-0.49,-0.72,-0.3,0,6.94,-1.85,-0.4,,-3,-0.04,,-1,,-1
01/29/2011,Purdue,73,Minnesota,61,9.5,8.4,8.28,5.31,10.86,0,-3.74,6.1,10.4,,8.5,8.73,,9,,
01/29/2011,Texas,71,Missouri,58,7,7.95,8.79,9.11,8.43,0,-6.84,4.88,11.2,,8,7.11,,7,,10
01/29/2011,North Dakota St.,89,Mo Kansas City,88,10.5,7.48,5.93,2.06,10.02,0,,9.3,,,10.5,9.03,,7,,
01/29/2011,Montana St.,58,Montana,79,-2.5,-3.48,-3.68,-2.87,-4.53,0,14.22,-5.05,-2.6,,-4,-2.85,,-3,,-1.5
01/29/2011,Samford,72,NC Greensboro,91,6,6.32,8.75,10.86,6.31,0,-7.83,4,5.6,,5,7.15,,4,,4.5
01/29/2011,VA Commonwealth,79,NC Wilmington,70,14,13.97,13.13,13.23,13.19,0,5.63,16.4,13.5,,13,12.5,,15,,17
01/29/2011,North Carolina,84,North Carolina St.,64,11,10.76,11.28,10.01,12.61,0,0.48,9.81,11.7,,11.5,10.45,,10,,11.5
01/29/2011,Denver,80,North Texas,67,3.5,0.62,-0.47,-0.69,-0.25,0,-5.6,1.88,-0.8,,2,0.56,,3,,3.5
01/29/2011,Weber St.,72,Northern Colorado,71,-1,-0.48,-0.92,0.5,-2.46,0,8.82,-2.33,0.9,,-3,0.53,,0.01,,
01/29/2011,Buffalo,63,Northern Illinois,52,13,14.14,14.71,14.47,15.07,0,-4.88,14.44,13.5,,14,13.38,,14,,14.5
01/29/2011,Ball St.,60,Ohio,61,4.5,4.77,7.2,7.55,6.87,0,-5.49,0.39,7.5,,7,3.29,,3,,3
01/29/2011,Northwestern,57,Ohio St.,58,-10,-9.69,-10.77,-13.36,-8.59,0,15.82,-10.91,-8.5,,-10,-6.79,,-10,,-8.5
01/29/2011,Iowa St.,76,Oklahoma,82,9.5,10.15,8.78,5.83,12.22,0,1.98,10.4,13,,10,10.45,,9,,
01/29/2011,Texas Tech,75,Oklahoma St.,74,-2,-2.28,-3.1,-4.6,-1.74,0,14.31,-3.26,-1.6,,-3.5,-0.51,,-2,,
01/29/2011,IUPU-Fort Wayne,80,Oral Roberts,77,2,2.61,4.1,6.29,1.9,0,3.18,0.66,4.2,,2,2.59,,0.01,,1
01/29/2011,California,85,Oregon,77,9,9.99,10.59,11.62,9.54,0,1.13,8.12,12.1,,8,8.53,,10,,9.5
01/29/2011,Stanford,70,Oregon St.,56,8,9.56,9.51,10.08,9.07,0,-10.85,8.57,12,,8,8.61,,9,,8.5
01/29/2011,Rutgers,62,Pittsburgh,65,-8.5,-10.46,-9.84,-9.98,-9.77,0,7.24,-12.84,-11.4,,-8.5,-7.76,,-11,,-6.5
01/29/2011,St. Peter's,,Rider,60,-1,-1.48,-1.3,1.06,-3.67,0,-4.94,0.44,-2.7,,-3,-2.02,,-2,,0
01/29/2011,Rice,68,SMU,75,5,6.08,7.07,6.71,7.43,0,5.51,3.53,8.4,,6,6.42,,4,,4.5
01/29/2011,George Washington,52,Saint Louis,46,1,0.55,1.77,3.38,0.16,0,9.76,-0.65,-0.3,,1,0.73,,0.01,,
01/29/2011,Gonzaga,86,San Diego,53,24,23.8,23.48,24.06,23.58,0,-0.65,26.83,26.1,,24,21.24,,21,,21.5
01/29/2011,Pepperdine,94,San Francisco,88,2,-2.67,-3.48,-5.06,-1.96,0,12.07,-2.9,-1.3,,-2,-0.81,,-4,,-4.5
01/29/2011,Loyola Marymount,72,Santa Clara,79,2,0.03,-1.11,-3.59,1.04,0,2.16,-1.6,0.5,,0,0.84,,3,,0
01/29/2011,Evansville,66,Southern Illinois,49,3.5,4.86,5.47,6.58,4.4,0,5.96,3.88,5.4,,4,3.89,,5,,7.5
01/29/2011,South Dakota St.,96,Southern Utah,79,15.5,15.36,13.93,11.65,16.46,0,3.57,15.31,17.2,,15.5,14.54,,17,,15
01/29/2011,Fordham,60,St. Bonaventure,69,-4.5,-4.59,-3.96,-3.81,-4.36,0,2.53,-5.44,-4.9,,-5,-4.01,,-5,,-4
01/29/2011,Portland,85,St. Mary's,-5.5,-5.5,-6.09,-5.3,-3.79,-6.72,0,8.47,-8.73,-5.7,,-4.5,-5.57,,-6,,-6
01/29/2011,Marquette,76,Syracuse,70,2,1.67,-0.08,-2.28,2.24,0,11.53,-0.28,4.7,,2.5,2.65,,3,,6.5
01/29/2011,Mississippi,57,Tennessee,74,1.5,0.67,-0.3,-1.68,1.09,0,10.12,2.06,-0.7,,-1,1.23,,2,,
01/29/2011,Eastern Kentucky,86,Tennessee St.,72,4.5,3.39,2.18,1.74,2.61,0,-0.9,4.5,2.4,,2,3.08,,6,,5.5
01/29/2011,SE Missouri St.,86,Tennessee Tech,93,-3.5,-4.93,-4.46,-5.65,-3.32,0,-0.58,-5.73,-4,,-4.5,-2.85,,-8,,
01/29/2011,Murray St.,92,Tennessee-Martin,75,18.5,16.9,16.37,16.75,15.99,0,,19.63,14.9,,16,14.15,,20,,15.5
01/29/2011,Nebraska,57,Texas A&M,48,2,-0.83,-2.4,-6,1.2,0,0.34,0.13,-0.7,,2,1.39,,-1,,0.5
01/29/2011,Old Dominion,80,Towson,57,18.5,19.96,20.69,23.36,18.54,0,-13.52,21.79,19.7,,18,16.4,,20,,19
01/29/2011,Louisiana-Monroe,68,Troy St.,74,1.5,1.3,1.12,0.54,1.6,0,,1.89,0.3,,0,1.48,,2,,2.5
01/29/2011,Southern Miss,67,Tulane,54,10.5,10.73,11.43,13.95,8.93,0,2.41,10.39,11.2,,9,9.9,,10,,10.5
01/29/2011,Central Florida,69,UAB,74,2,2.31,3.31,2.51,4.08,0,2.31,0.54,1.8,,2,4.95,,0.01,,
01/29/2011,UC Davis,108,UC Irvine,107,4,1.77,1.96,1.74,2.02,0,-1.86,2.83,-0.8,,1.5,2.83,,2,,3.5
01/29/2011,Arizona St.,72,UCLA,73,-2,-0.89,-2.29,-2.59,-2,0,0.46,0.17,-2.2,,-2,-0.74,,2,,-1
01/29/2011,Arizona,82,USC,73,6.5,9.14,11.16,12.54,9.31,0,6.73,8.36,9.9,,8.5,7.75,,7,,
01/29/2011,Tulsa,69,UTEP,68,0,-1.24,-1.87,-3.1,-0.58,0,7.8,-2.68,-0.6,,-1,0.53,,-1,,0.5
01/29/2011,Wake Forest,76,Virginia,71,-4,-4.97,-4.47,-4.48,-4.48,0,19.07,-6.3,-6.9,,-4,-2.64,,-5,,
01/29/2011,Cincinnati,55,West Virginia,66,4,3.41,5.2,8.02,2.49,0,0.75,2.66,3.6,,3.5,1.72,,2,,
01/29/2011,Wofford,75,Western Carolina,66,12,11.8,10.09,8.93,11.33,0,4.3,15.14,12.4,,11,10.97,,12,,10.5
01/29/2011,Florida Atlantic,53,Western Kentucky,57,6.5,7.61,9,11.44,6.77,0,-2.32,7.32,8.5,,7,5.64,,6,,9.5
01/29/2011,Miami-Ohio,68,Western Michigan,73,5.5,7.23,7.86,10.49,5.3,0,,8.22,6.7,,6,5.69,,7,,
01/29/2011,Penn St.,56,Wisconsin,52,-3.5,-4.66,-4.3,-3.81,-5.07,0,12.34,-5.41,-5,,-4.5,-3.69,,-5,,-4
01/29/2011,San Diego St.,96,Wyoming,57,21.5,25.71,26.88,31.43,23.84,0,-4.55,25.44,28.9,,22,21.63,,23,,25.5
01/29/2011,Richmond,62,Xavier,85,4,4.88,5.97,3.91,7.78,0,1.78,2.24,6.1,,5.5,5.26,,4,,5
01/29/2011,Princeton,67,Yale,63,10.5,11.54,11,13.34,9.07,0,3.58,15.18,9.1,,10.5,9.58,,13,,13
01/29/2011,Illinois-Chicago,83,Youngstown St.,61,4,3.18,2.03,1.07,3.01,0,-0.74,4.71,3.8,,3.5,3.51,,3,,6.5
01/30/2011,Akron,63,Central Michigan,43,8.5,10.91,12.59,15.62,9.89,0,7.88,9.78,10.5,,9,8.69,,11,,11
01/30/2011,Duquesne,82,Dayton,64,8,8.4,7.43,3.62,11.46,0,5.69,6.19,10.5,,7.5,9.62,,9,,11
01/30/2011,Wisconsin-Green Bay,85,Detroit,74,3.5,4.18,4.9,6.45,3.36,0,,4.7,4.7,,4,2.89,,3,,6.5
01/30/2011,Illinois St.,77,Drake,75,6,4.12,4.83,5.06,4.6,0,3.75,3.43,4.7,,4,3.91,,3,,
01/30/2011,St. John's,,Duke,78,-8.5,-8.34,-5.84,-4,-8.04,0,4.95,-11.18,-8.6,,-8,-7.21,,-11,,
01/30/2011,Lipscomb,88,Florida Gulf Coast,71,16.5,16.71,16.43,16.17,16.93,0,,19.31,,,16.5,14.44,,,,
01/30/2011,Michigan St.,84,Indiana,83,10,10.17,9.99,11.59,8.01,0,-1.9,10.38,13,,11,9.05,,9,,9
01/30/2011,Loyola-Maryland,88,Iona,85,-5,-4.49,-3.01,-1.09,-5.09,0,,-6.49,-4.3,,-4.5,-3.96,,-6,,-3.5
01/30/2011,Michigan,87,Iowa,73,7.5,8.71,10.09,12.93,6.92,0,-0.83,8.26,9.8,,8,7.35,,7,,8
01/30/2011,South Alabama,70,Louisiana-Lafayette,76,3.5,1.98,1.66,1.25,2.09,0,3.99,0.21,4.2,,3,2.13,,2,,
01/30/2011,South Alabama,70,Louisiana-Lafayette,76,3.5,3.11,1.66,1.25,2.09,0,3.99,4,4.2,,3,2.13,,5,,
01/30/2011,Marist,59,Manhattan,60,1.5,2.97,4.35,6.06,2.42,0,4.58,1.56,4.7,,4,2.05,,1,,
01/30/2011,Georgia Tech,63,Maryland,74,-1.5,-2.47,-1.94,-1.15,-4.23,0,9.08,-2.66,-1.5,,-2,-2.27,,-3,,
01/30/2011,Virginia Tech,72,Miami-Florida,68,9,7.7,6.72,5.69,8.22,0,,9.95,7.3,,8,7.02,,8,,
01/30/2011,Siena,61,Niagara,59,13,13.14,13.3,12.13,14.61,0,-1.17,16.09,11,,16,12,,13,,
01/30/2011,SW Missouri St.,59,Northern Iowa,60,7,7.19,7.62,7.01,8.17,0,7.78,6.48,7.7,,7,7.75,,6,,8
01/30/2011,Seton Hall,81,Providence,71,5,3.77,2.83,1.7,4.16,0,-3.86,5.19,4,,4,3.54,,4,,
01/30/2011,Massachusetts,64,Rhode Island,54,0,1.33,1.92,1.62,2.07,0,1.86,1.82,1.7,,2.5,0.76,,0.01,,
01/30/2011,Belmont,82,Stetson,64,26.5,26.34,23.48,20.51,27.21,0,-3.08,30.95,26.5,,26.5,24.89,,28,,29
01/30/2011,Kent St.,72,Toledo,55,18.5,19.82,21.32,21.9,20.84,0,0.19,21.29,19.3,,19,16.58,,19,,
01/30/2011,Washington St.,87,Washington,80,-3.5,-3.9,-1.5,-1.16,-3.49,0,2.85,-7.07,-4.1,,-6,-3.57,,-4,,
01/30/2011,Wisconsin-Milwaukee,54,Wright St.,53,3,1.09,0.25,0.78,-0.3,0,,1.64,1.5,,2,0.92,,2,,86.9
01/31/2011,Texas Southern,73,Alabama St.,59,12,14.39,15.15,15.68,14.6,0,,12.75,18,,12,12.28,,13,,15.5
01/31/2011,Fairfield,70,Canisius,55,10,10.17,11.82,13.3,10.38,0,-7.58,8.58,10.8,,13,9.95,,8,,
01/31/2011,Georgia Southern,66,Davidson,73,-10,-11.14,-11.65,-13,-10.98,0,14.29,-10.03,-12,,-9,-10.82,,-10,,-7
01/31/2011,Georgetown,62,Louisville,59,4.5,5.79,5.79,7.34,4.27,0,3.71,6.1,6.7,,4.5,4.36,,6,,6.5
01/31/2011,Hampton,78,Md. Eastern Shore,16,16,18.65,20.8,23.7,18.05,0,,18.7,,,16,15.8,,17,,
01/31/2011,Northern Arizona,65,Northern Colorado,54,3.5,1.53,1.87,2.15,1.49,0,6.23,-0.76,2,,2.5,3.29,,1,,
01/31/2011,Texas A&M,49,Texas,69,-1,-2.77,-1.76,-0.54,-2.83,0,6.02,-3.17,-3.4,,-3.5,-1.7,,-5,,-4.5
02/03/2011,Stanford,69,Arizona,78,-2.5,-4.86,-6.55,-6.57,-6.71,0,0.24,-4.57,-4.3,,-4,-4.02,,-3,,
02/03/2011,California,66,Arizona St.,62,8,9.26,10.07,11.11,9.03,0,6.9,8.07,11.6,,8.5,7.72,,8,,11.5
02/03/2011,Youngstown St.,62,Butler,60,-12,-13.28,-12.03,-10.52,-13.69,0,11.8,-18.81,-12.8,,-11.5,-11.85,,-12,,-10.5
02/03/2011,Cal Riverside,73,CS Northridge,70,3,1.25,2.59,3.46,1.81,0,3.38,-2.79,1.8,,2,2.21,,1,,-0.5
02/03/2011,Samford,49,Davidson,62,-5,-4.55,-2,0.61,-5.02,0,1.61,-5.97,-5,,-6,-3.93,,-8,,-4
02/03/2011,Arkansas-Little Rock,75,Denver,72,1,1.49,3.12,4.1,2.08,0,10.39,-1.56,2.4,,2,1.94,,0.01,,-1
