date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,neutral,lineseven,linemoore,linepugh,lineopen,linedok,linefox,linepig
01/12/2014,Bowling Green,36,Northern Illinois,45,8.5,7.7,7.1,6.24,8.05,0,5,11.04,5.86,8.5,7.11,10,9
01/12/2014,St. Peter's,74,Quinnipiac,67,-4.5,-5.32,-5.64,-6.82,-5.51,0,-5,-7.52,-6.29,-4,-5.72,-4,-2
01/12/2014,Niagara,78,Rider,90,0,-1.07,-1.9,-1.13,-1.29,0,1,0.31,-2.16,0,-2.37,-1,-1
01/12/2014,Louisville,71,SMU,63,13.5,11.79,7.34,10.34,11.02,0,10,17.94,11.74,12.5,12.08,15,12
01/12/2014,Air Force,72,San Diego St.,79,-10.5,-14.94,-15.75,-16.86,-15.81,0,-14,-12.82,-17.96,-12,-13.48,-13,-10.5
01/12/2014,Tulsa,75,Southern Miss,71,-2.5,-2.7,-3.48,-3.23,-2.24,0,-4,-2.16,-2.71,-3,-2.42,-3,-2.5
01/12/2014,Oregon,80,Stanford,82,6.5,8.04,8.53,7.67,6.64,0,11,5.06,9.37,7.5,7.65,7,8
01/12/2014,Washington St.,49,Utah,46,-3,-3.1,-2.54,-3.85,-3.43,0,-4,1.85,-6.82,-2,-2.12,-6,-0.5
01/12/2014,Wisconsin-Milwaukee,86,Wisconsin-Green Bay,93,-5.5,-4.98,-4.44,-5.46,-5.52,0,1,-10.13,-7.29,-4.5,-5.44,-5,-5
01/12/2014,Creighton,95,Xavier,89,8.5,8.86,8.47,10.75,8.74,0,6,9.57,6.16,9.5,10.98,10,10.5
01/13/2014,Northeastern,49,Charleston,58,2.5,2.49,3.05,4.86,3.28,0,1,2.69,,3,2.61,1,3.5
01/13/2014,Youngstown St.,67,Cleveland St.,66,1,-1.2,-1.14,-1.65,-1.32,0,-1,-0.3,,-1.5,-2.83,-1,-0.5
01/13/2014,Iowa St.,70,Kansas,77,2,4.79,6.66,8.68,4.66,0,2,5.19,,2,4.82,3,3
01/13/2014,Loyola-Maryland,77,Lafayette,63,4.5,4.43,4.51,3.74,2.22,0,,3.28,,5,2.26,4,7.5
01/13/2014,Southern Utah,36,Northern Arizona,70,-9.5,-8.82,-9.23,-11.76,-7.66,0,-3,-8.74,,-7,-11.87,-8,-9.5
01/13/2014,Boston College,59,Syracuse,69,-9,-14.67,-13.72,-13.58,-11.75,0,-15,-13.28,,-10.5,-11.73,-13,-10
01/13/2014,Tennessee-Martin,100,Tennessee St.,81,2.5,1.32,1.19,0.07,-0.05,0,5,-2.14,,1,0.22,-2,2.5
01/13/2014,West Virginia,69,Texas,80,5.5,5.24,4.67,7.13,6.35,0,7,-0.44,,5.5,5.91,7,7
01/13/2014,Louisiana-Lafayette,81,Texas St.,58,7.5,12.35,14.03,15.63,12.66,0,11,10.86,,10.5,13.14,10,12.5
01/13/2014,Duke,69,Virginia,65,6.5,5.98,3.46,5.11,6,0,4,6.94,,5.5,5.78,8,6
01/14/2014,Nevada,65,Boise St.,74,-3.5,-3.88,-1.88,-2.55,-3.1,0,-6,-6.36,-6.28,-2,-4.15,-6,0.5
01/14/2014,Wichita St.,72,Bradley,50,18,23.52,23.01,22.38,21.92,0,16,27.49,22.02,20,21.33,24,23.5
01/14/2014,Creighton,88,Butler,60,10.5,13.65,13.85,15.2,13.08,0,11,13.16,13.56,12.5,15.35,12,16.5
01/14/2014,Florida,72,Georgia,50,13,17.16,18.46,18.19,16.57,0,18,15.03,17.8,14,16.32,16,18.5
01/14/2014,Arkansas,87,Kentucky,85,0,0.16,0.42,1.39,-0.07,0,2,-0.41,-1.87,-1,-0.62,3,-1
01/14/2014,Southern Illinois,68,Northern Iowa,66,-5.5,-8.13,-8.35,-8.23,-8.19,0,-5,-9.32,-10.86,-6.5,-8.03,-8,-8.5
01/14/2014,Kansas St.,72,Oklahoma,66,5.5,3.34,3.21,3.22,3.32,0,3,4.2,0.96,4,3.35,5,6
01/14/2014,Michigan,80,Penn St.,67,11.5,13.16,14.55,15.02,14.16,0,-1,17.09,12.62,12.5,13.58,17,18
01/14/2014,Georgia Tech,74,Pittsburgh,81,-8,-8.5,-8.83,-11.09,-8.6,0,-7,-8.36,-13.09,-6.5,-9.34,-8,-4
01/14/2014,DePaul,77,St. John's,75,-2.5,-1.43,-1.01,-1.31,-2.57,0,-1,-2.74,-3.49,-1,-1.72,0.01,1
01/14/2014,Cincinnati,69,Temple,58,14.5,14.62,16.3,16.27,13.07,0,11,14.2,15.59,-13,14.45,13,18
01/14/2014,Drexel,68,Towson,80,2.5,7.19,8.37,8.95,7.31,0,9,6.86,7.14,4.5,6.97,5,6.5
01/14/2014,George Washington,76,VA Commonwealth,66,-2,-0.46,1.67,1.55,-1.01,0,4,-2.66,-2.13,0,-1.42,-5,-0.5
01/14/2014,Eastern Michigan,56,Western Michigan,37,4,3.63,3.52,2.63,3.04,0,4,3.66,2.71,4.5,4.66,2,4
01/14/2014,Indiana,75,Wisconsin,72,-4,-5.52,-6.26,-5.3,-4.5,0,-5,-4.24,-8.07,-4.5,-7.04,-2,-3.5
01/15/2014,Tennessee,78,Auburn,67,11,13.73,11.66,10.91,13.24,0,11,18.17,13.56,13,13.19,13,15.5
01/15/2014,Ohio,71,Ball St.,51,14.5,17.23,18.18,17.41,17.36,0,16,17.71,19.31,14.5,14.79,16,17.5
01/15/2014,Texas Tech,82,Baylor,72,-4.5,-5.5,-6.04,-4.71,-4.82,0,-2,-8.06,-5.44,-4,-6.45,-7,-4
01/15/2014,Toledo,67,Buffalo,65,8,6.22,6.57,4.6,7.29,0,2,5.3,6.74,6.5,7.56,8,5.5
01/15/2014,Rutgers,85,Central Florida,75,3.5,1.12,0.91,1.1,-0.42,0,4,-0.03,0.85,3,1.6,1,1
01/15/2014,Bowling Green,67,Central Michigan,57,6.5,7.28,7.29,7.82,8.2,0,6,9.4,8.88,6.5,7.2,3,7
01/15/2014,Virginia Tech,49,Clemson,56,-2,-4.89,-5.72,-7.43,-6.95,0,3,-4.93,-7.58,-3.5,-6.27,-7,
01/15/2014,Utah St.,57,Colorado St.,50,7,6.25,6.77,8.66,6.63,0,6,6.28,6.44,7,6.2,2,7
01/15/2014,Fordham,68,Dayton,80,-7.5,-8.9,-8.08,-7.17,-7.88,0,-11,-10.49,-9.64,-6,-9.46,-11,-5.5
01/15/2014,Loyola-Chicago,70,Drake,60,-3,-3.54,-6.08,-6.61,-4.6,0,4,-4.63,-7.6,-3,-4.42,-5,-1
01/15/2014,St. Joseph's PA,84,Duquesne,75,9.5,12.84,12.45,11.45,12.21,0,12,16.58,11.06,12.5,12.26,12,14
01/15/2014,Illinois St.,79,Evansville,78,7,8.97,7.57,6.49,7.77,0,10,10.43,7.19,8,6.36,12,10.5
01/15/2014,Miami-Florida,53,Florida St.,63,-1.5,-3.25,-3.7,-5.33,-4.5,0,-3,-2.59,-6.33,-1.5,-2.21,1,
01/15/2014,San Diego St.,68,Fresno St.,60,14,18.49,19.97,19.82,18.08,0,17,16.69,17.7,16.5,17.16,17,19
01/15/2014,Xavier,80,Georgetown,67,6,5.19,4.64,6.11,3.92,0,4,2.67,5.58,5.5,5.95,4,5.5
01/15/2014,NC Wilmington,64,Hofstra,69,3.5,3.23,1.74,0.21,2.72,0,1,4.02,1.85,4,5.29,5,4
01/15/2014,Northern Illinois,64,Kent St.,73,-6.5,-3.11,-1.82,-1.57,-3.26,0,-3,-6.89,-3.82,-4,-4.48,-3,1
01/15/2014,Mississippi,88,LSU,74,2.5,2.55,1.02,0.69,1.9,0,5,4.3,0.3,3,0.73,7,2
01/15/2014,George Mason,87,Massachusetts,88,-5,-8.12,-9.1,-9.16,-7.06,0,-12,-4.41,-9.83,-4.5,-6.48,-4,
01/15/2014,Akron,59,Miami-Ohio,52,9,9.84,8.67,6.66,9.74,0,13,9.61,9.16,8.5,12.35,11,9
01/15/2014,Northwestern,40,Michigan St.,54,-11,-13.92,-14.67,-15.41,-13.65,0,-11,-16.86,-15.74,-10,-14.1,-15,-13.5
01/15/2014,Alabama,80,Mississippi St.,61,11,11.16,9.27,10.76,12.48,0,5,14.49,12.88,12,12.35,13,11.5
01/15/2014,Wake Forest,70,North Carolina St.,69,2.5,3.36,4.14,4.74,3.18,0,-1,2.76,3.39,3.5,2.69,2,4.5
01/15/2014,James Madison,52,Northeastern,56,4.5,1.07,1.51,-0.98,-0.31,0,4,-1.73,-3.32,3,3,4,6
01/15/2014,Maryland,74,Notre Dame,66,5,2.57,3.87,4.51,2.04,0,2,-0.42,0.7,4.5,4.33,0.01,2
01/15/2014,Illinois,58,Purdue,66,6,6.65,6.63,6.46,5.83,0,12,2.4,4.43,5,6.27,6,5.5
01/15/2014,La Salle,72,Rhode Island,62,10,9.52,8.73,7.62,9.53,0,7,13.01,9.01,8,10.97,12,8.5
01/15/2014,Indiana St.,70,SW Missouri St.,55,10,9.4,7.82,7.44,9.19,0,6,9.74,8.3,10.5,9.94,10,12
01/15/2014,Air Force,77,San Jose St.,62,8.5,6.72,5.03,4.26,4.02,0,5,10.33,3.55,6.5,7.35,10,9
01/15/2014,Texas A&M,75,South Carolina,67,7,6.32,5.4,5.39,4.21,0,7,10.39,4.82,5.5,6.1,4,7
01/15/2014,SMU,71,South Florida,54,10.5,14.11,14.74,16.85,14.43,0,13,11.98,15.68,11.5,15.54,12,15.5
01/15/2014,Saint Louis,66,St. Bonaventure,60,11,11.1,9.5,7.02,10.26,0,9,15.47,9.19,10.5,10.44,11,13.5
01/15/2014,Oklahoma St.,82,TCU,50,21,23.22,21.46,23.82,24.53,0,19,29.32,23.55,22.5,21.56,26,
01/15/2014,New Mexico,73,UNLV,76,9,7.14,6.66,2.3,5.78,0,4,8.77,4.4,8.5,8.05,8,10
01/15/2014,Detroit,70,Valparaiso,78,2,3.37,2.33,2.69,1.67,0,4,4.4,1.52,3,1.53,5,5.5
01/15/2014,California,82,Washington,56,8.5,8.63,8.96,7.98,9.53,0,6,8.66,9.12,9,8.86,7,10.5
01/15/2014,Stanford,80,Washington St.,48,13,10.68,10.82,12.25,11.51,0,6,12.96,9.79,11,11.08,12,11.5
01/15/2014,Delaware,76,William & Mary,71,6,7.73,8,7.55,9.18,0,9,7.16,8.13,8,6.59,7,9
01/16/2014,Arizona,91,Arizona St.,68,13.5,13.41,13.85,11.98,12.34,0,,12.85,11.51,11.5,12.57,13,16
01/16/2014,Georgia St.,73,Arkansas St.,72,9,8.86,6.13,5.41,8.09,0,,9.73,8.28,10.5,7.89,8,14.5
01/16/2014,Western Kentucky,83,Arkansas-Little Rock,87,8.5,8.7,7.14,8.34,7.91,0,,11.14,8.18,8,8.49,7,8.5
01/16/2014,SIU-Edwardsville,71,Austin Peay,67,-2,0.5,-1.51,-1.58,-0.78,0,,-0.33,-0.5,0,-0.29,3,5.5
01/16/2014,San Francisco,76,BYU,83,-4.5,-5.31,-3.86,-6.55,-5.91,0,,-6.38,-6.61,-4,-5.02,-7,-3
01/16/2014,Eastern Kentucky,74,Belmont,63,2.5,1.46,0.02,-1.87,0.82,0,,3.59,-0.09,1,1.71,2,4.5
01/16/2014,Cal Poly SLO,62,CS Northridge,52,8.5,10.53,8.4,8.2,10.42,0,,10,11.47,9.5,10.15,11,13
01/16/2014,UC Davis,69,Cal Riverside,81,4.5,0.21,-0.66,-1.75,-0.31,0,,1.56,-3,1,1.17,1,1
01/16/2014,UC Irvine,72,Cal St. Fullerton,54,11,13.08,12.92,13.46,12.55,0,,13.26,11.68,11.5,13.18,14,16.5
01/16/2014,Appalachian St.,70,Chattanooga,80,2.5,0.93,-0.97,0.83,1.89,0,,3.93,-0.2,2.5,2.47,4,1.5
01/16/2014,NC Greensboro,69,Citadel,65,10.5,9.72,10.19,8.73,8.56,0,,9.53,9.61,10,8.86,11,11.5
01/16/2014,Memphis,73,Connecticut,83,6.5,5.93,5.73,7.02,4.62,0,,3.06,5.18,7,6.09,6,8.5
01/16/2014,Florida Atlantic,78,East Carolina,67,2,-0.39,-0.66,0.78,-0.73,0,,-4.09,-1.82,0,-0.3,2,3
01/16/2014,Northern Arizona,84,Eastern Washington,65,5,3.01,2.68,3.59,2.38,0,,2.64,0.38,3.5,2.61,4,7.5
01/16/2014,Davidson,85,Elon,87,7.5,4.37,1.52,0.95,2.66,0,,6.6,0.82,7,5.91,9,7
01/16/2014,Georgia Southern,88,Furman,81,9,9.71,8.82,9.42,9.87,0,,9.51,9.67,8.5,9.24,12,10
01/16/2014,Pepperdine,53,Gonzaga,70,-9,-9.88,-7.06,-8.09,-10.75,0,,-12.04,-13.86,-8.5,-12.8,-11,-3.5
01/16/2014,Louisville,91,Houston,52,17,19.7,16.18,19.05,19.69,0,,26.05,19.39,18.5,22.4,19,19
01/16/2014,Denver,64,IUPU-Fort Wayne,67,10,5.62,3.68,4.03,5.07,0,,7.61,5.3,6.5,6.94,7,4
01/16/2014,South Dakota,69,IUPUI,57,10,9.07,11.4,11.68,8.41,0,,12.51,8.73,9.5,8.75,6,8.5
01/16/2014,UC Santa Barbara,64,Long Beach St.,51,7,9.51,11.04,10.5,9.9,0,,8.94,9.76,7,9.48,8,9.5
01/16/2014,Tulane,45,Louisiana Tech,73,-13,-15.7,-15.3,-17.46,-16.74,0,,-16.49,-17.86,-13,-15.35,-19,
01/16/2014,South Alabama,81,Louisiana-Lafayette,73,-1,-1.65,-3.81,-4.39,-2.37,0,,-0.68,-3.27,-1,1.02,0.01,-1.5
01/16/2014,Troy St.,64,Louisiana-Monroe,75,2.5,6.38,2.82,1.5,4.34,0,,7.94,2.17,5,4.09,9,13
01/16/2014,Vanderbilt,78,Missouri,75,-2,0.44,-1.51,-0.96,-0.44,0,,4.37,-2.25,0,1.79,1,2
01/16/2014,Quinnipiac,70,Monmouth,61,10.5,11.02,9.48,8.61,10.61,0,,13.46,10.03,10.5,11.98,13,11.5
01/16/2014,Eastern Illinois,66,Murray St.,70,-5.5,-6.57,-5.38,-7.62,-6.86,0,,-4.35,-8.51,-6,-6.65,-8,
01/16/2014,North Dakota St.,91,Nebraska-Omaha,69,12.5,9.29,6.51,4.58,6.35,0,,14.98,3.39,12,11.04,15,12
01/16/2014,Fairfield,63,Niagara,67,3.5,5.23,3.73,3.68,4.3,0,,7.14,4.25,5,4.44,7,9
01/16/2014,Montana,84,North Dakota,71,6,7.13,8.67,10.01,7.65,0,,7.33,5.97,8,7.55,5,9.5
01/16/2014,Marshall,65,North Texas,80,6,4.82,4.08,4.05,6.16,0,,3.32,2.9,6,6.15,11,7
01/16/2014,Montana St.,70,Northern Colorado,55,-1,-4.58,-3.32,-2.58,-4.73,0,,-6.86,-8.23,-3.5,-4.71,-4,-0.5
01/16/2014,Cleveland St.,86,Oakland,76,7,9.09,9.09,9.51,8.82,0,,7.89,8.43,9,8.55,9,11.5
01/16/2014,Minnesota,63,Ohio St.,53,-3.5,-4.79,-3.07,-3.75,-5.05,0,,-7.07,-6.1,-3.5,-3.32,-6,-4
01/16/2014,Florida International,36,Old Dominion,52,0,-1.03,-0.28,-2.7,-1.13,0,,-1.6,-4.4,0,-2.38,2,1
01/16/2014,Loyola Marymount,57,Portland,71,4,0.31,1.28,-0.4,0.97,0,,-0.19,-3.2,1.5,1.33,2,3
01/16/2014,CS Sacramento,64,Portland St.,68,2.5,2.22,3.34,2.65,2.14,0,,1.96,-1.84,3.5,2.36,3,6.5
01/16/2014,St. John's,83,Providence,84,4,4.14,3.48,4.85,2.92,0,,5.13,4.45,4,4.26,4,5.5
01/16/2014,Southern Miss,84,Rice,62,18,18.9,19.27,19.39,16.82,0,,19.39,14.93,17.5,20.16,20,21.5
01/16/2014,Morehead St.,80,SE Missouri St.,67,6.5,7.44,8.32,8.64,6.81,0,,5.32,7.63,7,8.1,6,9
01/16/2014,Santa Clara,66,San Diego,69,4,4.97,2.91,1.69,3.58,0,,5.09,3.72,4.5,4.21,8,7.5
01/16/2014,Manhattan,90,Siena,68,10.5,11.86,11.76,10.09,11.21,0,,12.3,11.26,10,13.03,12,14
01/16/2014,Idaho St.,60,Southern Utah,45,17.5,20.08,18.48,23.15,17.3,0,,19.54,22.33,19,18.3,19,21
01/16/2014,Rider,69,St. Peter's,77,7,8.37,8.7,9.82,7.54,0,,9.91,7.32,7,8.4,8,7
01/16/2014,Jacksonville St.,70,Tennessee St.,64,6.5,5.54,8.06,7.17,5.29,0,,4.41,1.1,6,6.87,5,6.5
01/16/2014,UAB,78,Texas San Antonio,65,16.5,17.3,17.45,18.22,17.5,0,,20.72,18.97,19,17.97,14,17
01/16/2014,NC Charlotte,90,Tulsa,86,2.5,4.23,3.54,2.63,4.42,0,,6.03,3.11,4,4.63,3,3
01/16/2014,Colorado,56,UCLA,69,1,0.54,1.46,-0.61,-0.25,0,,0.19,-2.54,-2,2.04,-3,-0.5
01/16/2014,Utah,84,USC,66,10.5,11.01,9.19,10.95,9.8,0,,10.09,11.42,10.5,9.85,15,12
01/16/2014,Middle Tenn St.,54,UTEP,63,8.5,4.02,3.34,2.66,2.91,0,,3.64,0.43,6,5.48,10,6
01/16/2014,South Dakota St.,64,Western Illinois,55,8.5,8.17,7.54,8.17,6.47,0,,11.08,5,9.5,7.6,8,11
01/16/2014,Illinois-Chicago,63,Wisconsin-Milwaukee,67,-1,-1.38,-4.7,-3.76,-2.48,0,,1.5,-5.42,-1.5,1.09,1,2
01/17/2014,Iona,83,Canisius,85,7,5.7,4.42,4.63,6.34,0,4,6.39,5.48,7,6.92,5,6.5
01/17/2014,Bradley,66,Southern Illinois,60,4,4.44,2.87,1.44,2.18,0,8,3.19,4.9,3.5,4.23,2,4
01/17/2014,Wright St.,69,Wisconsin-Green Bay,79,-1.5,-4.43,-7.3,-8.68,-4.84,0,-4,-2.12,-9.38,-2.5,-2.31,-1,-1.5
01/18/2014,Colorado St.,74,Air Force,68,9.5,10.09,7.76,6.7,9.23,0,12,9.95,11.07,9,10.38,11,8.5
01/18/2014,Missouri,68,Alabama,47,5.5,5.69,6.12,4.72,4.34,0,9,1.94,5.33,4.5,3.41,7,5.5
01/18/2014,Georgia,66,Arkansas,61,-2,-6.38,-8.34,-10.96,-7.73,0,-9,-2.56,-9.38,-3.5,-7.33,-4,-3.5
01/18/2014,Western Kentucky,82,Arkansas St.,77,5,2.77,1.75,1.95,2.04,0,4,3.86,3.21,4,4.39,-1,2.5
01/18/2014,Georgia St.,99,Arkansas-Little Rock,73,12,12.61,9.58,10.21,11.99,0,14,14.75,13.26,12.5,11.77,12,14.5
01/18/2014,Eastern Illinois,67,Austin Peay,64,1.5,0.08,-0.2,-3.4,-0.68,0,1,3.62,-1.95,1.5,-1.89,0.01,3
01/18/2014,Santa Clara,81,BYU,91,-6,-7.49,-8.38,-10.7,-8.49,0,-3,-8.93,-9.61,-5.5,-8.21,-8,-6.5
01/18/2014,Tennessee St.,65,Belmont,79,-10.5,-9.37,-10.08,-8.49,-8.99,0,-9,-9.05,-8.46,-10.5,-11.38,-9,-9
01/18/2014,North Carolina,82,Boston College,71,11.5,13.27,12.18,12.45,14.11,0,14,14.35,15.16,11.5,9.88,16,9.5
01/18/2014,Yale,74,Brown,67,6,3.93,3.5,2.26,3.95,0,1,6.02,2.13,5,6.02,6,7
01/18/2014,Hawaii,100,Cal Riverside,69,15,14.96,14.31,14.04,14.47,0,17,16.73,17.98,14,13.96,12,12.5
01/18/2014,UC Davis,69,Cal St. Fullerton,61,-2.5,-3.36,-4.67,-4.61,-4.43,0,2,-2.26,-7.54,-3.5,-3.94,-2,-3.5
01/18/2014,Wofford,57,Chattanooga,71,7,6.92,5.72,6.29,7.68,0,3,9.74,7.29,6,6.77,8,6.5
01/18/2014,South Florida,54,Cincinnati,61,-8,-10.08,-11.04,-12.81,-10.33,0,-10,-10.5,-13.09,-8,-8.48,-9,-8.5
01/18/2014,Columbia,71,Cornell,61,16,22.22,22.48,22.96,21.14,0,17,24.92,24.89,16.5,15.58,20,23.5
01/18/2014,Providence,81,Creighton,68,-4,-6.36,-6.98,-11.12,-5.44,0,-4,-7.54,-8.24,-5,-6.37,-8,-3.5
01/18/2014,St. John's,69,Dartmouth,55,13,14.39,12.85,11.1,13.95,0,13,17.06,16.06,12.5,13.32,13,16
01/18/2014,NC Greensboro,82,Davidson,93,-8,-3.34,-1.19,-0.97,-3.79,0,1,-6.09,-3.71,-5.5,-8.04,-4,-1.5
01/18/2014,Richmond,73,Dayton,64,2,-1.02,-0.91,-0.87,-0.38,0,-2,-2.17,-3.15,1.5,-0.09,1,0.5
01/18/2014,Villanova,88,DePaul,62,17,19.18,18.07,16.96,19.12,0,15,21.49,20.69,18,18.87,21,19.5
01/18/2014,Northeastern,70,Delaware,74,-1.5,-2.15,-3.35,-2.31,-1.91,0,-4,-0.59,-1.7,-2.5,-2.8,-3,-1
01/18/2014,Youngstown St.,77,Detroit,63,6.5,5.71,7.33,6.53,6.16,0,4,5.41,3.98,7.5,5.33,2,11
01/18/2014,NC Wilmington,63,Drexel,79,-4,-5.51,-7.35,-6.81,-6.47,0,-6,-5.78,-8.56,-4.5,-4.5,-3,-2.5
01/18/2014,VA Commonwealth,80,Duquesne,65,16.5,18.05,16.44,15.21,18.25,0,15,23.21,18.5,18.5,15.79,21,18.5
01/18/2014,Florida International,68,East Carolina,64,2,-0.67,-0.67,-1.81,-1.87,0,3,-4.05,-3.63,1.5,0.37,1,0.01
01/18/2014,Central Michigan,59,Eastern Michigan,72,-3.5,-6.22,-7.34,-6.77,-7.26,0,-5,-6.63,-8.47,-5.5,-5.35,-3,-6.5
01/18/2014,CS Sacramento,75,Eastern Washington,64,-2,-1.62,-2.03,-1.94,-2.08,0,1,-2.52,-5.73,-1.5,-2.27,0.01,2
01/18/2014,Auburn,61,Florida,68,-8,-9.33,-9.33,-7.79,-9.95,0,-4,-13.4,-9.88,-8,-7.96,-10,-10
01/18/2014,Virginia,78,Florida St.,66,6,3.91,3.2,3.66,3.03,0,4,5.02,2.68,5,3.83,3,6
01/18/2014,Saint Louis,70,Fordham,48,18,19.21,17.54,14.77,17.65,0,18,22.26,16.3,18.5,18.45,21,20.5
01/18/2014,Citadel,71,Furman,76,1.5,2.81,1.46,2.42,2.66,0,2,5.64,1.78,3.5,1.25,7,3.5
01/18/2014,Rhode Island,71,George Mason,69,5,4.16,2.83,3.19,2.19,0,8,0.36,1.17,4.5,4.5,3,8
01/18/2014,St. Bonaventure,71,George Washington,79,2.5,0.64,-0.2,1.06,0.03,0,-1,-1.94,0.17,2.5,2.41,2,2
01/18/2014,Appalachian St.,81,Georgia Southern,68,2.5,-1.14,-3.33,-2.93,-2.11,0,1,3.19,-3.56,1.5,0.66,1,-0.5
01/18/2014,Loyola Marymount,72,Gonzaga,82,-9.5,-11.47,-10.34,-11.85,-11.74,0,-12,-12.57,-15.02,-9.5,-11.09,-12,-10
01/18/2014,South Dakota,75,IUPU-Fort Wayne,61,-1.5,-3.74,-2.47,-1.97,-3.14,0,-7,-3.68,-3.47,-3,0.11,-5,-5.5
01/18/2014,Denver,66,IUPUI,45,16,16.29,16.65,17.24,15.98,0,9,23.43,17.5,15.5,16.93,16,16.5
01/18/2014,Drake,63,Illinois St.,77,4.5,6.16,5.37,7.1,5.85,0,4,5.26,7.88,5,6.35,6,5
01/18/2014,Wichita St.,68,Indiana St.,48,10.5,12.55,11.89,12.76,10.65,0,9,15.15,12.39,10.5,10.04,14,12
01/18/2014,Texas,86,Iowa St.,76,-2,-3.15,-4.49,-7.03,-4.73,0,4,-2.46,-7.78,-2,-4.37,-3,0.01
01/18/2014,Eastern Kentucky,60,Jacksonville St.,56,11.5,13.9,10.63,7.95,12.65,0,14,17.69,13.28,13,13.49,16,18
01/18/2014,Eastern Kentucky,60,Jacksonville St.,80,11.5,13.9,10.63,7.95,12.65,0,14,17.69,13.28,13,13.49,16,18
01/18/2014,William & Mary,78,James Madison,56,6.5,9.21,9.31,9.85,8.07,0,7,11.75,8.9,8.5,7.31,10,10
01/18/2014,Buffalo,71,Kent St.,60,5,5.28,5.55,7.29,3.93,0,6,5.22,3.67,5.5,3.94,5,8.5
01/18/2014,Cal Poly SLO,62,Long Beach St.,63,4.5,6.39,5.89,5.89,5.55,0,5,8.31,4.33,4.5,5.95,7,8.5
01/18/2014,Troy St.,59,Louisiana-Lafayette,72,-5.5,-3.97,-5.82,-7.08,-5.91,0,-1,-3.75,-6.42,-5,-6.1,-3,-1.5
01/18/2014,South Alabama,58,Louisiana-Monroe,64,6.5,8.34,4.46,4.49,7.11,0,14,10.76,5.33,7,6.9,10,9.5
01/18/2014,Connecticut,64,Louisville,76,-2.5,-2.29,1.01,-3.77,-2.96,0,2,-4.15,-4.73,0,-3.51,-4,-0.5
01/18/2014,Evansville,53,Loyola-Chicago,48,5,3.95,6,6.53,3.97,0,-3,3.86,4.54,4,4.61,3,4
01/18/2014,Fairfield,71,Manhattan,67,-8,-9.12,-11.42,-10.66,-9.12,0,-10,-7,-10.33,-7.5,-10,-7,-8
01/18/2014,Butler,69,Marquette,57,1,1.31,0.56,-0.02,-0.24,0,4,2.63,2.18,0,0.72,3,-1.5
01/18/2014,Elon,74,Massachusetts,84,-4.5,-8,-8.71,-8.64,-8.62,0,-5,-8.1,-13.13,-5,-6.52,-6,-4
01/18/2014,Georgia Tech,42,Miami-Florida,56,0,1.4,1.46,0.78,1.28,0,1,2.9,0.53,1.5,0.11,-1,3
01/18/2014,Ball St.,52,Miami-Ohio,64,0,-0.52,-1.3,-0.28,-0.59,0,3,-1.34,-2.58,-1.5,0.59,2,-0.5
01/18/2014,Wisconsin,70,Michigan,77,7,7.91,6.47,4.62,5.47,0,10,4.86,7.84,8.5,7.89,7,7.5
01/18/2014,Illinois,62,Michigan St.,78,-4.5,-6.09,-7.61,-7.83,-6.91,0,2,-10.5,-7.85,-5,-5.72,-8,-9
01/18/2014,South Carolina,74,Mississippi,75,-2,-0.16,-0.16,-0.96,0.47,0,1,-5.31,1.27,-1,-1.9,-1,3
01/18/2014,SIU-Edwardsville,67,Murray St.,60,-4.5,-4.7,-5.37,-4.03,-5.67,0,1,-6.34,-7.06,-5,-7.17,-5,-2
01/18/2014,South Dakota St.,71,Nebraska-Omaha,80,6,1.87,0.24,-1.14,0.18,0,-2,8.73,-4.64,4.5,3.69,6,7
01/18/2014,Fresno St.,78,New Mexico,89,-6,-4.55,-3.96,-1,-4.52,0,-7,-6.91,-6.3,-5,-6.71,-1,-1.5
01/18/2014,Quinnipiac,85,Niagara,71,10.5,12.66,12.28,11.77,12.03,0,16,12.38,13.53,12,10.72,12,13.5
01/18/2014,Duke,95,North Carolina St.,60,13,14.34,13.57,15.46,15.17,0,8,16.29,15.61,13.5,15.56,15,17
01/18/2014,Montana St.,69,North Dakota,72,4.5,6.1,7.67,7.95,5.78,0,9,5,2.97,5.5,3.7,7,10.5
01/18/2014,NC Charlotte,76,North Texas,74,8,9.6,8.45,7.6,8.89,0,10,13.36,9.17,9,9.4,11,9
01/18/2014,Montana,73,Northern Colorado,84,5,-0.19,1.1,2.11,0.73,0,-3,1.05,-5.22,3,3.65,0.01,3
01/18/2014,Indiana,47,Northwestern,54,13,13.8,12.81,12.99,13.03,0,15,15.49,11.45,13,12.27,16,16
01/18/2014,Northern Illinois,46,Ohio,65,-7.5,-7.63,-8.65,-9.39,-8.87,0,-3,-8.87,-8.56,-6.5,-8.96,-8,-6
01/18/2014,Baylor,64,Oklahoma,66,8,6.41,4.98,5.1,5.24,0,1,8.09,5.63,5.5,8.66,7,7
01/18/2014,Kansas,80,Oklahoma St.,78,5,4.03,2.41,-0.05,2.26,0,4,3.27,3.44,5,4.39,5,6
01/18/2014,Florida Atlantic,60,Old Dominion,65,2.5,-0.11,-0.38,0.15,-0.45,0,1,-0.26,-2.59,0,0.14,1,1
