date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,neutral,lineseven,linemoore,linepugh,lineopen,linedok,linefox,linepig
12/17/2012,Northern Arizona,87,Montana St.,80,6.5,6.4,10.29,13.61,6.8,0,10,1.44,8.27,7,4.08,2,5
12/17/2012,Southern Utah,79,North Dakota,67,2,-0.89,-2.47,-4.53,-0.71,0,-2,-0.04,0.42,0,1.24,-1,-0.5
12/17/2012,Northwestern,74,Texas St.,68,15,16.84,17.77,18.23,16.96,0,14,22.91,16.28,14.5,16.83,15,14.5
12/17/2012,UTEP,60,UNLV,62,-6.5,-13.16,-11.07,-9.69,-12.98,0,-31,-7.52,-16.94,-8.5,-4.97,-9,
12/17/2012,Oakland,70,Valparaiso,68,-3.5,-5,-2.67,-4.24,-1.54,0,-19,-2.98,-8.14,-2.5,-0.07,-3,-1
12/18/2012,Purdue,66,Ball St.,56,15,14.27,10.04,5.43,14.5,0,9,21.91,12.57,15.5,17.22,20,13.5
12/18/2012,Wyoming,71,Denver,61,9,11.65,18.32,25.68,11.98,0,16,2.73,11.74,7.5,9.09,5,11
12/18/2012,Wake Forest,79,Furman,55,11.5,14.57,17.78,18.2,16.83,0,11,13.7,19.52,12.5,15.27,10,12
12/18/2012,Western Illinois,70,Illinois-Chicago,54,1.5,-4.41,-6.06,-8.61,-4.67,0,-16,-1.16,-9.43,-2,2.71,2,-0.1
12/18/2012,Nebraska,59,Jacksonville St.,55,7.5,7.66,5.49,3.39,7.06,0,10,4.67,10.49,5.5,8.17,8,9.5
12/18/2012,UC Irvine,60,LSU,66,-1.5,-3.93,-2.96,-6.34,-0.54,0,-16,-5.15,-6.57,0,1.16,0.01,2
12/18/2012,UCLA,89,Long Beach St.,70,13,15.55,10.81,6.6,15.25,0,25,18.82,19.95,13.5,14.28,12,12.5
12/18/2012,Central Florida,50,Miami-Florida,72,-4,-3.45,-1.61,-4.22,0.22,0,-8,-6.84,-1.39,-4,-0.94,-3,
12/18/2012,Bowling Green,53,Michigan St.,64,-12,-11.64,-11.41,-11.46,-12.06,0,-16,-14.28,-13.82,-10.5,-6.02,-11,-8.5
12/18/2012,Charleston,76,Old Dominion,65,8,9.82,14.91,18.65,11.23,0,10,7.63,12.14,7,6.42,1,11.5
12/18/2012,Kansas,87,Richmond,59,14.5,18.39,17.05,17.96,15.4,0,17,21.46,21.02,15.5,15.26,20,19
12/18/2012,Utah,62,SMU,53,5.5,5.93,8.65,6.94,9.81,0,,-0.83,9.22,5.5,6.38,3,7
12/18/2012,Georgia St.,67,Southern Miss,69,-3.5,-5.57,-6.61,-5.3,-8.71,0,-14,-2.66,-5.29,-4,-2,-1,
12/18/2012,North Carolina St.,88,Stanford,79,7.5,4.54,5.5,6.34,4.11,0,-5,6.43,3.16,7,7.75,4,9.5
12/18/2012,Middle Tenn St.,77,Tennessee St.,48,12.5,16.25,19.05,16.03,21.91,0,,15.9,20.77,13.5,13.62,11,14.5
12/18/2012,Auburn,81,Tennessee Tech,62,9.5,8.5,8.55,6.54,10.08,0,4,12.89,9.41,9,9.06,8,8
12/18/2012,California,68,UC Santa Barbara,59,14,14.5,11.52,7.91,14.41,0,17,17.26,16.61,13,13.82,14,15
12/18/2012,VA Commonwealth,76,Western Kentucky,44,17.5,16.24,14.41,12.67,16.02,0,12,19.75,19.77,16.5,17.45,16,
12/18/2012,Ohio St.,65,Winthrop,55,29,31.88,25.72,24.44,26.57,0,34,44.12,33.91,30,29,32,31
12/18/2012,South Florida,72,Youngstown St.,54,5.5,5.91,3.72,3.49,3.4,0,3,8.79,6.39,7,6.7,7,8.5
12/19/2012,Texas Tech,62,Alabama,66,-8.5,-8.4,-7.7,-6.14,-9.77,0,-1,-15.8,-9.22,-8.5,-6.73,-12,-6.5
12/19/2012,South Carolina,74,Appalachian St.,69,10.5,11.27,8.92,11.28,6.21,0,22,11.11,11.37,9,10.67,7,10.5
12/19/2012,Temple,62,Canisius,72,11.5,9.49,6.85,9.29,5.52,0,3,14.25,6.23,10.5,12.6,14,11
12/19/2012,St. Bonaventure,97,Citadel,57,20,23.49,22.12,21.87,22.12,0,24,26.75,24.51,20.5,20.68,24,24
12/19/2012,Duke,88,Cornell,47,28.5,32.8,34.05,35.08,33.44,0,32,33.92,36.2,31,28.75,30,33
12/19/2012,Saint Louis,72,Eastern Illinois,45,20.5,23.3,19.99,20.59,19.15,0,20,36.14,21.44,22,19.54,25,24.5
12/19/2012,Louisville,79,Florida International,55,26.5,30.68,25.8,25.74,25.78,0,,41.58,29.43,29,32.24,30,30
12/19/2012,Dayton,73,Illinois St.,74,3.5,1.78,2.02,4.41,-0.72,0,2,2.98,-2.14,3.5,3.2,1,3.5
12/19/2012,Mo Kansas City,61,Iowa St.,76,-14.5,-16.76,-13.62,-9.35,-20.16,0,-21,-18.46,-19.07,-16,-14.55,-17,-14.5
12/19/2012,Wisconsin-Green Bay,49,Marquette,47,-7.5,-11.13,-10.01,-13.6,-7.15,0,-23,-12.32,-13.03,-7.5,-5.95,-8,-6
12/19/2012,Wright St.,67,Miami-Ohio,59,7.5,8.98,8.03,4.31,11.61,0,15,6.23,12.89,8,5.28,9,7.5
12/19/2012,Loyola Marymount,70,Mississippi,73,-8.5,-10.5,-8.92,-7.32,-11.75,0,,-11.08,-17.03,-8.5,-8.31,-9,-9
12/19/2012,Northern Arizona,56,Montana,62,-1.5,0.25,6.02,7.7,3.89,0,8,-11.69,5.37,-2.5,-3.52,-8,
12/19/2012,CS Sacramento,62,Montana St.,57,9,7.5,11.44,12.33,10.55,0,8,4.76,8.69,7.5,5.18,3,7.5
12/19/2012,South Dakota,85,Morehead St.,75,-4,-2.86,-0.87,-1.67,-0.46,0,-1,-3.01,-2.64,-4,-7.21,-4,
12/19/2012,Arkansas St.,54,Murray St.,61,-1.5,-7.83,-7.33,-12.28,-4.03,0,-16,-4.4,-8.74,-3.5,-2.33,-7,
12/19/2012,NC Wilmington,87,NC Greensboro,73,5,3.74,6.32,11.71,1.74,0,,1.02,1.02,3,3.18,2,5.5
12/19/2012,New Mexico St.,63,New Mexico,68,-5,-5.86,-3.81,-7.65,-1.46,0,-15,-6.49,-7.54,-4,-1.89,-1,
12/19/2012,Texas,85,North Carolina,67,-4.5,-2.93,-2.65,-3.25,-2.47,0,-4,-1.77,0.12,-4.5,-3.16,-6,
12/19/2012,Seattle,75,Northern Illinois,48,4.5,7.01,6.8,9.16,4.36,0,7,6.61,6.18,5.5,7.27,9,6.5
12/19/2012,UNLV,73,Northern Iowa,59,10,11.87,13.3,13.48,12.78,0,18,5.73,14.62,10.5,10.38,9,11
12/19/2012,West Virginia,76,Oakland,71,12,12.23,9.45,9.07,9.58,0,13,12.54,12.95,11,13.68,15,12
12/19/2012,Massachusetts,85,Ohio,76,-2.5,-2.41,-1.44,1.67,-5.48,0,-14,-0.29,-5.98,1,-0.69,1,4.5
12/19/2012,UTEP,91,Oregon,84,-5,-11.51,-9.28,-8.92,-10.03,0,-28,-8.45,-13.06,-6,-3.12,-9,
12/19/2012,St. Mary's,74,Pacific,46,15,11.94,8.85,6.9,10.58,0,,17.43,4.71,12,12.44,16,15.5
12/19/2012,Tennessee-Martin,62,Samford,75,3.5,2.4,5.23,6.38,4.07,0,3,-1.5,1.59,3.5,0.69,0.01,5
12/19/2012,Iowa,90,South Carolina St.,,26.5,28.22,27.77,27.43,27.75,0,26,37.48,25.38,27.5,25.75,29,27
12/19/2012,Belmont,76,South Dakota St.,49,9.5,12.81,18.09,16.72,19.14,0,7,7.95,18.91,10,10.73,11,11
12/19/2012,Oklahoma St.,69,Texas Arlington,44,15,12.56,14.08,15.08,12.71,0,16,6.31,16.38,14,14.01,8,12
12/19/2012,Creighton,71,Tulsa,54,20.5,21.64,22.15,21.22,22.75,0,22,23.73,22.71,21,17.18,18,25.5
12/19/2012,Duquesne,71,Western Michigan,66,4,3.12,2.5,1.7,2.91,0,-7,9.48,4.33,4.5,6,4,3.5
12/19/2012,Cincinnati,60,Xavier,45,9,9.62,9.03,8.39,9.67,1,7,14.13,13.19,8,5.54,9,10
12/20/2012,Washington,75,Cal Poly SLO,62,9.5,12.89,11.41,14.49,8.39,0,20,15.85,13.84,10.5,11.06,11,8.5
12/20/2012,Michigan,93,Eastern Michigan,54,25,26.68,24.9,23,26.99,0,23,30.03,28.45,23.5,26.96,27,28
12/20/2012,Duke,76,Elon,54,24,27.87,27.91,28.58,27.38,0,28,31.49,32.8,25.5,22.2,25,27.5
12/20/2012,Valparaiso,89,IUPUI,69,18,18.34,17.57,15.83,19.16,0,15,20.3,21.45,18.5,16.44,19,19.5
12/20/2012,Boise St.,78,Idaho,68,12.5,16.04,18.69,20.63,16.84,0,23,16.51,16.72,12.5,12.15,10,12.5
12/20/2012,Portland St.,63,Idaho St.,49,7.5,7.34,6.82,4.65,8.72,0,2,12.19,4.96,8,6.69,10,9.5
12/20/2012,La Salle,88,Iona,74,6,5.31,7.63,9.25,5.7,0,-2,6.48,3.19,6.5,5.38,5,9.5
12/20/2012,UAB,76,Louisiana-Monroe,69,19.5,19.64,17.89,15.84,19.94,0,,21.18,22.08,19,17.96,20,20.5
12/20/2012,Utah St.,79,Nicholls St.,72,17,19.17,19.33,20.89,17.83,0,21,20.07,16.64,18,14.91,19,23
12/20/2012,Tulane,69,Pepperdine,54,8,6.78,4.51,2.42,6.35,0,11,10.45,5.93,0,5.55,5,7.5
12/20/2012,Princeton,62,Rider,45,9.5,6.51,4.81,2.12,7.17,0,3,10.87,4.31,7,6.58,8,10
12/20/2012,Central Michigan,92,Texas St.,80,5.5,3.44,8.85,10.83,6.7,0,-1,2.27,3.02,3,1.19,0.01,4.5
12/20/2012,Southern Illinois,70,UC Davis,78,6,7.81,6.34,8.1,4.67,1,9,12.04,8.06,6,8.59,7,5
12/20/2012,USC,54,UC Irvine,61,9,5.79,6.46,5.78,6.95,0,-1,2.53,8.45,8.5,8.58,4,11
12/20/2012,Eastern Washington,53,Weber St.,74,-7,-8.78,-7.43,-7.1,-8.09,0,-18,-6.93,-11.57,-6.5,-6.51,-7,-5
12/21/2012,Santa Clara,70,Alcorn St.,58,25,21.8,20.05,20.4,20.08,0,26,25.62,21.21,19,21.12,18,22
12/21/2012,Baylor,79,BYU,64,7,7.61,8.17,7.86,8.38,0,8,7.37,8.46,7,7.29,7,6.5
12/21/2012,South Florida,87,Bowling Green,84,10,12.1,11.41,10.88,11.88,0,18,9.95,11.96,10.5,9.66,12,12.5
12/21/2012,Washington St.,65,Buffalo,54,8.5,7.01,6.48,8.39,4.71,1,19,1.76,11.33,7,6.85,3,1
12/21/2012,Utah,71,CS Northridge,76,7,7.88,8.61,7.3,9.77,0,12,4.97,10.21,7.5,6.8,4,8
12/21/2012,Indiana,88,Florida Atlantic,52,32.5,32.41,28.3,25.24,33.93,0,,38.5,34,32.5,31.18,32,32
12/21/2012,Connecticut,88,Fordham,73,16,21.18,21.08,23.82,18.69,0,33,17.01,21.1,16.5,21.35,20,14.5
12/21/2012,Vanderbilt,52,Middle Tenn St.,56,-5.5,-7.58,-8.33,-6.54,-10.66,0,,-3.66,-15.11,-8,-6.11,-1,-10
12/21/2012,CS Sacramento,60,Montana,61,-1,-0.22,4.66,3.34,5.86,0,4,-8.87,5.79,-3,-3.39,-7,-1.5
12/21/2012,North Dakota St.,69,Morehead St.,49,11,12.99,13.76,12.14,15.49,0,12,14.7,8.15,14.5,13.9,12,15.5
12/21/2012,Notre Dame,89,Niagara,67,15.5,18.65,14.24,14.32,14.06,0,28,20.43,19.32,16.5,17.53,19,16.5
12/21/2012,Colorado,98,Northern Arizona,51,16.5,18.88,19.18,22.32,18.09,0,10,22.21,14.69,19,19.72,22,22
12/21/2012,North Dakota,66,Northern Colorado,75,1,1.88,1.57,5.37,-1.03,0,1,2.7,0.44,2.5,0.08,3,3.5
12/21/2012,Delaware,83,Pennsylvania,60,11.5,9.58,13.16,13.62,12.68,0,7,7.25,10.19,10.5,9.36,7,9.5
12/21/2012,Wagner,63,SMU,53,-3,0.26,1.01,1.69,0.36,1,,3.29,-2.94,-1,-2.61,0.01,2
12/21/2012,Nicholls St.,53,Southern Illinois,65,-9.5,-10.59,-11.31,-10.1,-12.55,1,-11,-11.95,-10.61,-10.5,-9.02,-9,-10.5
12/21/2012,Denver,72,Southern Utah,47,18,17.31,18.3,13.49,23.3,0,4,20.41,23.74,18.5,17.02,18,18.5
12/21/2012,Northwestern,68,Stanford,70,-2.5,-0.43,2.05,3,0.84,0,-2,-0.92,0.17,-2,0.96,-4,-1.5
12/21/2012,Utah St.,73,UC Davis,61,10.5,11.31,8.01,11.58,4.69,0,15,15.81,8.09,10.5,10.78,13,11.5
12/21/2012,Wyoming,56,UC Santa Barbara,40,12.5,15.74,17.38,18.61,17.62,0,20,11.86,19.42,13.5,10.93,11,16.5
12/21/2012,Tennessee,66,Western Carolina,52,13,15.93,15.05,18.85,11.64,0,18,17.65,15.75,13.5,15.58,14,16
12/22/2012,Cal Riverside,53,Air Force,61,-6.5,-13.61,-14.04,-14.75,-13.69,0,-16,-17.04,-14.87,-10,-11.03,-12,-9.5
12/22/2012,East Tennessee St.,53,Arizona,73,-25.5,-25.38,-26.8,-27.54,-26.32,1,-36,-19.14,,-24.5,-24.66,-19,-25
12/22/2012,Texas Tech,62,Arizona St.,77,-3,-3.64,-3.52,-3.73,-3.62,0,-12,-4.54,-5.99,0,-0.72,0.01,1.5
12/22/2012,Kent St.,73,Arkansas St.,69,5.5,6.4,6.56,6.36,6.66,0,3,4.36,7.95,5.5,6.34,7,9.5
12/22/2012,South Alabama,77,Arkansas-Little Rock,62,7,1.85,4.7,3.28,6.02,0,-15,4.24,2.15,6.5,5.63,1,7.5
12/22/2012,UTEP,83,Arkansas-Pine Bluff,,19.5,17.52,17.82,18.71,16.77,0,8,23.31,14.39,18,20.44,19,19.5
12/22/2012,Illinois St.,83,Austin Peay,57,25,24.19,24.11,22.64,25.55,0,24,27.98,28.54,24,21.82,19,24
12/22/2012,Virginia Tech,66,Bradley,65,1.5,5.09,1.52,3.08,0.04,1,19,4.24,3.89,3,4.44,5,1
12/22/2012,UNLV,89,Canisius,74,14,12.32,6.65,3.58,8.96,0,12,16.48,15.75,14,14.3,16,11.5
12/22/2012,Nebraska,89,Central Michigan,75,5.5,5.09,1.97,2.97,1.05,1,,6.97,6.47,4.5,7.16,7,4
12/22/2012,Georgia Tech,73,Citadel,41,22.5,25.34,25.35,25.65,24.94,0,33,26.9,25.59,23,22.64,20,24
12/22/2012,Portland,53,Colorado St.,70,-11,-13.57,-13.92,-14.33,-13.53,1,,-14.86,-14.22,-12.5,-12.52,-14,-11.5
12/22/2012,Iowa,80,Coppin St.,50,23,23.22,21.5,21.46,21.44,0,30,28.21,25.03,23,19.62,20,20
12/22/2012,Drexel,69,Davidson,58,-2.5,-4.5,-3.37,-4.22,-2.81,0,-22,-0.98,-6.05,-1.5,-0.44,-1,1.5
12/22/2012,Louisiana-Lafayette,91,Duquesne,79,3,-0.02,2.59,0.57,4.42,0,-9,-2.13,-0.28,2.5,0.24,2,4
12/22/2012,Massachusetts,88,East Carolina,81,6,5.05,5.4,5.93,4.75,0,1,6.25,3.2,6,7.25,6,6
12/22/2012,Drake,74,Eastern Illinois,56,15,16.59,14.57,14.29,14.73,0,10,26.21,14.12,17.5,17.37,18,18
12/22/2012,Columbia,69,Elon,70,4.5,4.21,3.23,1.58,4.68,0,3,6.87,3.81,4,4.26,4,5.5
12/22/2012,Butler,75,Evansville,67,11,11.62,13.28,13.73,12.76,0,1,10.91,13.23,10.5,12.85,12,16.5
12/22/2012,St. Joseph's PA,57,Fairfield,60,11,9.96,9.64,9.03,10.09,0,11,12.19,11.16,10,6.17,8,12
12/22/2012,Kansas St.,67,Florida,61,-10.5,-12.45,-13.23,-12.03,-15.74,1,-18,-10.26,-15.06,-9,-7.03,-11,-10.5
12/22/2012,NC Charlotte,76,Florida St.,79,1,0.73,4.93,9.09,1.93,1,7,-5.47,-0.55,-1,0.82,-5,-2
12/22/2012,UCLA,91,Fresno St.,78,14,15.43,10.68,8.56,13.25,0,22,18.4,16.09,15,14.6,14,16.5
12/22/2012,Richmond,64,George Mason,67,3,1.8,-0.42,-2.74,2.09,1,3,2.13,-3.76,5,3.67,2,8
12/22/2012,Rhode Island,65,Georgia St.,60,6,8.41,8.62,7.92,9.15,0,11,9.23,9.78,6,6.2,5,9
12/22/2012,Harvard,72,Holy Cross,65,9,9.36,8.14,6.03,10.16,0,1,16.47,13.01,9.5,7.21,10,11
12/22/2012,Eastern Washington,57,Idaho St.,54,5.5,6.23,5.8,5.15,6.32,0,2,10.79,3.93,7.5,5.18,8,8.5
12/22/2012,Miami-Ohio,82,Illinois-Chicago,70,-3,-6.79,-6.67,-6.11,-7.68,0,-15,-3.44,-16.5,-4,-1.07,-3,-1.5
12/22/2012,San Jose St.,68,James Madison,77,-4.5,-1.4,1.67,1.96,1.37,1,,-2.9,-0.28,-4.5,-6.42,-1,-2.5
12/22/2012,Ohio St.,66,Kansas,74,5,0.57,1.63,1.59,1.26,0,-9,2.51,0.83,3.5,4.39,1,2
12/22/2012,Marquette,84,LSU,80,9,6.45,3.79,0.72,6.12,0,-3,12.28,6.36,9.5,11.15,8,10
12/22/2012,Minnesota,75,Lafayette,50,30,30.54,30.7,29.69,31.6,0,35,33.41,31.53,30,26.55,28,28.5
12/22/2012,Saint Louis,65,Loyola Marymount,44,14.5,12.98,11.5,10.88,11.97,0,,15.63,13.93,13,12.94,12,13.5
12/22/2012,St. Peter's,49,Loyola-Chicago,54,-1.5,-0.57,1.9,2.2,1.44,0,-5,-0.77,-0.14,0,-0.79,-3,1.5
12/22/2012,Kentucky,82,Marshall,54,20,18.19,16.28,13.59,19.99,0,18,15.4,21.86,18.5,17.21,20,19.5
12/22/2012,North Carolina,97,McNeese St.,63,22.5,17.86,12.1,7.91,16.38,0,15,24.3,17.05,22,23.78,20,18.5
12/22/2012,Hawaii,58,Miami-Florida,73,-10.5,-12.83,-12.65,-15.07,-10.68,0,-11,-20.03,-11.49,-12.5,-9.9,-13,-11.5
12/22/2012,Georgia Southern,63,Miss Valley St.,,8,5.87,0.01,-3.51,4.53,1,,13.22,,8,3.98,5,12
12/22/2012,Indiana St.,87,Mississippi,85,-9,-13.08,-9.94,-8.38,-12.4,1,-14,-17.23,-17.15,-9.5,-12.51,-13,-10
12/22/2012,Illinois,73,Missouri,82,-2,-0.84,1.06,2.19,0.34,1,2,-1.34,-0.35,-1.5,-1.58,-6,-2
12/22/2012,Dayton,77,Murray St.,68,2.5,4.26,2.25,0.24,3.43,0,8,7.95,3.46,4,5.54,2,3.5
12/22/2012,UC Davis,82,Nicholls St.,71,6,6.64,9.01,8.71,9.32,1,8,3.01,5.55,5,5.53,4,9
12/22/2012,CS Bakersfield,,North Florida,80,2,3.39,5.97,4.14,7.5,,,,,-1,-1.46,,
12/22/2012,Washington,67,Northern Illinois,57,16,21.52,20.69,22.28,19.15,0,27,24.37,18.98,17.5,19.86,22,18.5
12/22/2012,Eastern Michigan,57,Oakland,59,-3,1.16,3.59,8.01,-1.29,0,8,-3.95,4.36,-2.5,-2.34,-3,-0.5
12/22/2012,Boston College,71,Providence,68,-3,-5.7,-4.11,-2.59,-5.95,0,-16,-5.32,-6.36,-4.5,0.1,-7,-2.5
12/22/2012,Mo Kansas City,65,SE Missouri St.,66,-3.5,-3.26,-2.66,0.62,-6.79,0,-9,-1.78,-3.03,-3.5,-2.56,-3,-0.5
12/22/2012,Alcorn St.,52,SMU,67,-13,-11.13,-7.54,-7.13,-8.07,1,,-15.02,,-11.5,-16.03,-10,-10.5
12/22/2012,New Mexico St.,71,SW Missouri St.,51,15,18.26,23.13,23.89,22.47,0,19,16.13,15.49,15.5,14.57,16,18.5
12/22/2012,Oregon St.,86,San Diego,79,7.5,9.73,9.57,10.29,9.03,1,18,6.57,14.88,7.5,9.53,5,4.5
12/22/2012,San Francisco,58,San Diego St.,80,-11,-8.93,-9.29,-10.98,-7.65,1,-3,-11.53,-6.28,-11,-9.97,-9,-13
12/22/2012,Manhattan,57,South Carolina,63,-1.5,-1.31,-1.95,-2.45,-1.41,1,,3.06,-4.55,-1,-0.29,-3,-0.5
12/22/2012,Wisconsin-Green Bay,72,South Dakota,55,14,8.34,5.9,3.72,7.86,0,-1,15.15,4.77,13.5,12.19,11,13
12/22/2012,New Mexico,65,South Dakota St.,70,14.5,16.5,19.15,20.71,18.7,0,21,13.75,19.39,14,13.98,12,12.5
12/22/2012,Utah St.,70,Southern Illinois,58,6.5,7.36,6.04,9.46,2.87,0,11,6.85,3.02,6,7.7,8,10
12/22/2012,Wichita St.,59,Southern Miss,51,9.5,10.66,8.47,10.83,6.19,1,14,11.14,14.58,7.5,11.53,8,9
12/22/2012,North Carolina St.,92,St. Bonaventure,73,11,9.47,11.65,13.53,9.59,0,2,10.04,11.41,11.5,9.7,8,11.5
12/22/2012,Rice,63,TCU,65,-4,-3.69,-5.66,-8.33,-3.12,0,-13,1.29,-4.89,-2,1.01,-1,-1.5
12/22/2012,Syracuse,79,Temple,83,10,14.12,10.66,7.29,13.65,1,,15.61,19.23,11.5,13.08,16,14
12/22/2012,Oklahoma St.,78,Tennessee Tech,42,22,22.8,24.25,23.52,24.89,0,32,16.34,26.59,22,20.58,17,21.5
12/22/2012,Michigan St.,67,Texas,56,11,8,10.67,10.72,10.44,0,-3,11.36,7.35,10,9.11,9,9
12/22/2012,Hofstra,62,Tulane,83,-10,-10.7,-13.27,-10.74,-16.51,1,-22,-5.63,-12.9,-8,-5.29,-4,-8.5
12/22/2012,Georgia,64,USC,56,3,4.05,-0.27,-1.19,0.26,0,8,13.86,-2.07,3.5,4.02,7,2.5
12/22/2012,Old Dominion,63,Virginia,61,-14,-17.98,-17.78,-18.93,-17.2,1,-30,-17.66,-16.48,-14.5,-15.56,-13,-15
12/22/2012,Santa Clara,69,Wagner,45,11,6.61,4.08,4.86,3.64,1,22,1.11,,10,6.66,2,6
12/22/2012,NC Greensboro,70,Wake Forest,84,-1.5,-3.17,-1.86,-5.75,0.86,0,-16,-2.11,-1.64,0,-1.25,-1,1.5
12/22/2012,Portland St.,69,Weber St.,73,-5.5,-8.25,-6.42,-6.82,-6.4,0,-17,-6.23,-10.55,-7,-5.96,-7,-6
12/22/2012,Louisville,78,Western Kentucky,55,22.5,19.39,15.51,13.98,17.37,1,15,23.71,22.79,21.5,21.28,20,21
12/22/2012,Wisconsin,74,Wisconsin-Milwaukee,53,26,27.24,26.18,22.56,31.97,0,27,30.84,29.3,24.5,20.71,27,28.5
12/22/2012,Xavier,55,Wofford,56,9.5,11.79,9.66,11.94,7.19,0,17,12.54,15.92,9.5,13.7,9,7
12/22/2012,Cincinnati,68,Wright St.,58,17.5,19.34,17.91,17.36,18.31,0,10,25.1,21.11,18,19.86,22,21
12/23/2012,Miami-Florida,50,Arizona,69,-5.5,-0.85,-1.37,0.23,-2.95,1,1,6.94,,-3,-5.19,-3,-3
12/23/2012,Central Michigan,62,Arkansas-Pine Bluff,,7,8.91,11.42,12.18,10.65,1,11,7.79,,8.5,8.28,5,7.5
12/23/2012,Portland,57,Bradley,55,-7.5,-7.59,-9.74,-9.68,-9.82,1,,-6.61,,-7,-7.46,-6,-6
12/23/2012,Northwestern,63,Brown,42,13.5,19.4,17.67,16.49,18.54,0,22,20.59,24.03,14.5,18.06,19,16.5
12/23/2012,Akron,87,Cleveland St.,57,14.5,12.15,11.24,7.49,15.06,0,4,15.38,16.26,12.5,11.98,13,14
12/23/2012,Hawaii,84,East Tennessee St.,61,10,9.33,10.34,10.3,10.15,0,22,7.48,,8.5,3.37,3,9
12/23/2012,Ball St.,68,IUPUI,77,8.5,10.06,11.32,11.74,10.48,0,9,8.5,12.78,9.5,7.44,8,12.5
12/23/2012,San Diego St.,62,Indiana St.,55,9.5,8.51,6.89,7.2,6.58,1,4,14.4,,9.5,10.36,8,9
12/23/2012,San Diego,59,James Madison,62,0,0.1,-1.03,-0.97,-1.09,1,-1,3.12,-3.65,1,0.4,4,0.01
12/23/2012,CS Bakersfield,,Miss Valley St.,,9,8.38,9.11,4.95,13.06,,,,,8.5,7.14,,
12/23/2012,San Francisco,78,Mississippi,85,-9.5,-11.86,-10.18,-8.53,-12.89,1,-11,-13.06,,-8,-10.53,-14,-13
12/23/2012,UTEP,68,Nebraska,52,7.5,1.81,1.83,-0.08,3.19,0,-17,7.87,,5,7.18,5,6.5
12/23/2012,Penn St.,72,New Hampshire,,6,6.98,4.77,7.43,1.53,0,6,12.64,4.18,5.5,8.09,8,8
12/23/2012,Georgia Southern,46,North Florida,74,-2,-1.73,-0.78,-0.69,-0.87,1,,-3.33,,-2,-1.47,-1,-3
12/23/2012,Fordham,81,Siena,75,6,4.52,4.45,1.68,6.71,0,-3,7.85,5.27,7,4.16,4,9.5
12/23/2012,Northern Iowa,82,St. Mary's,75,-1.5,-1.11,-1.74,-1.88,-2.16,0,,-4.27,2.89,-2,-0.34,-1,-1
12/23/2012,Colorado St.,88,Virginia Tech,52,5.5,3.67,3.18,2.24,4.07,1,,4.8,,3.5,1.42,3,6.5
12/25/2012,Miami-Florida,55,Indiana St.,57,8.5,10.16,8.18,9.44,7.03,1,,16.54,,8,9.47,9,9.5
12/25/2012,Hawaii,66,Mississippi,81,-7,-9.61,-9.46,-9.1,-10.85,0,,-12.24,,-8.5,-7.47,-11,-7
12/25/2012,Arizona,68,San Diego St.,67,5,5.06,5.45,5.08,5.78,1,,0.13,,4.5,6.88,6,6.5
12/25/2012,East Tennessee St.,49,San Francisco,67,-12,-8.96,-11.71,-11.66,-11.87,1,,-10.4,,-11,-7.34,-6,-6.5
12/27/2012,Troy St.,54,Florida Atlantic,61,5,2.08,2.27,1.69,2.59,0,,1.25,2.69,2.5,1.84,2,2.5
12/27/2012,Western Kentucky,76,Florida International,63,7,9.33,8.57,9.65,7.25,0,,15.43,7.08,7,8.9,10,7
12/27/2012,IUPUI,88,IUPU-Fort Wayne,74,-1,0.19,2.31,4.31,0.07,0,-5,3.28,-1.22,1,2.1,-2,0.01
12/27/2012,Arkansas St.,87,Louisiana-Lafayette,70,7,4.11,3.21,1.24,4.82,0,1,6.76,3.33,6.5,5.22,4,6.5
12/27/2012,Cincinnati,54,New Mexico,55,6,8.39,8.74,6.51,10.19,0,2,8.67,9.54,8,8.69,10,11.5
12/27/2012,BYU,84,Northern Arizona,54,17.5,18.67,14.89,12.99,16.84,0,11,26.63,13.76,21,19.67,25,23.5
12/27/2012,Western Illinois,73,Oakland,63,4.5,6.07,8.1,8.36,7.6,0,4,4.49,7.46,5.5,3.12,6,7.5
12/27/2012,St. Mary's,82,Rhode Island,59,19.5,14.21,13.65,11.73,15.73,0,,15.76,11.98,16.5,15.3,13,16
12/28/2012,Utah Valley,84,Austin Peay,77,1.5,0.1,1.65,2.97,0.02,1,,1.17,,1.5,0.43,-3,-1
12/28/2012,Gonzaga,94,Baylor,87,9,8.11,8.48,6.6,10.35,0,3,10.38,9.7,9.5,9.31,6,9.5
12/28/2012,Belmont,64,Boston,48,9,10.48,8.94,9.09,8.83,1,,11.08,10.95,9.5,10.93,11,11.5
12/28/2012,North Dakota,56,Bowling Green,53,-3.5,-5.57,-5.33,-6.82,-4.58,0,-4,-7.62,-9.11,-2,-4.84,-2,
12/28/2012,Temple,,Detroit,,,7.62,9.55,12.84,7.03,,,5.42,6.86,,8.7,5,7.5
12/28/2012,Chattanooga,68,High Point,61,-3.5,-0.74,-1.53,-5.24,0.12,0,-3,0.17,-2.72,0,0.73,1,3
12/28/2012,Central Florida,62,Howard,45,15.5,17.16,15.92,16.34,15.33,0,18,21.7,14.67,16,17.7,17,16.5
