date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,linetalis,lineespn,linepir,linepiw,linepib,line7ot,lineer,linedd,linemassey,linedunk,lineround,lineteamrnks
1/24/2019,Temple,85,Memphis,76,5,3.5,2.55,2.8,2.27,3.72,0.93,3.5,1.96,3,2.19,2.24,5.2,0,2.6,10.13,,,,1,2.74,3,4.69,5.84,1,4.8
1/24/2019,Tennessee-Martin,64,Eastern Illinois,66,2,-0.19,-0.76,-6.96,-0.12,-1.75,-1.01,1.5,1.85,1,2.51,-2.77,-3.1,0,1.2,3.09,,,,2,0.74,-0.17,-0.96,1.85,2,2.6
1/24/2019,Texas San Antonio,88,NC Charlotte,43,8,6.86,8.49,4.78,8.65,8.92,2.85,8,7.72,5,2.21,6.37,8.9,0,2.8,9.18,,,,12,9.06,4.04,7.73,8.07,6,8.1
1/24/2019,Towson,75,Northeastern,72,-9,-8.68,-8.62,-12.33,-8.1,-9.97,-6,-8.5,-8.76,-8,1.97,-10.4,-9.2,0,-9.3,-4.8,,,,-10,-8.09,-6.14,-11.72,-10.48,-8,-7.7
1/24/2019,UCLA,73,Arizona St.,84,1.5,1.24,1.58,-1.77,1.83,1.71,-0.43,1,1.1,2,1.55,0.07,-1.2,0,2.1,-0.16,,,,1,2.15,2.36,1.34,4.75,2,1.6
1/24/2019,USC,80,Arizona,57,0,-1.03,-1.89,-1.69,-1.75,-2.61,-0.66,0,-1.39,-1,1.42,-2.62,-2.6,0,-2.2,1.78,,,,-1,1.11,-0.11,-1.33,1.4,-2,0.1
1/24/2019,UTEP,48,Old Dominion,50,-7.5,-8.07,-7.75,-11.75,-7.26,-8.93,-8.23,-7,-8.5,-9,1.59,-8.59,-8.7,0,-9.7,-6.13,,,,-7,-7.86,-5.18,-8.22,-9.2,-6,-6.2
1/24/2019,Winthrop,97,Gardner Webb,88,6,4.04,5.46,3.36,5.57,5.51,4.41,5.5,3.65,1,2.21,3.94,5.4,0,-0.4,0.25,,,,8,5.28,2.9,4.75,8.66,4,5
1/24/2019,Wofford,107,Samford,106,12.5,14.81,13.78,23.5,13.18,14.4,16.19,13.5,12.44,17,2.91,12.86,13.7,0,17.2,15.15,,,,14,15.43,14.12,14.82,12.09,10,15.9
1/24/2019,Wright St.,56,Wisconsin-Milwaukee,54,12.5,11.4,11.95,9.61,12.29,11.17,9.5,12,12.79,13,1.16,12.46,11.2,0,12,10.95,,,,9,11.18,11.67,12.23,9.48,10,12.4
1/25/2019,Creighton,75,Butler,61,2.5,1.86,0.98,-0.26,0.63,1.33,1.78,2.5,1.03,2,1.4,1.26,0.1,0,3,5.44,,,,1,2.47,2.79,1.13,1.41,3,3.5
1/25/2019,Indiana,46,Michigan,69,-4.5,-2.98,-2.22,-7.89,-1.12,-3.8,-1.29,-3.5,-3.87,-2,2.53,-4.12,-4.5,0,0,0.09,,,,-9,0.04,-4.98,-5.91,-6.95,-2,-0.1
1/25/2019,Iona,77,Rider,71,-3,-0.95,-1.54,-3.2,-1.38,-1.75,-1.82,-1,-1.83,3,1.94,-1.67,-1.6,0,-1.9,0.14,,,,-3,-1.01,-0.58,-0.8,3.94,-4,-0.1
1/25/2019,Kent St.,79,Buffalo,88,-8.5,-8.48,-6.63,-4.34,-6.64,-6.63,-6.59,-9,-11.48,-11,2.45,-9.61,-10,0,-10.8,-10.83,,,,-7,-9.04,-4.95,-8.4,-12.53,-6,-8.6
1/25/2019,Marist,78,Quinnipiac,92,2.5,3.08,2.46,3.89,2.58,2.35,3.13,3.5,2.54,6,1.09,2.04,1.6,0,3.4,4.64,,,,1,2.5,2.76,2.23,3.06,3,4.2
1/25/2019,Yale,79,Brown,71,7.5,6.35,6.71,5.76,6.68,6.74,6.15,6.5,6.31,6,1.85,5.8,9.6,0,5.7,7.04,,,,3,6.24,2.18,5.09,10.32,4,7.6
1/26/2019,Abilene Christian,,Central Arkansas,7.5,7.5,8.47,7.68,6.83,7.57,7.82,4.43,7.5,8.04,11,2.22,6.55,9.4,0,10.6,13.46,,,,14,6.59,11.93,8.28,7.16,8,8.6
1/26/2019,Akron,67,Northern Illinois,65,4.5,3.53,2.27,-0.65,2.62,1.86,0.49,3,4.88,4,2.15,4.03,3,0,3.9,6.91,,,,1,3.65,5,2.95,8.16,2,4.9
1/26/2019,Alabama A&M,68,Southern,62,-2.5,-0.96,-1.85,-0.3,-2.3,-1.21,0.72,-1,-0.6,0.01,1.42,-2.7,0.9,0,-0.5,1.34,,,,-1,-1.58,-1.67,0.08,-4.27,-1,-1.4
1/26/2019,Alabama St.,74,Alcorn St.,59,10,8.95,8.84,10.33,8.83,8.87,4.75,11,9.29,9,2.2,11.23,11.6,0,9.5,8.39,,,,10,8.99,5.44,12.4,4.88,9,10.9
1/26/2019,Albany-NY,84,Hartford,77,-3.5,-1.28,-1.85,-5,-1.67,-2.08,0.12,-2,-2.34,0.01,2.55,-2.97,-2.1,0,-3.5,-1.46,,,,-7,-1.61,-0.12,-1.82,7.28,-2,-0.7
1/26/2019,American,76,Bucknell,68,0,-2.02,-2.28,-7.16,-1.11,-3.68,-0.11,1,-1.16,-2,2.74,-1.63,-4.3,0,0.4,0.5,,,,4,-1.7,2.64,-3.11,-8.42,-1,-0.2
1/26/2019,Arkansas Pine Bluff,90,Texas Southern,86,-6,-4.21,-4.44,-4.24,-4.78,-4.08,-3.45,-5,-4.72,-4,1.88,-4.55,-4.5,0,-4.5,-6.36,,,,3,-4.33,2.33,-4.52,-6.91,-4,-4.6
1/26/2019,Arkansas St.,64,Coastal Carolina,77,0,-1.63,-1.31,1.71,-2.49,0.04,-3.32,-2,-0.89,-4,1.55,-2.46,-0.8,0,-3.3,-2.46,,,,-4,-2.15,-0.02,-0.36,-3.75,-1,-1.2
1/26/2019,Arkansas-Little Rock,73,Appalachian St.,77,4,3.64,6.06,9.35,5.49,6.84,3.75,5,0.8,4,2.65,5.3,4.4,0,0.8,0.64,,,,4,2.53,2,4.19,-1.59,4,3.3
1/26/2019,Austin Peay,92,Belmont,96,-2,-1.54,-2.74,-1.97,-3,-2.42,-1.58,-2,-3.45,1,2.56,-3.31,-2.3,0,2.8,3.23,,,,1,-1.53,-0.55,-0.57,-7.87,-2,0
1/26/2019,Baylor,73,Alabama,68,3,3.67,4.02,4,4.2,3.8,2.08,3,2.86,3,0.91,3.67,2.7,0,3.2,5.87,3,,,-2,4.22,4.16,2.69,3.65,4,5
1/26/2019,Binghamton,78,Maine,66,3,1.93,3.17,-1.16,3.36,2.93,0.02,3,2.69,2,1.64,1.01,1,0,1.4,5.07,,,,1,3.27,0.16,-0.1,2.24,2,3.8
1/26/2019,Boise St.,77,Wyoming,52,16,14.16,12.95,12.61,13.86,11.92,14.68,15,12.9,17,2.31,16.04,14.7,0,16.3,17.25,,,,15,14.05,14.2,16.47,8.14,12,15.6
1/26/2019,Bryant,63,Fairleigh Dickinson,78,-2.5,-3.83,-3.32,-0.26,-4.43,-2.21,-4.33,-3.5,-3.96,-5,1.67,-4.61,-2.2,0,-5.3,-5.37,,,,-6,-3.72,-1.94,-3.18,-7.69,-4,-3.6
1/26/2019,CS Sacramento,92,Eastern Washington,94,4,4.19,2.49,3.04,3.04,1.91,6.19,5,2.05,4,1.76,4.8,3.2,0,5.8,6.33,,,,5,3.24,7.14,5.58,1.67,6,4.7
1/26/2019,Cal Poly SLO,63,Cal St. Fullerton,80,-7,-7.83,-6.56,-13.61,-6.33,-6.96,-12.16,-8,-7.17,-10,2.59,-8.68,-6.2,0,-8.6,-6.98,,,,-5,-7.61,-2.24,-7.83,-9.86,-6,-6.3
1/26/2019,California,64,Utah,82,-5,-6.28,-5.51,-11.01,-5.56,-5.47,-4.62,-5.5,-6.81,-8,1.89,-6.51,-6.5,0,-5.6,-3.2,-6.6,,,-5,-5.77,-5.75,-8.14,-9.22,-4,-4.7
1/26/2019,California Baptist,73,Grand Canyon,90,-7,-8.25,-10.96,-8.83,-11.03,-10.9,-8.12,-7.5,-5.76,-5,3.22,-9.48,-6.5,0,-16.3,-6.02,,,,-6,-5.46,-3.3,-7.98,-11.81,-7,-5.8
1/26/2019,Central Conn. St.,71,LIU Brooklyn,84,-1,0.85,1.59,0.22,1.86,1.26,-1.61,2.5,1.6,0.01,1.69,2.15,3.8,0,2.5,-3.36,,,,1,0.57,-0.36,0.55,,1,1.9
1/26/2019,Charleston,74,William & Mary,59,7.5,10.23,10.06,12.34,9.58,10.64,7.87,9.5,7.48,11,1.49,11.35,10.9,0,11.7,11.28,,,,13,9.69,7.33,11.03,11.74,10,9.9
1/26/2019,Charleston Southern,74,Gardner Webb,60,2,-0.79,-0.88,-1.51,-0.35,-1.55,-0.69,1,-2.12,-3,2.96,-0.92,-3.6,0,-4.4,-5.5,,,,-3,0.88,3.37,-1.17,7.28,1,-0.3
1/26/2019,Chicago St.,60,Utah Valley,74,-17.5,-19.6,-20.88,-20.41,-21.34,-20.49,-22.4,-19.5,-17.63,-22,2.5,-22.74,-14.6,0,-20.9,-19.3,,,,-10,-19.87,-13.94,-21.36,-17.71,-19,-18.7
1/26/2019,Citadel,84,VMI,82,8,9.22,9.3,4.52,8.91,9.76,11.73,8.5,8.29,9,2.82,8.44,8.1,0,12.5,16.55,,,,13,6.79,5.79,7.45,12.17,8,9.4
1/26/2019,Cleveland St.,72,Youngstown St.,62,1.5,2.81,3.06,-3.18,3.21,2.86,0.13,1,3,1,2.77,3.11,2.4,0,2.3,5.44,,,,-1,2.92,0.55,2.22,10.53,4,4.3
1/26/2019,Colorado St.,74,Fresno St.,65,-6,-8.12,-8.24,-7.44,-8.33,-8.14,-8.11,-7,-8.97,-7,1.34,-11.31,-7.5,0,-9.3,-6.31,,,,-13,-7.79,-5.19,-8.61,-9.49,-8,-8.3
1/26/2019,Columbia,73,Cornell,70,4,2.87,2.17,-2.39,3.62,0.39,2.54,3,2.73,6,2.43,3.42,0.9,0,5.7,5.78,,,,1,4.23,5.17,2.08,-0.88,2,5.4
1/26/2019,Connecticut,80,Wichita St.,60,5.5,6.02,5.3,3.93,5.75,4.78,9.35,6.5,5.05,5,1.99,7,5.3,0,8.1,9.04,6.4,,,5,6.22,6.03,6.22,0.69,8,6.2
1/26/2019,Coppin St.,70,Florida A&M,72,1,-0.48,-0.56,1.27,-0.45,-0.67,3.51,-1,-0.24,2,2.19,-1.09,-1.1,0,0,0.57,,,,1,-0.69,-1.22,-1.57,-7.03,-2,1.1
1/26/2019,Delaware,76,Drexel,75,4,4.07,4.27,5.6,3.84,4.76,2.41,4,3.38,6,1.21,3.67,4.9,0,1.7,3.86,,,,5,4.06,3.85,3.33,3.12,4,6.4
1/26/2019,Duke,66,Georgia Tech,53,22.5,21.81,21.52,18.91,21.47,21.65,21.24,22,23.12,23,1.61,20.65,22,0,23.9,24.53,21.8,,,14,22.55,17.98,21.31,21.35,22,23.6
1/26/2019,Duquesne,74,VA Commonwealth,80,-3,-3.58,-4.08,1.56,-4.96,-3.04,-1.31,-4.5,-4.53,-5,2.31,-5.53,-4.8,0,-6.1,-4.24,,,,-7,-3.68,0.81,-4.98,-0.64,-6,-4.4
1/26/2019,East Carolina,57,South Florida,77,-4,-4.6,-2.61,-5.46,-2.69,-2.53,-4.17,-3.5,-5.29,-5,1.49,-6.15,-3.9,0,-6.2,-2.19,-5.7,,,-6,-3.52,-6.95,-4.8,-6.07,-6,-3.5
1/26/2019,Eastern Kentucky,85,Tennessee Tech,91,10,12.24,10.52,19.77,10.49,10.58,13.5,11,9.24,15,2.83,10.18,11,0,14.6,16.03,,,,16,10.61,9.24,12.67,9.69,13,12
1/26/2019,Florida International,72,Florida Atlantic,89,5,4.59,4.17,8.1,3.79,4.61,4.47,4,4.35,5,1.53,3.04,5.2,0,5.6,6.02,,,,6,5.05,4.88,4.35,0.4,4,5
1/26/2019,Fordham,52,Dayton,75,-6.5,-7.1,-7.98,-9.47,-7.89,-8.08,-4.72,-6.5,-9.93,-5,1.94,-8.74,-8.9,0,-7.5,-5.21,,,,-4,-6.54,-2.41,-7.67,-7.74,-6,-7
1/26/2019,Furman,73,Samford,75,9,9.64,9.18,13.65,8.21,10.33,9.91,9,7.65,12,2.18,5.9,9.9,0,10.1,9.5,,,,10,10.9,8.93,8.15,13.64,6,10
1/26/2019,George Mason,62,George Washington,55,10,11.96,11.98,18.51,11.5,12.55,11.56,12.5,10.49,15,2.96,13.35,11.2,0,13.9,12.37,,,,10,11.78,9.44,11.9,3.45,12,12.3
1/26/2019,Georgia,98,Texas,88,-4.5,-3.63,-4.35,-3.11,-4.42,-4.27,-3.02,-4.5,-6.02,-3,1.9,-5.44,-3.8,0,-5.9,-1.56,-5.1,,,-4,-2.6,-1.6,-3.92,1.54,-6,-2.7
1/26/2019,Georgia Southern,74,Texas St.,58,2.5,1.55,3.03,-5.74,3.18,2.86,0.99,1.5,1.64,-1,2.84,-0.44,2,0,2.4,5.63,,,,1,1.27,-0.31,-0.81,7.07,2,2.5
1/26/2019,Georgia St.,77,Texas Arlington,71,8,9.25,7.24,4.13,6.84,7.74,4.57,7.5,9.15,9,3.61,8.92,12.3,0,11.8,20.2,,,,15,9.65,6.38,8.55,9.71,10,11
1/26/2019,Grambling St.,63,Jackson St.,65,5.5,7.31,7.45,5.74,7.21,7.77,9.25,6,6.14,10,1.86,5.42,5.9,0,9.1,8.7,,,,8,8.36,3.17,6.18,10.12,6,7.8
1/26/2019,Hampton,64,Campbell,58,2.5,1.17,2.52,-3.78,3.2,1.71,1.02,2.5,1.23,1,1.85,2.07,-1.7,0,1.3,2.08,,,,-1,2.2,-1.17,1.37,1.03,2,3.8
1/26/2019,Harvard,64,Dartmouth,59,10,8.05,10.86,2.11,11.35,10.29,1.23,9.5,9.13,7,3.79,8.15,9.9,0,4.4,8.27,,,,8,9.83,2.65,6.97,16.1,8,10.6
1/26/2019,Hawaii,80,UC Davis,60,7,8.1,6.99,10.6,6.57,7.49,11.1,6.5,4.85,6,1.87,10.78,9.7,0,7.5,7.14,,,,17,6.97,10.54,7.77,8.14,9,6.5
1/26/2019,High Point,65,NC Asheville,61,17,15.89,15.15,18.47,15.69,14.54,15.68,17,14.57,16,4.09,17.23,20.9,0,19.9,16.4,,,,13,13.86,15.65,22.41,3.12,14,16.5
1/26/2019,Holy Cross,69,Navy,64,8.5,9.08,9.31,5.34,9.76,8.85,7.57,9,9.31,7,1.81,9.53,9.5,0,10.6,12.63,,,,13,8.09,8.14,8.17,12.37,8,10.2
1/26/2019,Howard,80,Delaware St.,74,12.5,13.88,14.34,10.82,15.18,13.39,14.29,14.5,13.01,13,2.19,15.46,11.4,0,15.6,19.83,,,,10,14.08,11.32,11.37,14.22,13,15.6
1/26/2019,IPFW,,Denver,7,7,8.05,6.87,1.3,6.75,7.02,6.87,8,7.04,12,3.9,6.89,8.7,0,12.9,18.61,,,,10,8.01,7.23,7.77,1.96,8,9
1/26/2019,IUPUI,80,Detroit,65,8,5.63,5.21,3.93,5.57,4.78,2.84,5.5,5.35,7,1.87,2.81,4.9,0,5.1,8.12,,,,7,5.62,9.49,3.76,8.33,6,6.9
1/26/2019,Illinois-Chicago,67,Oakland,80,4,3.35,3.01,2.21,2.68,3.39,2.02,4.5,2.51,4,1.9,3.68,2.7,0,1.3,2.71,,,,5,4.73,0.52,3.81,9.36,4,4.3
1/26/2019,Incarnate Word,52,New Orleans,61,-3,-3.7,-5.25,-6.39,-4.29,-6.34,-1.07,-3,-4.42,-1,1.83,-2.32,-5.5,0,-5.5,-3.54,,,,-1,-3.67,-1.98,-4.97,-2.42,-1,-3.3
1/26/2019,James Madison,68,Northeastern,78,-6.5,-7.09,-6.48,-6.91,-6.22,-6.82,-4.29,-6.5,-8.56,-9,1.84,-8.59,-7.3,0,-8.4,-4.34,,,,-9,-7.01,-3.65,-7.86,-10.98,-7,-7.2
1/26/2019,Kentucky,71,Kansas,63,5,3.82,2.55,6.04,2.71,2.27,4.32,5,3.12,7,2.48,1.05,3.9,0,4.4,3.62,2.8,,,4,3.97,10.88,4.93,-0.67,2,3.9
1/26/2019,Lafayette,63,Army,69,-1.5,-0.71,-1.65,-4.9,-1.26,-2.15,-2.49,-1,-0.48,2,2.33,-1.95,-1,0,-0.8,1.08,,,,-5,-0.49,-0.86,-1.57,6.12,-2,0.4
1/26/2019,Lehigh,94,Boston,78,7,8.77,8.83,15.25,7.8,10.07,6.99,9,6.17,12,2.81,9.4,9.7,0,8.6,8.62,,,,11,9.03,1.1,9.37,9.18,8,9
1/26/2019,Long Beach St.,71,UC Santa Barbara,82,-2,-1,-0.37,0.3,-0.39,-0.36,-1.78,0,-1.83,1,1.45,-0.08,-2,0,-2.9,-2.92,,,,-4,0.98,-4.13,-0.39,-1.61,-1,0.4
1/26/2019,Louisiana Tech,62,Western Kentucky,50,3.5,0.94,0.57,-1.11,0.85,0.21,2.04,2,1.39,-1,2.04,1.08,1.9,0,-0.3,-0.79,,,,6,0.51,6.12,2.19,-2.66,4,1
1/26/2019,Louisiana-Lafayette,86,Troy St.,81,5,5.74,5.68,5.7,5.35,6.08,5.14,5.5,4.9,7,1.62,4.83,5.7,0,4.6,6.32,,,,7,6.28,2.14,4.82,9.7,5,8.3
1/26/2019,Louisiana-Monroe,72,South Alabama,78,8.5,9.43,9.54,13.7,9.81,9.25,8.93,9.5,6.48,11,2.03,10.45,10,0,12.3,8.83,,,,7,8.04,5.36,10.76,7.13,10,8.7
1/26/2019,Louisville,66,Pittsburgh,51,10.5,11.12,10.84,13.12,10.15,11.6,9.99,10.5,8.48,13,1.56,8.52,11.8,0,11.9,11.24,10.7,,,12,11.67,9.56,11.75,14.61,10,11.2
1/26/2019,Loyola-Maryland,79,Colgate,72,-4.5,-4.64,-5.38,-3.48,-5,-5.84,-5.05,-4.5,-5.78,-4,1,-6.12,-5.1,0,-3.8,-2.79,,,,-8,-4.66,-2.89,-5.29,-4.72,-5,-3.9
1/26/2019,Maryland,67,Illinois,78,9,10.12,10.34,12.64,9.45,11.42,8.93,11,7.97,10,2.45,9.22,14.8,1,9.8,10.34,13.7,,,15,8.46,10.53,13.51,4.61,8,8.5
1/26/2019,McNeese St.,79,Houston Baptist,73,2.5,1.94,2.91,3.08,2.87,2.96,3.37,1.5,0.62,1,2.1,1.17,-1.7,0,-2.2,1.44,,,,4,1.3,4.91,0.88,6.21,1,3.1
1/26/2019,Miami-Ohio,67,Bowling Green,53,-2.5,0.36,1.33,-5.07,0.49,2.3,1.23,0,-0.24,0.01,2.69,-1.98,-2.8,0,-0.6,2.37,,,,-1,0.65,0.36,-1.37,7.88,1,0.5
1/26/2019,Miss Valley St.,78,Prairie View,89,-7.5,-8.35,-8.58,-13.01,-8.7,-8.48,-8.4,-9,-7.65,-9,1.72,-8.54,-8,0,-9.1,-7.55,,,,-4,-7.59,-3.8,-8.48,-8.84,-9,-7.3
1/26/2019,Mississippi,73,Iowa St.,87,-1,-0.94,-1.42,-1.84,-1.51,-1.33,-0.08,0,-1.4,-1,0.85,-0.72,1.1,0,-1.4,-1.59,-1.3,,,3,-0.26,-0.46,0.74,-1.04,-2,-1.4
1/26/2019,Mississippi St.,92,Auburn,84,-1,0.91,0.68,3.88,-0.51,1.91,-1.82,1.5,-1.13,-1,1.59,2.05,1,0,-0.6,2.39,1.2,,,7,0.96,0.01,3.11,2.86,1,0.3
1/26/2019,Missouri,80,LSU,86,-5,-4.48,-3.31,-10.06,-3.85,-2.63,-5.44,-3,-5.02,-5,2.67,-5.9,-4.7,0,-5,0.28,-4.9,,,-11,-2.35,-7.96,-4.9,0.43,-8,-2.3
1/26/2019,Mo Kansas City,63,Seattle,54,-2,-2.79,-4.4,3,-5.14,-3.54,-3.3,-2,-3.48,1,2.48,-5.27,-2.5,0,-2.9,-0.36,,,,-6,-2.34,-6.31,-0.87,-5.73,-4,-1.3
1/26/2019,Montana,75,Weber St.,68,7.5,6.76,6.72,5.31,7.01,6.39,3.41,8,7.16,7,2.47,6.11,7.5,0,5.3,7.84,,,,5,8.49,1.96,6.43,13.82,6,8.5
1/26/2019,Montana St.,104,Idaho St.,84,5,3.57,3.94,7.81,3.21,4.74,4.47,5,2.2,7,2.8,5.05,3.2,0,3.1,2.63,,,,5,3.4,4.93,5.59,-5.33,2,2.8
1/26/2019,Morehead St.,71,Jacksonville St.,77,-5,-4.9,-5.11,-3.1,-5.34,-4.85,-1.52,-5,-5.94,-7,1.67,-6.83,-7,0,-4.4,-4.34,,,,-5,-6.2,-5.53,-6.78,-2.62,-3,-3.8
1/26/2019,Morgan St.,77,Bethune Cookman,71,2,0.42,1.56,-1.77,1.65,1.45,-2.59,2,1.18,-3,2.08,1.88,2.1,0,-2.8,0.27,,,,4,0.35,-0.81,-0.06,4.83,2,0.9
1/26/2019,Mount St. Marys,67,St. Francis-NY,74,-2.5,-2.19,-2.17,-4.46,-1.29,-3.22,-3.38,-1.5,-1.78,1,1.7,-1.6,-3.6,0,-2.9,-2.64,,,,-6,-0.95,-3.9,-4.47,1.57,-2,-1.5
1/26/2019,Murray St.,100,Tennessee St.,62,17,20.26,19.43,18.87,19.56,19.3,19.18,19,20.61,20,1.53,21.77,22.3,0,22.6,20.25,,,,23,18.35,18.3,23.76,20.41,20,19.7
1/26/2019,NC Central,48,North Carolina A&T,51,3.5,2.85,2.76,-0.86,3.29,2.1,4.46,3,3.73,5,2.43,1.96,-2.6,0,,6.28,,,,2,3.33,4.08,0.67,2.57,2,6.9
1/26/2019,NC Greensboro,88,Mercer,81,9,10.22,10.25,15.88,8.04,12.99,7.73,9,8.82,10,2.22,7.42,12.1,0,8.5,10.67,,,,14,9.4,11.98,10.32,11.85,8,9.8
1/26/2019,NC Wilmington,82,Elon,89,7.5,8.95,9.21,9.48,9.18,9.23,6.48,7.5,6.3,9,1.87,9.82,9.4,0,10.9,12.38,,,,8,7.69,4.9,8.91,11.4,8,9.8
1/26/2019,Nebraska,60,Ohio St.,70,7.5,6.88,6.57,6.63,7.68,5.65,6.42,7,5.37,9,1.31,6.64,8.6,0,8.4,6.17,6.8,,,4,8.57,5.5,7.44,5.05,5,8.3
1/26/2019,New Hampshire,51,MD Baltimore Co,59,-7.5,-8.61,-8.19,-11.57,-7.81,-8.62,-5.49,-8,-8.07,-9,2.9,-11.51,-6.5,0,-7.6,-4.42,,,,-10,-7.36,-10.22,-12.43,-15.68,-6,-5.9
1/26/2019,New Mexico,66,Utah St.,68,-6.5,-6.21,-4.86,-9.36,-6.42,-3.12,-7.96,-7,-9.38,-3,2.92,-10.41,-5.8,0,-8.6,-3.86,,,,-9,-6.2,-7.23,-7.71,1.16,-8,-4.9
1/26/2019,Niagara,75,Monmouth,48,2.5,2.79,2.31,-1.44,2.43,2.19,2.32,2.5,1.23,1,2.45,2.19,2.2,0,3.6,6.64,,,,6,2.34,4.91,1.31,9.73,2,2.5
1/26/2019,Norfolk St.,88,Md. Eastern Shore,60,15.5,16.6,15.69,20.54,15.32,16.12,18.46,16,12.94,20,2.12,15.17,15.5,0,18.6,17.72,,,,13,15.58,15.23,19.09,15.7,14,16.6
1/26/2019,North Carolina St.,69,Clemson,67,5,6.69,5.85,5.9,6.49,5.16,8.17,6,3.83,7,1.72,4.86,6.5,0,9.3,9.6,,,,7,6.94,9.81,5.06,5.83,6,7.5
1/26/2019,North Texas,70,Middle Tenn St.,53,12.5,13.75,12.56,16.95,11.73,13.59,12.66,13.5,12.47,13,3.01,14.63,16.1,0,15.8,20.05,,,,16,12.17,15.76,16.53,6.58,11,12.2
1/26/2019,Northern Arizona,48,Northern Colorado,63,-6,-5.15,-4.65,-3.2,-4.26,-5.11,-2.2,-4,-6.01,-9,3.07,-2.3,-3.4,0,-5.3,-8.49,,,,-5,-4.86,-5.77,-2.66,-14.21,-2,-4.1
1/26/2019,Northern Iowa,81,Evansville,74,5,1.93,2.16,0.89,1.65,2.75,0.4,2,3.23,0.01,1.51,-0.33,3.1,0,1.4,3.13,,,,3,2.48,0.8,0.27,5.49,2,3.3
1/26/2019,Northern Kentucky,73,Wisconsin-Milwaukee,60,14,15,14.48,16.28,13.8,15.3,15.28,14,14.31,17,1.75,16.27,14.3,0,17.6,16.62,,,,19,14.85,12.97,16.32,10.25,14,15.4
1/26/2019,Northwestern St.,53,SE Louisiana,69,-2.5,-2.15,-3.23,-0.68,-3.72,-2.65,-2.62,-2.5,-3.5,-2,1.87,-3.06,-0.8,0,-0.5,-0.3,,,,6,-3.76,0.12,-2.02,-6.75,1,-2
1/26/2019,Notre Dame,55,Virginia,82,-12,-11.71,-12.46,-15.16,-12.77,-12.08,-11.7,-12,-9.56,-11,2.97,-12.47,-13.6,0,-13.8,-11.13,-14.1,,,-9,-10.5,-6.27,-17.46,-4.55,-11,-11.1
1/26/2019,Ohio,78,Ball St.,74,-2.5,-2.83,-2.75,0.89,-4.62,-0.62,-3.19,-3,-4.16,-5,1.82,-2.96,-3.5,0,-4.5,-5.58,,,,3,-2.31,-0.64,-2.14,-0.2,-3,-3.9
1/26/2019,Oklahoma,86,Vanderbilt,55,9.5,10.52,10.62,13.25,10.4,10.87,9.36,10,7.75,10,2.08,11.19,11.1,0,12.3,12.85,11.7,,,10,10.26,9.93,13.28,5,8,11.5
1/26/2019,Oklahoma St.,74,South Carolina,70,3,4.08,4.62,-1.09,4.52,4.75,3.89,3.5,2.54,2,1.93,5.02,4.7,0,4.1,3.85,3.3,,,6,2.94,6.91,4.73,8.23,4,4.4
1/26/2019,Oral Roberts,57,North Dakota St.,67,-1.5,-0.23,0.13,3.2,0.16,0.1,1.75,-2,-2.77,2,1.75,-1.92,1.2,0,-3,-0.99,,,,-3,-0.47,-0.29,1.54,-1.52,-2,-1
1/26/2019,Oregon St.,69,Washington,79,3,0.32,-1.01,-4.01,-0.36,-1.81,-1.08,1.5,0.31,2,1.76,0.55,-0.9,0,1,2.12,0.1,,,-3,0.75,2.53,-0.17,3.53,1,1.3
1/26/2019,Pacific,74,Portland,70,9,11.63,12.82,11.92,12.71,12.93,11.83,11,9.19,10,1.31,11.76,12.5,0,11.1,12.04,,,,9,10.94,11.74,14.3,9.89,10,12
1/26/2019,Penn St.,60,Rutgers,64,6.5,6.42,6.66,0.82,7.07,6.22,3.77,6,7.16,8,2,4.86,8.9,0,5.6,6.25,5.4,,,1,8.19,6.63,6.8,9.71,6,7.6
1/26/2019,Pennsylvania,78,St. Joseph's PA,70,5,6.36,5.48,10.47,5.85,5.02,6.67,5.5,4.87,10,2.52,7.06,7.4,0,5.8,8.86,,,,9,7.54,6.15,5.07,0.93,2,9
1/26/2019,Pepperdine,84,St. Mary's,77,-8,-8.68,-10.48,-6.34,-11.02,-9.98,-5.9,-8.5,-9.68,-8,1.78,-11.54,-8.3,0,-9.2,-9.53,,,,-13,-8.65,-5.2,-8.14,,-8,-8.9
1/26/2019,Portland St.,69,Idaho,53,9,8.13,6.61,9.88,6.58,6.63,8.26,8,7.45,9,1.96,6.98,9.3,0,10.7,11.31,,,,4,6.07,11.06,8.83,4.61,6,8.9
1/26/2019,Presbyterian,99,Winthrop,91,-2.5,-0.85,-2.93,-0.14,-2.3,-3.7,0.94,0,-2.49,0.01,1.93,-0.71,-2.6,0,3.7,0.34,,,,-3,-1.09,0.95,-2.09,-2.97,1,-0.4
1/26/2019,Rice,86,UAB,89,-3,-3.38,-4.35,-3.06,-4.03,-4.71,-0.8,-3,-4.64,-3,1.18,-3.8,-3.8,0,-2,-3.05,,,,-5,-3.61,-4.63,-1.94,-4.95,-2,-3.1
1/26/2019,Richmond,57,St. Bonaventure,66,2,0.5,0.34,-0.61,0.29,0.4,-0.94,2,0.79,0.01,1.77,-0.34,0.1,0,-0.4,3.87,,,,2,0.62,4.89,-0.6,-2.77,1,1.9
