date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,neutral,linepom,linemoore,linegreen,lineopen,linedok,linedunk,linefox,linerpi,lineash
12/19/2007,Illinois-Chicago,66,Toledo,56,7.5,6.51,5.4,3.14,7.58,0,,7.55,5.4,6.5,6.12,8.79,7,,
12/19/2007,Ball St.,52,UC Santa Barbara,79,-4,-8.25,-13.04,-26.92,-6.28,0,,-4.06,-12.2,-4.5,-6.18,-4.1,2,,
12/19/2007,Purdue,66,Wofford,69,17.5,17.82,14.93,14.2,15.68,0,,22.17,15.8,18,16.99,23.91,16,,
12/20/2007,Southern Miss,86,Alcorn St.,61,27,31.71,32.55,29.99,35.62,0,,,33.4,27,23.89,32.39,35,,
12/20/2007,Georgia,58,East Tennessee St.,76,9.5,11.62,8.26,7.73,8.79,0,,22.87,7.2,10.5,5.25,17.9,,,
12/20/2007,Pennsylvania,67,Elon,64,3,-0.34,-4.99,-4.08,-6.24,0,,4.73,-5.3,3.5,2.35,-0.83,7,,
12/20/2007,Arkansas St.,79,Florida Atlantic,77,6.5,7.06,3.69,3.16,4.14,0,,10.57,4.2,7,6.15,9.22,12,,
12/20/2007,Northern Arizona,68,Furman,56,10.5,14.82,18.62,22.64,15.89,0,,17.73,13.5,8,7.7,12.27,14,,
12/20/2007,Oklahoma,72,Gonzaga,68,2,2.62,-0.56,-1.56,0.85,0,,5.34,1.9,2.5,0.9,2.89,8,,
12/20/2007,New Orleans,81,Louisiana Tech,72,12,16.54,19.79,21.83,18.4,0,,17.78,18.1,12,10.35,11.35,18,,
12/20/2007,Illinois,58,Miami-Ohio,61,9.5,7.48,4.44,4.66,4.2,0,,9.76,4.4,9.5,8.79,10.55,10,,
12/20/2007,DePaul,63,Mississippi,69,-7.5,-8.68,-14.55,-17.6,-11.73,0,,-0.74,-12.5,-7,-7.81,-10.4,0.01,,
12/20/2007,Cal St. Fullerton,79,Montana,76,6.5,9.58,10.43,10.3,10.61,0,,7.11,10.9,5,7.37,11.78,9,,
12/20/2007,Samford,65,Murray St.,64,-1.5,-0.48,-3.6,-5.12,-2.51,0,,1.86,-3,-1.5,-0.33,3.77,2,,
12/20/2007,Duke,64,Pittsburgh,65,6,8.8,9.36,6.31,12,0,,12.03,9.1,5.5,3.47,6.71,12,,
12/20/2007,Jacksonville St.,80,SE Missouri St.,81,-5,-5.75,-10.76,-18.44,-6.53,0,,-1.98,-6.1,-3.5,-3.34,-3.84,0.01,,
12/20/2007,South Alabama,84,Troy St.,73,15,15.39,15.57,14.89,16.55,0,,21.14,13.9,16,12.66,12.6,16,,
12/20/2007,St. Mary's,64,Tulane,57,8.5,12.67,15.36,15.95,14.93,0,,11.86,13,8,8.27,,12,,
12/20/2007,Utah St.,87,Utah Valley St.,65,9.5,5.61,4.58,6.62,2.51,0,,11.62,2.8,9,4.24,5.88,,,
12/21/2007,Wyoming,66,Buffalo,63,3.5,0.2,-1.57,-3.82,0.79,1,,2.72,-2,4,0.65,2.86,,,
12/21/2007,North Carolina St.,66,Davidson,65,2.5,2.77,5.01,8.42,0.54,0,,3.46,1.5,2,4.21,-1.52,,,
12/21/2007,Clemson,90,DePaul,74,8,12.38,15.9,19.92,12.17,1,,8.39,13,8.5,8.01,12.79,,,
12/21/2007,St. Mary's,89,East Tennessee St.,65,10.5,8.97,8.79,10.02,7.91,1,,16.99,5.8,11,6.13,6.96,,,
12/21/2007,Utah Valley St.,71,Furman,66,6.5,9.93,12.51,15.94,10.41,0,,13.17,8.4,,6.08,5.59,,,
12/21/2007,Florida International,68,George Mason,86,-9.5,-11.93,-13.78,-16.22,-11.62,0,,-11.78,-7.8,-8.5,-10.09,-14.07,,,
12/21/2007,Mississippi,84,La Salle,77,14,18.25,20.11,20.88,19.37,1,,19.94,14.5,14.5,12.82,21.99,,,
12/21/2007,Ohio,74,Louisiana-Lafayette,68,8.5,12.33,13.19,15.6,10.98,1,,9.25,13.5,8,10.18,14.44,,,
12/21/2007,Utah St.,78,Northern Arizona,62,7,2.79,0.6,1.06,0.12,0,,9.46,-0.5,6.5,2.46,4.12,,,
12/21/2007,Portland,70,Northern Colorado,63,7.5,5.47,4.72,5.29,4.15,0,,7.89,4.1,7.5,5.8,5.6,,,
12/21/2007,Manhattan,80,Pepperdine,79,4.5,2.13,1.12,-1.74,3.91,0,,8.77,-1,4,3.45,-0.59,,,
12/21/2007,Rutgers,57,Rider,61,3.5,2.05,2.5,5.38,-0.54,0,,5.52,0.1,4,1.92,-0.1,,,
12/21/2007,UTEP,77,South Carolina Upstat,69,25,27.59,22.46,20.5,25.19,0,,31.79,,24,26,34.45,,,
12/21/2007,Hawaii,62,St. John's,68,1.5,-2.18,-4.64,-5.58,-4.3,0,,4.61,-4.9,2.5,0.82,-3.72,,,
12/21/2007,Fairfield,70,St. Joseph's PA,78,-7.5,-6.76,-6.92,-6.59,-7.71,0,,-5.37,-6.6,-7.5,-5.49,-8.81,,,
12/21/2007,Georgia,69,Tulane,70,3.5,4.06,0.94,0.29,1.61,1,,8.81,1.6,4,3.45,8.58,,,
12/21/2007,Akron,79,Youngstown St.,59,16.5,15.47,13.36,13.54,13.19,0,,24.01,11,16.5,13.28,17.8,,,
12/22/2007,Arkansas,67,Appalachian St.,74,16.5,18.46,20.22,20.65,20.08,0,,23.87,15.9,16.5,16.38,15.31,17,,
12/22/2007,New Orleans,84,Arkansas St.,78,10,10.78,15.85,19.64,12.44,0,,5.12,13.2,11,8.11,6.94,10,,
12/22/2007,Creighton,80,Arkansas-Little Rock,61,13,15.19,11.97,9.29,14.31,0,,17.1,11.3,12.5,14.11,21.2,19,,
12/22/2007,Indiana St.,62,Bowling Green,57,7.5,7.32,7.44,9.01,5.96,0,,12.08,5.1,9.5,6.63,5.47,7,,
12/22/2007,Washington,80,CS Northridge,66,13.5,9.01,4.21,-0.92,8.26,0,,19.83,0.9,13.5,9.08,12.93,13,,
12/22/2007,USC,78,Cal Poly SLO,55,22,20.5,18.29,13.45,23.98,0,,21.94,14.7,21.5,18.17,26.24,25,,
12/22/2007,Cleveland St.,86,Central Michigan,70,3,3.7,5.28,6.93,3.69,0,,1.17,3.7,3,6.62,-1.18,5,,
12/22/2007,South Carolina,85,Charleston,82,11,11.89,9.35,4.31,14.98,0,,14.92,7.6,8.5,11.62,15.8,14,,
12/22/2007,Colorado St.,70,Colorado,73,2.5,3.73,5.38,5.69,5.09,0,,2.19,1.5,3,3.37,0.27,8,,
12/22/2007,Villanova,72,Columbia,56,21,20.25,19.41,19.94,19.03,0,,21.78,15.6,23.5,19.4,24.99,21,,
12/22/2007,Syracuse,80,Cornell,64,17,19.02,17.87,15.99,19.89,0,,25.72,14.1,17,15.12,21.34,21,,
12/22/2007,Louisiana-Lafayette,96,East Tennessee St.,92,-4,-5.37,-7.51,-10.62,-4.69,1,,1.12,-8.5,-5,-5.5,-4.42,-5,,
12/22/2007,Austin Peay,75,Eastern Kentucky,67,9,7.2,6.03,5.74,6.35,0,,9.76,6.2,9.5,6.36,5,11,,
12/22/2007,Temple,58,Eastern Michigan,55,13,10.82,10.63,10.81,10.45,0,,5.17,9.4,12.5,11.16,14.76,14,,
12/22/2007,Virginia,91,Elon,61,21.5,17.72,15.77,15.34,16.24,0,,21.55,13.2,22,17.63,20.09,20,,
12/22/2007,Ohio St.,62,Florida,49,7,5.4,7.87,10.55,4.29,0,,2.91,5.8,5.5,7.82,4.45,2,,
12/22/2007,Providence,101,Florida St.,95,3.5,3.45,5.63,7.79,2.94,0,,1.05,3.7,3,4.12,0.58,4,,
12/22/2007,Memphis,85,Georgetown,71,5,4.53,4.94,8.86,2.29,0,,2.22,6.9,5.5,5.26,3.17,3,,
12/22/2007,Hawaii,59,Georgia,67,-2.5,-6.4,-8.54,-10.16,-7.65,1,,-9.68,-6.9,-3.5,0.06,-4.44,-6,,
12/22/2007,Rhode Island,88,Hofstra,69,16,19.02,25.22,28.35,22.52,0,,15.13,20.9,16,14.78,14.48,17,,
12/22/2007,Arizona St.,76,Idaho,65,24,22.9,24.21,22.92,25.64,0,,28.78,18.5,24,20.32,22.13,22,,
12/22/2007,Ball St.,49,Illinois St.,65,-9.5,-10.4,-11.38,-17.63,-9.56,0,,-9.66,-10.6,-9,-7.49,-9.87,-8,,
12/22/2007,Purdue,80,Iowa St.,83,8,6.25,3.83,1.64,6.16,1,,9.42,4.9,9,4.65,9.96,7,,
12/22/2007,Seton Hall,112,James Madison,110,8,6.93,2,3.39,0.81,0,,13.42,2.2,8,7.8,11.86,9,,
12/22/2007,DePaul,93,La Salle,88,5,5.72,1.34,-0.42,2.94,1,,12.95,0.1,5,5.08,10.42,9,,
12/22/2007,Dayton,91,Loyola-Maryland,74,14,16.42,18.85,25.83,16.07,0,,15.41,15.9,13,15.53,11.19,15,,
12/22/2007,Niagara,76,Marist,67,3.5,2.5,4.18,0.86,7.3,0,,-0.18,3.3,3.5,3.33,-2.1,5,,
12/22/2007,Kansas,78,Miami-Ohio,54,19,17.18,15.04,15.74,14.33,0,,22.67,10.9,19.5,15,21.64,20,,
12/22/2007,South Alabama,75,Middle Tenn St.,61,14.5,18.62,22.99,21.24,24.94,0,,15.4,19.6,15,15.33,19.82,14,,
12/22/2007,Clemson,82,Mississippi,85,3,1.84,-0.08,-0.88,0.52,1,,4.44,1.2,2.5,1.97,3.64,2,,
12/22/2007,Illinois,59,Missouri,58,-4,-0.22,0.12,1.47,-3.2,0,,0.91,-0.5,-3,-0.43,-3.77,4,,
12/22/2007,Fordham,54,NC Greensboro,58,7,5.79,4.55,2.5,6.61,0,,11.46,0.8,9,5.82,3.37,10,,
12/22/2007,East Carolina,67,NC Wilmington,71,1,0.27,1.02,-1.07,3.09,0,,1.35,1.4,0,-0.06,-1.8,-1,,
12/22/2007,Northern Iowa,52,Nevada,55,4.5,3.8,3.15,5.49,0.87,0,,6.55,1.3,4,3.91,1.48,7,,
12/22/2007,Louisville,70,New Mexico St.,65,13.5,12.01,10.85,11.51,10.24,0,,17.28,7.3,13.5,11.99,10.76,15,,
12/22/2007,Denver,63,North Texas,59,-7,-10.07,-11.17,-14.1,-8.79,0,,-14.12,-9.5,-8,-7.38,-7.6,-9,,
12/22/2007,Boston College,57,Northeastern,55,12,13.09,10.5,13.42,7.75,0,,20.85,7.9,14,12.16,15.52,14,,
12/22/2007,Wisconsin-Green Bay,86,Northern Illinois,75,13,13.69,16.28,16.33,17.05,0,,13.32,12,13,12.61,9.5,15,,
12/22/2007,St. Mary's,70,Ohio,63,7,5.28,5.91,5.81,6.05,1,,7.77,4.4,7.5,3.56,2.37,7,,
12/22/2007,LSU,67,Oregon St.,61,14,13.03,9.42,7.84,11.33,0,,18.81,11.7,15,12.98,12.53,16,,
12/22/2007,Fresno St.,75,Pacific,58,1,0.17,-1.49,-3.31,0.2,0,,4.43,0.5,0,0.39,-3.02,2,,
12/22/2007,Eastern Washington,58,Portland St.,57,-5,-3.32,-5.77,-6.45,-5.24,0,,-5,-3.4,-5,-2.77,-2.41,2,,
12/22/2007,Marshall,66,Princeton,60,12.5,13.79,14.17,14.92,13.45,0,,13.62,12.8,13,13.18,12.58,16,,
12/22/2007,Tulsa,89,SE Missouri St.,51,13,10.65,7.42,5.61,9.51,0,,16.05,9.3,10,11.53,9.57,13,,
12/22/2007,Alabama,81,SW Missouri St.,73,2.5,0.3,0.28,-1.82,2.13,1,,2.99,-0.2,1,-0.12,-0.87,0.01,,
12/22/2007,Arizona,74,San Diego St.,58,,10.66,9.19,7.63,10.7,0,,10.41,7.5,10.5,10.45,15.91,12,,
12/22/2007,Notre Dame,84,San Francisco,76,21,22.11,19.43,17.03,24.16,0,,28.87,18.2,21,19.38,20.15,27,,
12/22/2007,Minnesota,68,Santa Clara,50,12.5,11.02,12.57,10.41,15.27,0,,13.67,9.7,11.5,9.31,10.79,8,,
12/22/2007,Buffalo,80,South Carolina Upstat,66,7.5,10.3,5.68,5.32,6.29,1,,17.57,,7.5,10.63,13,9,,
12/22/2007,Tulane,79,St. John's,71,-1,-0.68,0.06,1.56,-1.49,1,,1.52,-1.9,-1,-2.92,-0.5,-1,,
12/22/2007,Texas Tech,61,Stanford,62,-6.5,-2.47,-0.12,2.08,-3.97,0,,-7.94,-0.5,-4.5,-0.83,-5.12,-1,,
12/22/2007,Xavier,75,Tennessee,82,3,4.24,1.93,-2.41,6.75,0,,6.58,1.1,3,4.88,7.76,5,,
12/22/2007,Vanderbilt,83,Tennessee St.,74,21,25.9,27.53,36.18,22.81,0,,30.09,23,20.5,20.58,24.67,24,,
12/22/2007,Kentucky,69,Tennessee Tech,47,13.5,15.91,14.19,10.18,18.43,0,,22.26,8.2,13,17.22,19.09,16,,
12/22/2007,UNLV,74,Tennessee-Martin,48,20,22.65,21.75,20.61,22.98,0,,29.13,18.8,20,20.57,23.48,23,,
12/22/2007,Wofford,63,Texas Southern,56,11.5,8.99,7.34,6.6,9.07,1,,13.76,5.2,13,6.34,7.97,14,,
12/22/2007,Wichita St.,61,UAB,52,2.5,0.6,0.98,2.35,-0.96,0,,-4.42,1.5,2.5,3.85,-0.14,2,,
12/22/2007,Texas A&M,88,UC Irvine,66,20,22.93,22.67,23.85,21.65,0,,27.21,18.7,21,20.53,25.59,23,,
12/22/2007,North Carolina,105,UC Santa Barbara,70,22.5,19.3,16.88,16.49,17.28,0,,23.07,12.7,22.5,16.1,21.49,28,,
12/22/2007,Michigan,54,UCLA,69,-12.5,-13.66,-13.86,-15.8,-11.95,0,,-18.38,-14.2,-15,-10.3,-14.98,-10,,
12/22/2007,California,65,Utah,67,6.5,9.56,10.39,12.99,7.31,0,,9.58,10.2,6,7.92,10.91,8,,
12/22/2007,Bradley,64,VA Commonwealth,79,6,3.26,3.09,4.56,1.79,0,,3.97,2.5,5,3.9,2.09,4,,
12/22/2007,Wisconsin,68,Valparaiso,58,11.5,11.53,4.67,-3.19,13.53,0,,15.21,7.1,13,14.6,17.43,16,,
12/22/2007,Canisius,54,West Virginia,77,-27.5,-27.73,-25.88,-22.28,-34.74,0,,-32.51,-25.5,-28,-22.4,-31.69,-25,,
12/22/2007,Southern Illinois,88,Western Kentucky,78,5,3.38,1.06,3.28,-1.49,0,,6.12,0.1,5,5.9,-0.28,10,,
12/22/2007,Iona,67,Western Michigan,62,-3,-3.73,-3.46,-5.93,-1.15,0,,-7.69,-2,-4,-3.15,-2.21,-4,,
12/22/2007,Cal St. Fullerton,80,Wright St.,84,7,3.98,5.31,2.97,7.42,0,,-0.02,5.9,7,3.59,5.03,3,,
12/22/2007,UTEP,79,Wyoming,73,11,11.99,14.04,14.44,13.75,0,,8.61,13.1,10.5,9.97,12.09,12,,
12/23/2007,North Carolina St.,85,Cincinnati,77,11,11.6,15.31,17.42,13.38,0,,9.64,11.3,11.5,10.83,5.65,13,,
12/23/2007,Alabama,83,Iowa St.,68,5.5,3.51,3.24,3.77,2.81,1,,5.32,2.3,5.5,3.09,2.29,5,,
12/23/2007,Purdue,72,SW Missouri St.,70,2.5,2.07,-0.03,-4.16,4.09,1,,5.99,1,3.5,0.99,4.58,2,,
12/23/2007,Texas Southern,60,Texas-Pan American,78,-3.5,1.36,3.89,7.71,-0.55,1,,-3.4,3.7,-4.5,0.68,,0.01,,
12/23/2007,Wake Forest,77,Virginia Tech,75,2.5,3,3.91,4.65,3,0,,2.67,4.3,3,3.43,-0.07,3,,
12/23/2007,Idaho St.,45,Washington St.,75,-21,-22.58,-23.5,-30.46,-22.54,0,,-25.04,-22.7,-21,-17.76,-19.53,-20,,
12/23/2007,New Mexico,62,Weber St.,32,16,16.85,16.69,16.03,18.05,0,,17.99,16.6,17,14.92,13.35,21,,
12/26/2007,Louisville,73,Morehead St.,49,23.5,25.38,22.81,21.06,24.77,0,,34.34,19.5,23,23.08,26.91,28,,
12/27/2007,Utah,68,Idaho St.,51,21.5,23.75,22.98,19.61,27.22,0,,25.83,19.7,21.5,24.99,22.9,26,,
12/27/2007,North Carolina,106,Nevada,70,21,20.65,21.18,22.21,20.23,0,,24.39,15.7,20.5,16.55,20.46,25,,
12/27/2007,Hawaii,69,New Mexico,79,-5.5,-10.17,-13.02,-13.88,-13.81,0,,-6.16,-11.2,-5.5,-11.17,-9.98,-5,,
12/27/2007,Seton Hall,73,North Carolina St.,79,2.5,3.39,4.15,6.71,2.12,0,,0.04,4.9,2,4.86,4.12,1,,
12/27/2007,Drexel,73,Rider,66,2,3.37,3.27,4.95,1.59,0,,4.22,-0.6,1.5,1.76,5.69,6,,
12/27/2007,Georgia Tech,83,Tennessee Tech,63,18.5,19.97,21.06,19.84,22.8,0,,25.03,13.9,17,19.74,19.45,19,,
12/28/2007,Southern Illinois,55,Butler,57,1,-3.47,-4.38,-4.66,-4.09,0,,0.2,-4.9,0,-4.73,-6.11,0.01,,
12/28/2007,Northern Colorado,74,CS Sacramento,60,10.5,10.92,13.61,17.33,11.83,0,,9.17,13.5,9,10.8,4.8,9,,
12/28/2007,Central Florida,82,Connecticut,85,-4,-3.18,-1.73,-0.2,-4.1,0,,-6.31,-3.8,-4,-1.35,-2.49,-4,,
12/28/2007,Maryland,76,Delaware,46,14.5,12.67,8.95,8.62,9.39,0,,19.36,6,15,9.29,19.03,17,,
12/28/2007,Santa Clara,74,Denver,65,14.5,13.1,11.25,11.98,10.58,0,,18.43,8.4,14.5,13.04,9.28,20,,
12/28/2007,Rhode Island,92,Eastern Michigan,75,13,13.44,15,17.35,12.89,1,,12.79,12.4,13.5,12,15.63,11,,
12/28/2007,St. Peter's,78,Fairfield,89,-1,2.12,4.77,5.52,4.19,0,,-3.1,3.2,1,3.82,0.22,1,,
12/28/2007,Cal St. Fullerton,103,Furman,72,13,14.33,15.42,19.27,13.54,1,,16.24,11.5,13,12.95,16.81,10,,
12/28/2007,Texas A&M Corpus,69,Georgia Southern,78,-2.5,-4.87,-10.32,-11.1,-9.62,0,,0.26,-8.2,-3.5,,-0.58,0.01,,
12/28/2007,Virginia Tech,84,Hofstra,59,12.5,9.86,9.56,9.74,10.14,1,,8.65,10.1,9.5,7.01,13.36,10,,
12/28/2007,St. Mary's,97,Howard,48,32.5,28.67,28.04,25.49,35.23,0,,,21.9,34,27.23,30.19,32,,
12/28/2007,California,102,Long Beach St.,65,20.5,18.58,19.14,17.8,20.63,0,,24.18,16.6,19,18.74,16.1,16,,
12/28/2007,Illinois,77,Loyola-Maryland,43,17,16.42,16.33,14.19,18.66,0,,20.52,13.5,17.5,15.62,15.47,17,,
12/28/2007,St. John's,62,Marist,59,5,3.72,3.03,-0.15,6.16,0,,7.28,2.7,5,4.39,-0.31,6,,
12/28/2007,Niagara,73,Morgan St.,53,1,0.66,0.31,2.06,-1.66,1,,1.99,-0.8,1.5,-1.73,2.75,2,,
12/28/2007,Bucknell,60,North Dakota St.,68,-5,-5,-5.67,-5.03,-6.31,1,,-6.61,-4.7,-3.5,-4.27,-5.07,-3,,
12/28/2007,Weber St.,62,San Francisco,54,5.5,4.62,5.46,6.32,4.72,0,,5.5,3.6,3,3.7,5.52,3,,
12/28/2007,Portland St.,73,San Jose St.,76,9.5,11.32,12.19,10.27,14.68,0,,13.7,10.2,9.5,12.07,6.34,12,,
12/28/2007,Mississippi,78,Southern Miss,58,6.5,14.02,17.62,23.4,12.99,0,,15.31,10.2,7,13.2,11.06,12,,
12/28/2007,Siena,68,St. Joseph's PA,74,-1,3.6,5.78,8.19,3.2,0,,0.67,3.3,-2.5,5.58,-0.72,5,,
12/28/2007,South Carolina,67,UC Irvine,65,12.5,12.6,13.54,13.73,13.7,0,,11.78,8.6,12,13.02,14.34,13,,
12/29/2007,Memphis,76,Arizona,63,8.5,8.3,5.93,10.36,3.41,0,,13.08,6.3,8.5,7.15,4.79,13,,
12/29/2007,Northern Illinois,59,Arkansas-Little Rock,55,,-4.49,-6.4,-7.86,-5.41,0,,-0.37,-5.3,-4,-5.3,-7.22,0.01,,
12/29/2007,Middle Tenn St.,75,Austin Peay,78,-3,-0.98,-1.42,-1.36,-1.6,0,,-0.54,-0.5,-1,0.11,-2.96,0.01,,
12/29/2007,Boise St.,73,BYU,70,-4.5,-5.7,-4.29,-4.06,-4.52,0,,-6.21,-5.3,-4.5,-4.46,-9.35,-6,,
12/29/2007,Wright St.,78,Belmont,74,2,9.46,11.7,12.67,10.96,0,,10.22,9,1,7.37,8.01,8,,
12/29/2007,Notre Dame,87,Brown,54,18.5,14.16,10.16,6.94,15.06,0,,23.06,7.9,18.5,12.85,15.33,18,,
12/29/2007,USC,70,Cal Riverside,57,27.5,29.01,25.89,24.25,27.86,0,,34.54,20.4,28,28.3,34.72,33,,
12/29/2007,St. Mary's,69,Cal St. Fullerton,59,13,12.9,14.2,17.2,11.18,0,,14.35,11.2,13.5,13.6,8.79,14,,
12/29/2007,Kent St.,84,Cleveland St.,69,11.5,10.22,6.03,6.71,5.48,0,,18.23,5.9,12,9.08,11.11,15,,
12/29/2007,Detroit,64,DePaul,70,-3,-1.13,2.58,5.2,0.03,0,,-9.19,2.9,-2,2.77,-6.62,-3,,
12/29/2007,Wichita St.,54,Drake,62,2,-2.94,-4.99,-5.9,-4.01,0,,0.24,-4.6,2,-5.31,-1.98,1,,
12/29/2007,Bowling Green,52,Eastern Illinois,48,12,15.94,17.97,24.8,16.53,0,,9.55,15.3,12.5,15.55,14.84,15,,
12/29/2007,Texas A&M Corpus,75,Eastern Michigan,72,0,-1.75,-4.24,-3.36,-5.12,0,,0.02,-3.8,-1,,0.76,1,,
12/29/2007,Louisiana-Lafayette,71,Florida Atlantic,52,8,7.93,8.31,6.66,9.96,0,,7.88,6.2,8,6.25,8.58,10,,
12/29/2007,Purdue,59,Florida International,44,18.5,18.58,18.18,17.89,18.53,0,,23.76,13.9,18.5,17.85,16.13,22,,
12/29/2007,Stanford,55,Fresno St.,48,21,17.59,16.17,14.58,18.08,0,,20.75,11.8,21,18.14,16.77,23,,
12/29/2007,Alabama,93,George Washington,57,13,13.41,14.31,16.75,12.02,0,,16.73,11.6,12,12.47,10.32,14,,
12/29/2007,Rhode Island,85,Georgia Southern,80,9,12.76,13.35,12.92,13.8,0,,17.45,11.3,9.5,8.32,11.53,14,,
12/29/2007,Marist,73,Hofstra,67,6,8.83,13.05,16.08,10.35,0,,4.73,10.7,6,7.76,3.17,9,,
12/29/2007,Furman,67,Howard,62,5.5,5.64,1.33,-6.44,13.22,0,,,2.5,5.5,1.06,9.5,14,,
12/29/2007,Creighton,67,Illinois St.,80,7,9.77,9.88,12.94,6.6,0,,7.33,9.1,6.5,10.6,12.82,9,,
12/29/2007,Akron,79,Illinois-Chicago,73,10,6.67,4.6,5.11,4.05,0,,12.25,3,10,3.9,7.4,11,,
12/29/2007,Evansville,56,Indiana St.,70,1,1.41,0.29,-1.35,1.9,0,,3.04,0.4,2.5,0.9,-1.04,6,,
12/29/2007,Louisville,67,Iona,36,18.5,18.71,16.44,17.32,15.65,0,,27.88,12.9,18.5,16.87,16.34,24,,
12/29/2007,Villanova,71,La Salle,58,18,19.95,19.29,22.87,16.21,0,,22.24,14.6,18,16.56,24.17,23,,
12/29/2007,Bucknell,61,Long Beach St.,57,4.5,5.75,6.48,5.32,7.72,0,,10.39,4.4,3,1.58,-0.13,11,,
12/29/2007,Arkansas,85,Louisiana-Monroe,60,19.5,16.06,14.78,14.39,15.61,0,,22.21,11.2,19.5,14.5,17.52,17,,
12/29/2007,Rutgers,73,Manhattan,67,5,4.79,3.19,4.52,1.77,0,,7.22,3.1,5,2.18,7.74,7,,
12/29/2007,Charleston,84,Mercer,74,11.5,9.83,9.88,11.02,8.74,0,,13.1,7.1,9.5,7.9,5.95,15,,
12/29/2007,Cincinnati,56,Miami-Ohio,50,-3,-6.31,-9.81,-12.2,-7.62,0,,-0.3,-9.5,-3,-7.22,-5.31,-2,,
12/29/2007,Mississippi St.,,Missouri,,,0.89,1.05,1.72,-1.38,0,,-0.36,0.3,7,0.05,,5,,
12/29/2007,Denver,54,Morgan St.,44,-4.5,-2.87,-2.02,-0.26,-3.86,0,,-1.93,-2.9,-3.5,-8.25,-1.91,-1,,
12/29/2007,Chattanooga,74,Murray St.,50,5.5,8.47,11.11,13.74,8.63,0,,3.29,8.6,4.5,9.82,8.21,7,,
12/29/2007,NC Wilmington,55,NC Greensboro,72,4.5,3.93,4.49,4.23,4.76,0,,2.55,1.7,4,4.48,4.77,5,,
12/29/2007,Santa Clara,53,Niagara,56,4,3.57,2.5,4.2,0.85,0,,6.61,3,4,3.38,1.96,5,,
12/29/2007,California,86,North Dakota St.,72,14.5,12.73,11.44,10.26,12.89,0,,14.04,10.8,15,12.61,16.52,12,,
12/29/2007,Bradley,46,Northern Iowa,59,5.5,5.6,6.34,7.16,5.6,0,,5.53,5.5,6,7,3.41,5,,
12/29/2007,UAB,73,Old Dominion,57,7,6.95,6.95,5.09,9.32,0,,8,5.8,7,7.95,4.48,8,,
12/29/2007,Dayton,80,Pittsburgh,55,-2.5,-4.39,-5.13,-4.23,-6.41,0,,-4.04,-5,-3.5,-2.56,-6.52,-2,,
12/29/2007,Clemson,78,Samford,45,24,24.38,26.72,26.78,26.67,0,,26.6,22.3,24,23.09,22.19,23,,
12/29/2007,Kentucky,72,San Diego,81,12.5,8.79,4.4,0.01,8.97,0,,15.38,3.5,12,7.5,9.18,17,,
12/29/2007,James Madison,84,South Carolina St.,75,11.5,15.7,19.26,17.67,21.09,0,,16.14,16.8,11,9.72,12.5,16,,
12/29/2007,Rice,70,TCU,65,-6,-4.83,-6.53,-5.72,-7.42,0,,-3.13,-5.6,-5.5,-5.6,-5.35,-1,,
12/29/2007,Florida,86,Temple,69,8.5,9.15,6.52,4.39,9.36,0,,17.91,4.7,8.5,3.4,7.31,17,,
12/29/2007,Gonzaga,72,Tennessee,82,1,0.13,-0.82,-4.72,3.19,0,,2.44,-0.8,1,0.11,0.66,0.01,,
12/29/2007,Vanderbilt,92,Tennessee-Martin,85,24.5,26.7,26.79,32.87,23.83,0,,36.44,20.8,24.5,23.57,24.4,25,,
12/29/2007,Auburn,79,Towson,59,13,11.95,12.09,15.08,9.28,0,,14.53,10.7,14,10.08,11.96,12,,
12/29/2007,UCLA,76,UC Davis,48,33.5,32.27,28.65,27.43,29.96,0,,40.71,26.6,33.5,28.85,36.32,36,,
12/29/2007,Eastern Washington,51,UC Santa Barbara,58,-7.5,-7.48,-8.88,-10.52,-7.9,0,,-8.34,-7,-7.5,-7.61,-9.01,-2,,
12/29/2007,St. John's,48,Virginia Tech,54,-2.5,-1.11,1.99,4.16,-0.69,0,,-3.53,0,-2.5,1.33,-6.07,-3,,
12/29/2007,LSU,65,Washington,73,5,2.91,1.35,-0.41,3.18,0,,4.57,1,5,3.4,2.6,6,,
12/29/2007,North Carolina St.,74,Western Carolina,62,19,19.91,20.37,21.49,19.44,0,,22.95,14,18.5,17.72,20.78,23,,
12/29/2007,Troy St.,90,Western Kentucky,94,-7.5,-5.54,-4.2,-3.06,-5.82,0,,-12,-4,-7.5,-4.78,-4.09,-5,,
12/29/2007,Texas,66,Wisconsin,67,7.5,6.36,8.48,14.54,2.95,0,,5.7,7.3,7.5,4.06,3.95,6,,
12/29/2007,Michigan St.,93,Wisconsin-Green Bay,75,21,20.09,19.73,18.9,20.76,0,,23.31,16.7,21,19.18,21.81,20,,
12/29/2007,Wyoming,66,Wisconsin-Milwaukee,80,10.5,7.9,8.1,8.15,8.06,0,,9.03,6.5,10,6.65,6.93,10,,
12/29/2007,Kansas,86,Yale,53,33,30.21,30.27,31.52,29.08,0,,35.09,25.1,32.5,27.64,32.01,31,,
12/30/2007,Wake Forest,78,Air Force,67,11.5,11.89,12.16,13.52,10.93,0,,13.02,11.1,12,11.5,10.15,13,,
