date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,neutral,linepom,linemoore,linemass,linegreen,lineopen,lineargh,linedunk,linemarkov,linerpi,lineash
01/25/2006,Missouri,58,Iowa St.,82,2,1.9,0.62,0.64,0.61,0,2.27,3.47,,1.3,1.5,,3.1,,1.1,
01/25/2006,Texas A&M,73,Kansas,83,1,1.04,3.44,5.67,-1.2,0,0,0.17,,0.6,2,,1,,6.87,
01/25/2006,Pennsylvania,73,La Salle,65,7,8.44,8.87,6.2,12.59,0,6.74,11.89,,4.5,8,,8.7,,6.34,
01/25/2006,St. Peter's,63,Marist,71,-2.5,-1.52,-1.6,-0.59,-2.63,0,-2.04,1.61,,-2.7,-1,,-2.8,,1.1,
01/25/2006,West Virginia,52,Marshall,58,16,23.47,22.68,23.7,22.05,0,23.84,28.71,,19.3,17,,23.2,,20.61,
01/25/2006,Georgia Tech,74,Maryland,86,2,-2.32,-2.4,-2.92,-1.85,0,-2.3,-3.38,,-2.2,2.5,,-1.3,,-3.85,
01/25/2006,Rhode Island,58,Massachusetts,55,0,-1.12,0.41,2.8,-2.04,0,-2.3,-1.78,,-1.4,-1.5,,-2,,4.62,
01/25/2006,Michigan,72,Michigan St.,67,-2,0.94,2.04,-0.37,3.72,0,3.61,-0.89,,1.5,-1,,-1.9,,-2.65,
01/25/2006,Illinois,77,Minnesota,53,14,17.06,17.45,20.95,14.4,0,16.93,19.57,,14,15,,16.5,,17.9,
01/25/2006,Arkansas,71,Mississippi,58,13,10.19,9.65,5.22,14.15,0,9.3,15.48,,6.6,12.5,,10.4,,6.75,
01/25/2006,Colorado,81,Nebraska,59,13,13.2,13.02,7.96,19.1,0,13.18,16.43,,9.4,12.5,,13.1,,7.55,
01/25/2006,San Diego St.,75,New Mexico,69,10,8.33,6.48,3.34,10.39,0,9.96,9.38,,6.2,10.5,,10.7,,4.51,
01/25/2006,Evansville,61,Northern Iowa,74,-11,-12.84,-12.31,-14.05,-11.06,0,-13.78,-13.64,,-11.6,-10.5,,-12.9,,-13.42,
01/25/2006,Purdue,76,Northwestern,78,0,1.15,0.37,0.18,0.44,0,2.6,1.57,,0.8,2,,1.3,,-1.03,
01/25/2006,Baylor,52,Oklahoma,82,-12,-13.93,-12.23,-11.4,-13.21,0,-20.35,-9.9,,-16.9,-13,,-11.8,,-8.7,
01/25/2006,Wisconsin,72,Penn St.,43,15,12.65,12.88,12.62,13.22,0,11.84,15.53,,8.6,15.5,,14.1,,17.03,
01/25/2006,Rutgers,69,Providence,79,7.5,6.31,7.44,6.74,8.13,0,5.28,7.13,,4.6,7.5,,6,,4.5,
01/25/2006,Southern Miss,61,Rice,67,-1,-0.01,-0.09,0.71,-1.04,0,2.27,-1.01,,0.5,-1,,-1.5,,1.21,
01/25/2006,Bradley,86,SW Missouri St.,76,3.5,2.5,1.65,2,0.95,0,4.32,2.31,,1.7,5,,3.7,,1.58,
01/25/2006,North Carolina St.,65,Seton Hall,83,15,14.54,14.45,15.23,13.98,0,14.7,16.93,,11.7,15,,14.7,,10.42,
01/25/2006,Dayton,78,St. Bonaventure,58,11,10.61,8.9,7.86,10,0,9.18,17.4,,6.7,12,,12.5,,7.37,
01/25/2006,Connecticut,66,St. John's,50,15,16.98,20.11,20.08,20.13,0,14.58,18.9,,12.1,16,,16.1,,15.32,
01/25/2006,Saint Louis,39,St. Joseph's PA,54,0,1.08,1.18,3.74,-1.5,0,2.2,-1.25,,1.1,0,,2.2,,3.96,
01/25/2006,BYU,89,TCU,80,12,11.89,12.88,11.81,14.55,0,11.54,12.42,,9,10.5,,12,,13.38,
01/25/2006,Mississippi St.,65,Tennessee,88,-5,-6.59,-6.55,-7.31,-6.33,0,-7.31,-6.5,,-6.5,-4.5,,-5.6,,-7.5,
01/25/2006,Colorado St.,67,Wyoming,72,8.5,8.24,9.44,8.74,10.18,0,9.21,9.11,,6.2,8.5,,6,,11.28,
01/25/2006,Temple,81,Xavier,79,-1.5,-2.9,-2.76,-1.76,-4.17,0,-3.09,-2.48,,-2.5,-1.5,,-3.4,,2.38,
01/26/2006,Jacksonville St.,91,Austin Peay,86,0,0.14,0.83,-0.08,1.65,0,0.8,-0.33,,-0.5,0,,-0.7,,0.65,
01/26/2006,Western Michigan,68,Ball St.,59,3.5,1.97,2.22,4.09,0.3,0,1.68,2.45,,1.1,3,,2.2,,4.85,
01/26/2006,Kent St.,74,Bowling Green,79,14,13.23,13.81,13.39,14.27,0,14.05,14.36,,10.2,14,,13.1,,13.95,
01/26/2006,UC Santa Barbara,46,CS Northridge,59,6.5,5.84,7.2,4.68,9.69,0,7.77,3.48,,4.8,6,,4.6,,6.11,
01/26/2006,Old Dominion,74,Drexel,67,8,6.71,8.46,8.32,8.59,0,5.68,7.07,,4.7,7.5,,5.9,,9.9,
01/26/2006,Virginia Tech,67,Duke,80,-11,-12.67,-15.91,-19.17,-12.07,0,-11.06,-12.81,,-10.7,-11,,-13.9,,-18.52,-9
01/26/2006,Tennessee St.,74,Eastern Kentucky,79,4.5,2.65,1.92,-1.38,5.11,0,3.15,4.14,,1.3,5,,3.6,,-3.21,
01/26/2006,Toledo,88,Eastern Michigan,58,13,12.59,13.01,14.39,11.79,0,13.18,14.25,,9.7,13.5,,12.2,,14.79,
01/26/2006,Montana St.,82,Eastern Washington,70,3,2.75,2,3.26,0.77,0,2.6,5.57,,1.3,3,,3,,0.73,
01/26/2006,San Jose St.,55,Louisiana Tech,75,-3,-2.69,-2.6,-4.45,-0.82,0,-0.67,-3.41,,-1.2,-2.5,,-2.3,,-6.07,-6
01/26/2006,Western Kentucky,94,Louisiana-Lafayette,81,10.5,13.06,14.73,14.8,14.67,0,12.21,12.89,,10.3,12,,13.5,,17.5,
01/26/2006,Akron,52,Miami-Ohio,45,6.5,7.11,6.09,7.42,4.71,0,8.28,7.63,,6.1,6.5,,8.5,,7.8,
01/26/2006,SE Missouri St.,55,Morehead St.,60,12,14.31,17.22,21.13,15.16,0,11.54,15.55,,9.1,12,,13.4,,13.53,
01/26/2006,James Madison,46,NC Wilmington,83,-14,-14.07,-14.1,-12.03,-16.47,0,-13.45,-15.34,,-11.5,-14,,-15.6,,-13.23,
01/26/2006,Boise St.,79,Nevada,82,-4.5,-2.73,-2.69,-3.93,-1.44,0,-1.4,-3.07,,-2.3,-4.5,,-2,,-3.95,-5
01/26/2006,Fresno St.,75,New Mexico St.,72,6.5,7.57,7.3,9.19,5.5,0,7.27,9.55,,5.9,7,,5.6,,11.04,10
01/26/2006,Middle Tenn St.,86,New Orleans,65,9,9.22,10.77,11.98,9.56,0,9.77,8.41,,7.8,10,,7.8,,16,
01/26/2006,Georgia St.,54,Northeastern,68,-4.5,-3.97,-4.5,-3.09,-5.99,0,-2.62,-4.35,,-2.9,-4.5,,-4.9,,-4.56,
01/26/2006,Central Michigan,43,Northern Illinois,49,-6.5,-6.02,-6.23,-5.82,-7.02,0,-5.29,-6.88,,-5.6,-6,,-5.5,,-6.62,
01/26/2006,Buffalo,70,Ohio,51,1,-0.99,-0.45,-0.08,-0.85,0,-0.68,-0.14,,-0.4,0,,-3.8,,-0.23,
01/26/2006,Cal Poly SLO,62,Pacific,64,-9,-8.4,-9.24,-7.55,-11.09,0,-4.86,-13.21,,-6.2,-8.5,,-7.5,,-7.87,
01/26/2006,Montana,98,Portland St.,77,12.5,12.73,13.91,15.62,12.27,0,12.83,12.28,,10.4,12,,13,,14.74,
01/26/2006,Denver,69,South Alabama,60,2.5,-0.66,-2.01,-2.84,-1.22,0,-0.48,2.39,,-1.8,3,,0.25,,-1.32,
01/26/2006,Murray St.,55,Tennessee Tech,51,9.5,5.68,4.62,-0.02,8.73,0,5.88,10.08,,3.6,9,,5.8,,-1.01,
01/26/2006,Samford,67,Tennessee-Martin,60,13,15.38,16.74,16.66,16.83,0,16.51,15.86,,13.2,13,,13.2,,19.29,
01/26/2006,Hofstra,82,Towson,70,14.5,13.85,13.78,12.45,15.61,0,13.27,17.24,,10.5,13,,14,,12.42,
01/26/2006,North Texas,84,Troy St.,77,3,0.23,2.1,4.99,-0.86,0,-1.58,2.91,,0,3,,-4.1,,5.23,
01/26/2006,Memphis,73,UAB,66,10.5,11.46,13.45,14.51,12.8,0,12.29,11.29,,10.8,11,,10.5,,13.14,8
01/26/2006,Oregon,49,UCLA,56,1,-1.76,-2.68,-5.43,0.17,0,-1.43,-0.52,,-2.1,0,,-3,,-7.9,0.25
01/26/2006,Oregon St.,70,USC,72,3,3.22,2.16,3.95,0.22,0,4.32,3.53,,2.6,5,,2.9,,3.3,5
01/26/2006,Delaware,34,VA Commonwealth,56,-5,-6.79,-7.22,-9.16,-5.49,0,-6.22,-6.45,,-6.5,-5.5,,-6.9,,-10.15,
01/26/2006,California,71,Washington,69,-1.5,-1.66,-1.79,-4.1,1.46,0,-0.11,-4.34,,-1.5,0,,-3,,-0.97,0.25
01/26/2006,Stanford,69,Washington St.,59,6.5,2.29,1.12,1.48,0.48,0,1.21,4.17,,-0.2,7,,2.9,,0.98,6
01/26/2006,George Mason,81,William & Mary,58,16.5,17.9,17.48,18.38,17.19,0,18.18,20.36,,14,18,,19.3,,19.78,
01/26/2006,Loyola-Chicago,66,Wisconsin-Green Bay,72,9.5,8.43,9.43,7.72,11.26,0,9.55,8.47,,6.9,10.5,,6.7,,8.09,
01/26/2006,Youngstown St.,70,Wisconsin-Milwaukee,78,-7.5,-8.31,-10.36,-13.77,-7.4,0,-5.4,-9.16,,-6.6,-5.5,,-7.5,,-19,
01/27/2006,Brown,73,Dartmouth,70,7,5.7,5.6,9.67,2.26,0,5.97,6,,4.6,6.5,,,,8.33,
01/27/2006,Davidson,79,Elon,60,12.5,10.42,10.21,8.1,12.42,0,10.09,14.48,,7,12,,,,8.9,
01/27/2006,Yale,82,Harvard,74,2.5,-0.15,0.12,0.4,-0.23,0,-1.01,2.08,,-2,2,,,,-0.01,
01/27/2006,Niagara,69,Iona,71,-6,-6.66,-7.33,-9.82,-5.67,0,-7.41,-4.51,,-5.9,-5.5,,,,-8.44,
01/27/2006,Fairfield,69,Manhattan,74,-1,-2.8,-2.87,-4.14,-1.97,0,-3.1,-0.88,,-3.9,0,,,,-5.24,
01/27/2006,Canisius,62,Rider,81,3.5,0.26,-0.29,-1.08,0.48,0,1.19,0.81,,-0.1,4,,,,-0.24,
01/28/2006,Citadel,65,Appalachian St.,66,-7.5,-10.25,-10.39,-9.2,-13.38,0,-10.38,,,-10.1,-9,,-8.2,,-8.48,
01/28/2006,North Carolina,86,Arizona,69,-1,2.9,3.97,3.75,4.32,0,1.96,3.24,,1.6,3.5,,3.4,,-0.28,2
01/28/2006,Arkansas St.,78,Arkansas-Little Rock,66,2.5,0.61,-0.79,-2.05,0.44,0,1.01,1.74,,0.4,2,,2.1,,-1.23,
01/28/2006,Samford,84,Austin Peay,68,,10.01,10.46,9.09,12.03,0,10.8,10.16,,8.6,,,9.4,,10.48,
01/28/2006,Colorado St.,84,BYU,86,4.5,3.06,4.69,5.38,3.88,0,3.48,2.9,,2.2,4.5,,0.6,,6.19,3
01/28/2006,Texas A&M,72,Baylor,70,18.5,20.22,19.18,17.11,21.51,0,26.45,18.35,,22.7,18,,19.4,,10.15,16
01/28/2006,Idaho,68,Boise St.,82,-4.5,-5.26,-6.56,-7,-6.39,0,-5.63,-6.49,,-4.9,-5,,-5.4,,-5.42,-1
01/28/2006,Evansville,76,Bradley,79,-9,-8.65,-8.79,-7.3,-10.47,0,-9.29,-8.16,,-7.6,-9,,-9.1,,-7.79,
01/28/2006,Cal Poly SLO,73,CS Northridge,54,-2.5,-0.55,-1.29,-2.19,-0.33,0,1.09,-2.25,,0,-2.5,,0.4,,-0.37,
01/28/2006,Northern Arizona,89,CS Sacramento,83,4.5,2.46,2.21,3.05,1.35,0,0.02,5.11,,0.6,4,,4.6,,1.19,
01/28/2006,Memphis,94,Central Florida,61,22,25.36,27.74,29.27,26.92,0,24.06,25.49,,20.9,22,,25.5,,27.6,
01/28/2006,Charleston,67,Chattanooga,53,8,5.65,5.69,4.34,7.1,0,7.77,7.38,,4.4,7.5,,2.9,,4.43,
01/28/2006,Georgetown,76,Cincinnati,57,-2,4.87,3.88,6.79,1.18,0,6.29,5.06,,4.4,5,,5.4,,1.8,5
01/28/2006,Providence,62,Connecticut,76,-10,-9.15,-10.9,-10.81,-11.03,0,-5.65,-10.37,,-6.6,-10,,-10.6,,-3.71,-9
01/28/2006,Columbia,59,Cornell,81,3,3.77,5.06,7.65,2.41,0,3.32,3.74,,2.7,2.5,,2.8,,5.72,
01/28/2006,Yale,72,Dartmouth,55,10,11.08,12.41,16.41,9.34,0,10.38,11.75,,8.6,11,,10,,15.52,
01/28/2006,Xavier,60,Dayton,55,12,12.73,13.58,13.92,13.82,0,13.24,13.43,,10.6,12,,11.1,,14.93,13
01/28/2006,Towson,61,Delaware,76,2.5,4.06,5.24,9.53,0.99,0,4.69,1.57,,3.8,4,,3.8,,9,
01/28/2006,Loyola-Chicago,68,Detroit,63,5,6.63,7.15,5.69,8.63,0,7.99,5.64,,5.5,5.5,,6.3,,6.98,
01/28/2006,St. Bonaventure,82,Duquesne,86,10,10.2,12.3,13.37,11.45,0,13.53,7.18,,9.9,10,,10,,8.58,6
01/28/2006,Montana,78,Eastern Washington,72,11,11.75,12.82,13.77,11.92,0,11.53,13.59,,8.9,11,,10.8,,12.28,
01/28/2006,Saint Louis,64,Fordham,54,6,5.49,7.35,7.64,7.09,0,4.7,5.51,,3.2,6,,6.3,,9.36,4
01/28/2006,Auburn,66,Georgia,65,2,1.18,1.78,-1.2,4.67,0,1.88,1.12,,0.3,1.5,,2.5,,1.21,-1
01/28/2006,Brown,58,Harvard,75,-2.5,-3.67,-4.59,-3.75,-5.68,0,-4.48,-1.53,,-4.5,-2,,-2.1,,-4.32,
01/28/2006,Nevada,73,Hawaii,55,8,5.54,5.85,5.85,5.85,0,4.79,7.49,,3.5,8,,5.3,,5.83,6
01/28/2006,Drexel,75,Hofstra,76,4,2.92,2.04,-0.44,4.25,0,3.34,5.25,,1,4.5,,4.1,,1.8,
01/28/2006,Weber St.,66,Idaho St.,61,3,0.36,-1.3,-1.18,-1.43,0,-0.9,4.4,,-1.3,3,,2.6,,-2.3,
01/28/2006,William & Mary,86,James Madison,68,11.5,10.23,9.54,5.56,13.74,0,10.06,13.29,,7.1,11.5,,11.6,,6.02,
01/28/2006,Iowa St.,85,Kansas,95,0,0.45,3.51,6.91,-1.67,0,-1,-0.42,,0.1,0,,-1.8,,7.79,1
01/28/2006,Colorado,79,Kansas St.,75,9,8.17,8.68,8.36,9.73,0,9.19,9.5,,6.4,9,,8,,3.23,6
01/28/2006,Mississippi,73,LSU,79,-4,-7.75,-6.36,-1.91,-11.68,0,-7.91,-11.46,,-6.5,,,-7.8,,-2.61,-7
01/28/2006,Fresno St.,66,Louisiana Tech,68,1.5,2.34,2.84,3.36,2.36,0,1.86,1.78,,1.7,1.5,,1.3,,3.94,4
01/28/2006,Middle Tenn St.,73,Louisiana-Lafayette,59,5,6.19,7.31,8.42,6.2,0,5.82,5.1,,5,5.5,,6.6,,11.07,
01/28/2006,Rutgers,65,Louisville,56,-2,0.04,1.96,0.6,3.16,0,-0.1,-1.11,,-0.3,-2,,-1,,2.23,-1
01/28/2006,Pepperdine,70,Loyola Marymount,62,2,1.56,2.02,2.59,1.44,0,1.32,2.89,,-0.7,2,,1.8,,2.73,
01/28/2006,St. Peter's,76,Loyola-Maryland,74,4,3.57,2.15,0.02,4.24,0,3.12,8.86,,0.9,,,4.3,,2.46,
01/28/2006,Pittsburgh,77,Marquette,71,8.5,9.8,9.4,10.32,8.92,0,9.47,11.21,,7.2,9.5,,7.5,,8.42,14
01/28/2006,Houston,69,Marshall,56,11.5,11.04,11.94,10.67,13.28,0,10.69,13.37,,8.7,12.5,,10.6,,13.81,10
01/28/2006,Temple,91,Maryland,85,0,-1.28,-1.01,-1.11,-0.9,0,-0.67,-1.89,,-0.9,0,,-4.5,,0.75,1
01/28/2006,Alabama,65,Mississippi St.,59,10,9.11,8.84,6.1,11.48,0,7.67,15.59,,5.2,11.5,,10.7,,7.31,7
01/28/2006,Nebraska,65,Missouri,52,3.5,2.01,2.39,5.13,0.04,0,2.75,1.22,,1.9,4,,2,,2.37,1
01/28/2006,Eastern Illinois,80,Morehead St.,65,8.5,9.26,10.23,11.28,9.11,0,7.71,11.56,,5.5,8,,10.4,,7.48,
01/28/2006,SE Missouri St.,69,Murray St.,76,-9.5,-7.61,-7.91,-8.86,-7.01,0,-7.61,-6.78,,-6.9,-8.5,,-8.5,,-7.79,
01/28/2006,Richmond,63,NC Charlotte,56,-2,-2.48,-2.96,-1.99,-3.97,0,-2.98,-2.12,,-2.2,-2,,-2.1,,-2.75,-2
01/28/2006,Georgia Southern,86,NC Greensboro,78,10,8.45,7.6,7.43,8.01,0,8.71,10.26,,6.4,10,,9.9,,5.61,
01/28/2006,UNLV,67,New Mexico,56,8,5.65,5.53,3.86,7.38,0,7.13,6.46,,4.9,8,,6.8,,4.97,3
01/28/2006,San Jose St.,75,New Mexico St.,81,1,1.29,1.3,1.02,1.53,0,2.74,2.42,,1.2,0,,0.1,,1.19,0.25
01/28/2006,Western Kentucky,72,New Orleans,57,15,17.86,19.55,18.72,20.43,0,17.83,19.8,,13.8,17,,16.6,,20.96,
01/28/2006,NC Wilmington,46,Northeastern,44,8.5,8.21,8.33,8.36,8.39,0,8.31,9.27,,6.8,8.5,,8.1,,8.98,
01/28/2006,Drake,49,Northern Iowa,51,-3.5,-5.82,-5.39,-7.08,-4.24,0,-7.05,-5.55,,-5.9,-4,,-5.1,,-5.27,
01/28/2006,Iowa,67,Ohio St.,62,2.5,0.68,0.93,2.59,-0.33,0,0.63,1.54,,0.2,2.5,,-0.9,,4.12,1
01/28/2006,Texas Tech,92,Oklahoma St.,90,0,-1.48,-1.94,-0.69,-3.62,0,-3.3,1.36,,-3.1,0,,0.25,,-1.59,-1
01/28/2006,George Mason,66,Old Dominion,47,6,6.32,4.75,3.46,6.53,0,8.25,7.16,,5.1,5,,7.4,,3.33,
01/28/2006,UC Santa Barbara,53,Pacific,65,-2,-4.03,-4.01,-3.91,-4.35,0,-1.59,-7.02,,-3.3,-2,,-4,,-4.74,
01/28/2006,Michigan St.,69,Penn St.,60,19.5,15.93,14.53,15.36,14.21,0,13.5,21.66,,10.6,20.5,,18.2,,18.45,18
01/28/2006,Gonzaga,81,Portland,64,19.5,20.9,21.01,23.24,19.62,0,20.3,24.54,,16.1,19,,21.6,,24.53,
01/28/2006,Montana St.,69,Portland St.,68,7,6.74,5.86,6.73,5.05,0,6.66,8.22,,4.7,7,,9.1,,4.41,
01/28/2006,Illinois,76,Purdue,58,21,21.54,23.08,23.44,23.11,0,19.67,24.85,,16.5,22,,21.2,,22.23,22
01/28/2006,George Washington,81,Rhode Island,62,13,14.24,12.74,16.13,11.59,0,14.04,16.74,,11.3,14.5,,13.9,,7,16
01/28/2006,UTEP,57,SMU,53,9.5,8.33,7.94,9.31,6.63,0,8.89,8.39,,6.9,9.5,,9.2,,9.3,9
01/28/2006,St. Mary's,78,San Diego,86,4,1.79,1.67,2.34,0.83,0,0.57,4.92,,0.3,4,,,,3.19,
01/28/2006,Wyoming,77,San Diego St.,78,-2,-2.42,-0.97,1.49,-4,0,-2.18,-4.72,,-1.4,-3.5,,-5.1,,-0.29,-1
01/28/2006,Santa Clara,64,San Francisco,72,3.5,3.36,4.58,5.76,3.42,0,3.37,3.12,,2.4,3,,2.1,,5.22,
01/28/2006,Marist,82,Siena,75,8.5,7.4,7.66,7.71,7.62,0,7.31,7.76,,5.8,8,,8.2,,8.02,
01/28/2006,North Texas,67,South Alabama,89,2,0.49,-0.35,0.07,-0.79,0,-0.31,2.87,,-0.5,2.5,,1.6,,-0.35,
01/28/2006,Tennessee,81,South Carolina,65,6,8.94,10.28,13.35,7.45,0,10.37,6.79,,8.3,6,,7.3,,14.18,9
01/28/2006,Illinois St.,52,Southern Illinois,65,-4.5,-5.43,-5.79,-6.69,-5.01,0,-4.93,-4.97,,-4.9,-4.5,,-6.1,,-8.16,
01/28/2006,UAB,87,Southern Miss,73,22,21.42,21.66,20.6,22.84,0,22.07,24.7,,16.7,22,,22,,21.08,21
01/28/2006,Pennsylvania,44,St. Joseph's PA,47,2,3.23,4.01,2.69,6.1,0,2.37,4.5,,1.2,0,,2.5,,0.55,
01/28/2006,Utah,80,TCU,45,4.5,8.03,8.52,9.92,7.29,0,7.58,10.7,,5.5,,,7.2,,10.24,8
01/28/2006,Tennessee Tech,63,Tennessee St.,72,7.5,9.78,11.76,16.93,7.17,0,9.7,8.05,,8.2,7.5,,8.6,,19.2,
01/28/2006,Jacksonville St.,85,Tennessee-Martin,80,5,5.87,6.79,9.04,4.26,0,5.74,6.57,,4,5,,5.6,,10.19,
01/28/2006,Oklahoma,82,Texas,72,-3.5,-6.88,-9.77,-9.23,-10.89,0,-5.98,-4.86,,-6.8,-3,,-8.4,,-0.28,-2
01/28/2006,Denver,69,Troy St.,61,6.5,3,3.73,5.12,2.35,0,1.07,5.74,,1.4,6,,2.3,,6.75,
01/28/2006,Rice,53,Tulane,70,8.5,8.6,8.83,9.25,8.39,0,6.77,10.39,,5.6,9.5,,9.8,,11.46,10
01/28/2006,East Carolina,59,Tulsa,45,3.5,2.03,-0.24,-1.38,0.69,0,1.99,5.32,,-0.1,3,,3.7,,-0.19,4
01/28/2006,Long Beach St.,67,UC Irvine,73,0,-0.29,-1.08,-1.29,-0.92,0,0.39,0.45,,-0.5,0,,0.1,,-2.49,
01/28/2006,Oregon St.,54,UCLA,63,-4,-2.81,-4.02,-5.49,-2.76,0,-2.65,-3.16,,-2.7,-3.5,,-2.9,,-8.5,0.25
01/28/2006,Oregon,78,USC,84,5.5,3.12,1.35,1.06,1.62,0,3.54,5.63,,1.7,6.5,,3.3,,1.16,5
01/28/2006,Georgia St.,68,VA Commonwealth,79,-8,-7.28,-7.53,-7.69,-7.41,0,-6.16,-7.63,,-6.2,-9.5,,-8.6,,-9.08,
01/28/2006,Florida,81,Vanderbilt,58,6.5,10,10.43,10.99,9.91,0,11.64,9.43,,9.3,9,,8.7,,7.05,10
01/28/2006,Notre Dame,70,Villanova,72,-5.5,-6.41,-8.1,-8.01,-8.38,0,-5.55,-6.72,,-5.5,-4,,-4.7,,-7.97,-6
01/28/2006,Duke,82,Virginia,63,19,18.73,20.35,21.71,19.13,0,19.24,20.05,,15.3,19,,17.7,,20.5,18
01/28/2006,Wake Forest,70,Virginia Tech,76,4.5,6.19,6.99,9.13,4.42,0,4.02,8.25,,3.4,,,9.1,,8.15,5
01/28/2006,California,55,Washington St.,53,7.5,6.17,6.95,6.97,7.23,0,6.05,6.24,,4.5,8,,7.2,,6.22,5
01/28/2006,Wofford,76,Western Carolina,57,2.5,0.55,-0.28,-3.44,2.24,0,1.16,3.86,,-0.2,2,,-0.3,,-1.57,
01/28/2006,Creighton,57,Wichita St.,55,4,2.1,1.76,0.18,3.12,0,2.51,3.57,,1,4.5,,2.2,,2.92,
01/28/2006,Michigan,85,Wisconsin,76,3,3.53,4.27,3.98,4.52,0,3.79,4.12,,3,3,,3.3,,-0.11,2
01/28/2006,Illinois-Chicago,81,Wisconsin-Green Bay,68,6,3.92,5.02,4.67,5.43,0,4.48,4.17,,3.1,7.5,,1.7,,5.09,
01/28/2006,Butler,70,Wright St.,62,11,11.69,11.5,8.11,15.4,0,11.79,14.91,,8.5,11.5,,11.4,,9.3,
01/28/2006,Cleveland St.,63,Youngstown St.,68,4,5.26,5.55,7.98,3.31,0,4.26,6,,3.4,4,,6.6,,11.77,
01/29/2006,Bowling Green,72,Akron,77,-4.5,-5.1,-6.1,-6.6,-5.62,0,-4.55,-4.03,,-4.5,-4,,-5.3,,-6.47,
01/29/2006,Kentucky,78,Arkansas,76,3.5,2.46,2.49,4.18,0.65,0,2.83,4.25,,1.9,4.5,,0.4,,5.86,3
01/29/2006,Kent St.,70,Buffalo,52,7,4.85,3.35,0.43,6.17,0,6.28,5.21,,3.4,5.5,,7.6,,0.91,
01/29/2006,Canisius,87,Fairfield,71,2.5,0.17,-0.97,-2.13,0.24,0,2.28,0.64,,0.1,2,,-0.1,,-1.16,
01/29/2006,Boston College,66,Georgia Tech,64,12,12.48,12.33,12.37,12.29,0,14.26,14.77,,9.9,14,,13.8,,13.85,10
01/29/2006,Minnesota,61,Indiana,42,-5,-5.94,-7.19,-8.47,-5.83,0,-5.14,-5.47,,-5.9,-1.5,,-5.8,,-5.84,-5
01/29/2006,La Salle,68,Massachusetts,61,0,-0.68,0.67,1.49,-0.25,0,-1.76,0.57,,-1,-1,,-3.8,,1.73,0.25
01/29/2006,Florida St.,78,Miami-Florida,84,6.5,7.07,8.65,6.86,10.68,0,9.27,6.86,,6.3,6,,3.5,,4.97,6
01/29/2006,Ohio,59,Miami-Ohio,73,7,6.33,6.48,8.99,4.1,0,5.36,7.72,,4.6,5,,7.2,,8.73,
01/29/2006,Clemson,85,North Carolina St.,94,-1,-1.75,-0.45,-1.24,0.38,0,-1.68,-2.29,,-1.7,-2,,-3.7,,1.83,-2
01/29/2006,Eastern Michigan,55,Northern Illinois,67,-5.5,-5.96,-6.51,-8.63,-4.52,0,-6.41,-4.29,,-5.8,-5,,-6.1,,-9.67,
01/29/2006,Davidson,65,Princeton,50,16,18.43,18.76,17.12,20.56,0,20.04,18.98,,15.1,15.5,,18.8,,18.74,
01/29/2006,Niagara,84,Rider,70,4.5,1.56,2.39,2.32,2.47,0,0.73,3.33,,1.1,4,,-0.6,,1.39,
01/29/2006,Indiana St.,58,SW Missouri St.,80,-7,-8.16,-7.44,-4.81,-10.53,0,-8.23,-8.88,,-6.9,-8.5,,-9.6,,-7.62,
01/29/2006,Syracuse,61,Seton Hall,68,10,8.68,8.24,8.19,8.3,0,6.61,9.44,,6,10.5,,6.2,,7.63,16
01/29/2006,Ball St.,69,Toledo,56,1,1.08,0.43,0.08,0.77,0,1.48,1.46,,0.3,0,,2.4,,0.09,
01/29/2006,Stanford,76,Washington,67,-2,-2.79,-4.12,-4.99,-3.23,0,-3.04,-2.88,,-3.9,-1.5,,-2.5,,-1.4,1
01/29/2006,St. John's,61,West Virginia,66,-3,-2.4,-2.44,-3.88,-1.28,0,-2.64,-1.7,,-3,-2,,-4.3,,-0.54,0.25
01/29/2006,Central Michigan,71,Western Michigan,75,-1.5,-2.92,-2.82,-2.87,-2.86,0,-1.17,-5.02,,-2.3,,,-3.3,,-1.83,
01/30/2006,Charleston,64,Appalachian St.,53,8.5,8.83,7.72,6.62,8.86,0,8.66,11.37,,6.4,9.5,,11.1,,5.73,
01/30/2006,Illinois-Chicago,39,Butler,67,-2.5,-1.76,-1.08,2.1,-4.5,0,-1.5,-2.27,,-1.4,-2.5,,-3,,2.21,
01/30/2006,Citadel,64,Chattanooga,74,-7,-11.03,-10.32,-9.86,-12.6,0,-8.58,,,-9,-7.5,,-15.1,,-8.59,
01/30/2006,Wisconsin-Green Bay,45,Detroit,42,2,3.3,3.25,4.55,1.86,0,4.31,2.99,,2.8,1.5,,3.3,,6.27,
01/30/2006,Tennessee-Martin,90,Eastern Kentucky,83,1,-1.05,-1.39,-3.08,0.35,0,-0.54,-1.73,,-1.1,1,,-0.2,,-5.02,
01/30/2006,Georgia Southern,63,Elon,45,6.5,4.77,4.11,4.47,3.73,0,5.85,7.97,,3.4,6,,3.2,,2.52,
01/30/2006,Western Carolina,85,Furman,76,-1,-1.59,-0.74,-1.93,0.48,0,0.22,-3.29,,-1,0,,-4,,-2.86,
01/30/2006,Utah St.,63,Hawaii,52,9.5,8.15,6.64,5.31,8.09,0,8.22,13.83,,5.1,9.5,,10.5,,6.52,6
