date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,neutral,linepom,linemoore,linegreen,lineopen,linedok,linedunk,linefox,linerpi,lineash
01/13/2007,Wake Forest,74,North Carolina St.,88,5,5.44,6.36,6.32,6.41,0,,6.03,5.6,5,7.41,-1.27,9,7.83,4
01/13/2007,CS Sacramento,71,Northern Arizona,94,0,-0.27,1.2,3.4,-1.71,0,,-1.4,0.5,0,-0.53,-5.12,3,2.16,
01/13/2007,Texas,80,Oklahoma,69,8,8.9,8.77,10.01,7.07,0,,9.7,6.6,8,7.89,8.96,13,7.17,8
01/13/2007,Arizona St.,59,Oregon St.,67,6,4.77,3.16,1.31,4.77,0,,4.62,2.1,6,5.21,3.12,9,1.5,8
01/13/2007,Columbia,43,Pennsylvania,69,-6,-2.12,-0.38,1.06,-1.85,0,,-5.32,-1.3,-6.5,-2.34,-4.11,-1,-0.62,
01/13/2007,Cornell,55,Princeton,35,-2,-0.13,0.65,-0.24,1.54,0,,-0.8,1,-2,-0.53,-1.91,0.01,1.33,
01/13/2007,Louisville,78,Providence,63,4.5,2.89,1.15,0.84,1.49,0,,3.82,1.8,5,5.7,1.48,7,0.05,1
01/13/2007,St. Joseph's PA,81,Rhode Island,86,9,11.49,9.78,9.46,10.12,0,,12.72,9.1,11.5,10.2,11.33,17,10.27,12
01/13/2007,East Carolina,47,Rice,64,1,-2.59,-2.07,-5.36,0.63,0,,-6.04,-2.8,1,-1.5,-6.63,2,-5.63,-1
01/13/2007,Austin Peay,68,SE Missouri St.,67,9,11.24,12.39,12.6,12.42,0,,12.61,9.2,9,10.8,6.07,15,15.44,
01/13/2007,Houston,82,SMU,67,6.5,7.58,4.16,2.38,5.93,0,,11.18,3,7,5.76,10.41,14,3.51,8
01/13/2007,Southern Illinois,76,SW Missouri St.,56,2,-0.01,0.33,1.85,-1.41,0,,-0.9,0.5,,2.1,-8.22,1,4.35,5
01/13/2007,Pepperdine,67,San Diego,71,-1,-0.99,-0.31,-2.58,1.78,0,,0.45,0,-3,-0.53,-7.06,1,-0.68,
01/13/2007,Loyola Marymount,61,San Francisco,68,-1,1.48,5.02,8.67,1.36,0,,0.56,2.7,-2,3.91,-8.85,2,9.01,
01/13/2007,George Washington,80,St. Bonaventure,63,18,19.37,22.22,23.23,21.26,0,,19.88,18.1,19.5,15.93,17.56,24,24,15
01/13/2007,Massachusetts,88,Temple,77,9,7.5,9.4,10.93,7.8,0,,6.8,8.4,9,10.29,4.8,8,8.83,3
01/13/2007,Ohio St.,68,Tennessee,66,9.5,8.48,7.8,6.18,9.91,0,,7.81,8.8,10,11.85,7.33,11,3.41,5
01/13/2007,Morehead St.,70,Tennessee-Martin,48,7,7.13,9.18,9.94,8.39,0,,4.67,6.6,6.5,7.52,5.77,7,9.53,
01/13/2007,Colorado,69,Texas A&M,87,-16,-18.69,-19.21,-15.12,-25.73,0,,-20.98,-15.7,-15,-16.65,-22.34,-21,-13.07,-12
01/13/2007,Baylor,73,Texas Tech,70,-1,-1.28,-0.78,-2.53,0.93,0,,-0.86,-1.1,-1,-1.47,-3.23,-1,-6.13,-1
01/13/2007,VA Commonwealth,85,Towson,77,15.5,16.17,15.3,13.01,17.93,0,,18.7,12.9,15.5,15.14,17.51,18,10.8,
01/13/2007,Tulane,60,UAB,67,-2,-4.82,-3.95,-3.29,-4.63,0,,-5.96,-2.4,,-4.78,-11.47,-3,-5.59,-3
01/13/2007,Pacific,42,UC Irvine,67,4,3.7,3.14,1.66,4.65,0,,5.08,1.1,4,2.99,3.4,7,3.45,
01/13/2007,USC,64,UCLA,65,-4,-3.53,-4.58,-6.34,-3.25,0,,-1.98,-5.5,-2.5,-5.86,-1.33,-1,-11.04,-3
01/13/2007,Tulsa,86,UTEP,79,3,2.72,5.33,7.02,3.44,0,,-1.12,6.5,2.5,9.3,-2.35,-1,9.6,0.01
01/13/2007,New Mexico,86,Utah,82,5,6.81,8.89,11.72,6.17,0,,3.74,3.9,5,8.5,6.48,10,9.37,4
01/13/2007,Georgia,85,Vanderbilt,73,7.5,8.21,9.84,8.23,12.1,0,,7.45,7.6,8,10.2,7.07,8,8.48,5
01/13/2007,Syracuse,75,Villanova,64,2,1.75,2.7,4.46,-0.68,0,,4.49,2.5,3,3.01,-2.75,2,0.67,1
01/13/2007,Boston College,78,Virginia,73,7.5,7.95,7.44,7.82,7.02,0,,9.93,5.8,7,8.5,6.51,10,10.34,8
01/13/2007,California,77,Washington,69,1.5,3.59,5.02,4.95,5.1,0,,2.88,2.1,1,6.47,-0.78,3,6.97,5
01/13/2007,Stanford,71,Washington St.,68,0,-1.13,-1.02,-2.34,-0.43,0,,-0.52,-3.3,0,-1.5,-2.97,1,0.55,1
01/13/2007,Marquette,81,West Virginia,63,-2,-1.32,0.77,3.02,-2.71,0,,-0.58,-1.2,0,0.31,-8.41,-3,2.65,2
01/13/2007,Toledo,80,Western Michigan,68,4,3.26,4.99,5.27,4.69,0,,5.58,1.1,4,5.14,-3.98,5,6.4,
01/13/2007,Delaware,77,William & Mary,62,-2.5,-4.99,-4.42,-6.94,-1.9,0,,-4.63,-2.4,-3,-5.25,-11.8,-2,-2.39,
01/13/2007,Northwestern,50,Wisconsin,56,-11,-12.73,-12.95,-15.62,-10.92,0,,-14.27,-11.8,-11,-10.29,-19.95,-12,-10.26,-7
01/13/2007,Wright St.,78,Wisconsin-Green Bay,67,3,3.77,2.9,7.39,-1.67,0,,2.45,3.2,3,3.83,5.2,6,9.11,
01/13/2007,Youngstown St.,81,Wisconsin-Milwaukee,63,4.5,3.35,4.97,5.84,4.15,0,,-0.5,4.6,4,5.58,-1.23,5,6.94,
01/13/2007,Saint Louis,76,Xavier,65,-4,-4.38,-0.97,2.49,-4.93,0,,-7.97,-3.6,-7,-4.93,-8.07,-6,-1.16,-2
01/13/2007,Brown,42,Yale,56,1.5,1.86,3.22,5.99,0.76,0,,0.28,2.2,1.5,3,-1.18,2,5.47,
01/14/2007,Bowling Green,62,Akron,83,-8.5,-7.1,-5.12,-1.12,-9.93,0,,-9.3,-3.7,-8,-5.24,-11.42,-9,-0.39,
01/14/2007,South Florida,74,Cincinnati,59,2,1.07,1.43,1.27,1.55,0,,-0.39,0.1,2,-0.58,2.63,4,2.21,0.01
01/14/2007,Miami-Florida,63,Duke,85,-6.5,-6.05,-7.67,-8.77,-6.7,0,,-6.48,-6.3,-7,-7.14,-4.99,-2,-10.99,-6
01/14/2007,Iona,76,Fairfield,83,-3,-2.52,-3.99,-10.34,-3.64,0,,2.43,-6.1,-2.5,-1.36,-2.6,4,0.88,
01/14/2007,Duquesne,59,Fordham,71,-5.5,-3.41,-2.43,-2.67,-2.24,0,,-9.74,-0.7,-4.5,-1.47,-2.48,-3,-2.05,-5
01/14/2007,Michigan St.,63,Illinois,57,5,5.55,6.13,5.44,7.12,0,,3.12,5.9,4.5,6.58,5.27,7,5.59,4
01/14/2007,Buffalo,68,Miami-Ohio,51,-2,-2.48,0.22,3.52,-3.36,0,,-1.78,-1.1,-1,-3.18,-8.44,-3,0.99,
01/14/2007,Rider,79,Niagara,80,-1.5,4.52,7.8,11.25,4.09,0,,0.85,7.3,0,7.46,-1.3,2,11.39,
01/14/2007,Kent St.,67,Ohio,65,5,3.88,2.54,-0.8,6.7,0,,5.19,2.9,5,4.77,1.42,7,-3.79,
01/14/2007,Tennessee Tech,73,Samford,59,3.5,5,3.57,1.92,5.37,0,,4.09,3.5,4,5.53,6.59,8,-0.09,
01/14/2007,Notre Dame,88,Seton Hall,76,12.5,16.19,17.94,17.84,18.36,0,,16.64,12.3,13.5,15.81,18.55,17,11.57,13
01/15/2007,Elon,56,Chattanooga,66,1,0.65,-1.35,-1.32,-1.41,0,,2.66,-0.2,0,-1.35,4.16,2,3.6,
01/15/2007,Wichita St.,62,Creighton,59,3.5,5.03,4.13,3.79,4.59,0,,6.31,4.2,4.5,5.68,2.67,4,1.3,9
01/15/2007,Southern Illinois,72,Drake,62,13,14.52,13.65,13.44,13.95,0,,18.07,12.1,13.5,10.74,13.89,19,15.87,15
01/15/2007,Charleston,67,Georgia Southern,64,9,11.4,10.93,11.56,10.31,0,,12.25,9.5,8.5,9.83,13.37,13,11.86,
01/15/2007,St. Mary's,80,Gonzaga,75,-4,-5.02,-6.22,-8.01,-4.38,0,,-4.31,-4.4,-4.5,-5.74,-5.29,-3,-5.94,
01/15/2007,Utah St.,74,Idaho,56,19,19.5,20.3,21.16,19.45,0,,22.4,17.7,18.5,17.35,20.94,22,20.67,15
01/15/2007,St. Peter's,66,Manhattan,71,0.5,-3.2,-1.66,-1.74,-1.62,0,,-2.57,-2.4,-2,-0.52,-9.53,-4,-1.01,
01/15/2007,Siena,75,Marist,84,2,2.68,1.43,1.59,1.26,0,,4.06,0.9,1,2.93,2.03,6,6.38,
01/15/2007,Louisville,65,Marquette,74,3,2.95,1.29,-0.16,2.96,0,,6.61,0.5,3,2.09,3.61,6,1.28,2
01/15/2007,Kansas,80,Missouri,77,16,15.56,14.38,14.4,14.5,0,,21.92,9.3,16,11.6,15.78,21,11.97,16
01/15/2007,Santa Clara,57,Portland,41,15,17.32,18.91,19.92,18.47,0,,16.6,15,15.5,14.9,16.35,20,19.4,
01/15/2007,Illinois St.,66,SW Missouri St.,75,-6,-7.41,-6.44,-6.23,-6.78,0,,-10.64,-4.9,-6,-5.19,-8.57,-8,-7.38,-9
01/15/2007,Loyola Marymount,74,San Diego,79,-4,-2.03,0.82,2.56,-0.97,0,,-3.47,-1.3,-5,0.31,-8.32,-3,2.33,
01/15/2007,Pepperdine,71,San Francisco,72,1,2.29,1.24,-0.71,2.88,0,,3.94,1.6,1,2.09,2.22,4,0.41,
01/15/2007,Loyola-Maryland,62,Towson,70,5.5,6.24,5.24,4.73,5.77,0,,7.95,3.9,5,3.84,8.46,9,3.23,
01/15/2007,Appalachian St.,100,Western Carolina,91,10.5,13.45,14.29,17.09,12.18,0,,13.66,11.1,11.5,10.98,15.12,14,16.76,
01/15/2007,Furman,68,Wofford,65,9,10.23,11.25,11.46,11.34,0,,10.64,9,8.5,9.88,10.26,9,10.07,
01/16/2007,Utah,85,Air Force,79,-7,-10.54,-11.88,-19.53,-6.65,0,,-8.4,-8.2,-6.5,-11.23,-12.27,-9,-14.98,-9
01/16/2007,Cal Poly SLO,74,CS Sacramento,65,8.5,8.58,6.39,5.9,7.33,0,,11.59,5.3,8.5,7.22,10.69,12,4.36,
01/16/2007,Western Michigan,86,Central Michigan,76,7.5,9.79,8.28,7.32,9.28,0,,10.69,7.4,8.5,10.13,10.73,13,7.37,
01/16/2007,Davidson,79,Citadel,54,19,19.52,21.17,21.87,20.57,0,,21.57,17.4,20,16.43,15.77,23,19.28,
01/16/2007,Pittsburgh,63,Connecticut,54,7.5,8.31,9.99,15.69,3.16,0,,8.1,8,6.5,7.02,7.5,7,15.92,10
01/16/2007,William & Mary,63,George Mason,76,-6.5,-6.07,-2.47,-0.13,-4.93,0,,-8.85,-4.1,-6.5,-3.15,-12.34,-9,-2.42,
01/16/2007,Indiana,71,Iowa,64,11,12.03,13.89,13.81,14.37,0,,10.12,11.4,10.5,11.82,13.74,11,13.92,10
01/16/2007,South Carolina,49,Kentucky,87,-6.5,-6.93,-6.46,-3.29,-9.04,0,,-7.98,-6.4,-7,-6.39,-14.36,-5,-6.37,-3
01/16/2007,Virginia,103,Maryland,91,1.5,-1.89,-2.86,-4.21,-1.14,0,,-3.35,-2.1,1.5,-3.85,-3.45,0.01,-5.51,3
01/16/2007,Boston College,82,Miami-Florida,63,12,11.86,13.16,13.62,12.87,0,,14.73,9.4,11.5,11.01,10.22,12,14.56,11
01/16/2007,Austin Peay,68,Murray St.,59,4.5,6.77,7.32,8.21,6.4,0,,6.96,6.7,4.5,8.35,2.78,8,9.12,
01/16/2007,Ball St.,71,Northern Illinois,60,6,5.3,5.06,3.37,6.36,0,,5.58,3.1,5.5,5.52,6.16,7,6.14,
01/16/2007,Louisiana-Lafayette,69,South Alabama,73,-4,-5.12,-6.48,-7.74,-5.22,0,,-5.71,-5.8,-5,-2.28,-8.1,-1,-7.46,
01/16/2007,DePaul,71,St. John's,63,12.5,13.75,12.88,11.38,14.63,0,,14.93,10.3,11.5,12.7,16.03,19,13.62,11
01/16/2007,Oklahoma St.,105,Texas,103,4,3.72,7.26,11.91,3.15,0,,5.34,4.5,3.5,3.84,-4.96,2,10.02,4
01/16/2007,Eastern Michigan,56,Toledo,66,-5.5,-3.75,-5.03,-3.09,-7.15,0,,-3.36,-2,-4.5,-3.08,-1.57,-6,-5.09,
01/16/2007,Memphis,79,UAB,54,13.5,13.39,13,12.22,13.99,0,,15.24,11.7,14,14.23,11.7,18,11.37,10
01/16/2007,BYU,89,Wyoming,81,9.5,8.69,7.89,5.57,10.08,0,,9.62,6.3,10,9.24,7.75,13,10.36,8
01/17/2007,Vanderbilt,94,Alabama,73,-1.5,-3.34,-4.49,-5.1,-3.84,0,,,-4.1,-1.5,-5.12,-2.9,1,-7.52,
01/17/2007,Middle Tenn St.,51,Arkansas St.,54,5,6.31,9.55,9.97,9.14,0,,,6.5,4.5,9.07,-1.83,5,11.86,
01/17/2007,Kansas St.,69,Baylor,60,7,7.16,6.05,6.21,5.9,0,,,6,7.5,7.91,5.92,11,9.1,
01/17/2007,Miami-Ohio,66,Bowling Green,60,10,11.31,8.84,5.61,12.25,0,,,7,8.5,9.88,15.14,18,8.27,
01/17/2007,Syracuse,77,Cincinnati,76,14.5,14.21,12.81,13.73,11.87,0,,,12.5,16,12.68,18.5,16,14.71,
01/17/2007,TCU,54,Colorado St.,66,-2.5,0.27,-0.44,0.18,-1.36,0,,,-0.2,-3,0.97,1.04,1,0.29,
01/17/2007,NC Charlotte,80,Dayton,59,3,1.34,1.76,-1.96,4.98,0,,,0,3,1,-0.96,5,-4.4,
01/17/2007,Richmond,58,George Washington,63,-8,-9.79,-10.16,-12.05,-8.45,0,,,-9.1,-8.5,-9.55,-10.6,-9,-9.36,
01/17/2007,Rutgers,54,Georgetown,68,-10,-9.59,-9.68,-5.44,-14.72,0,,,-8,-12,-8.84,-11.52,-9,-5.95,
01/17/2007,Arkansas,64,Georgia,67,5.5,5.4,5,5.71,3.9,0,,,5.4,5.5,6.78,1.59,9,10.82,
01/17/2007,Delaware,44,Georgia St.,61,4.5,0.33,0.4,-1.05,2.02,0,,,0.8,3,0.64,-3.43,3,1.4,
01/17/2007,Rice,76,Houston,71,-2,-1.84,-1.98,-0.98,-3,0,,,-0.3,-2,-1.04,-4.71,-1,-2.61,
01/17/2007,Minnesota,52,Illinois,64,-6,-4.88,-5.73,-4.64,-7.08,0,,,-3.9,-6,-4.78,-6.85,-2,-5.62,
01/17/2007,Wisconsin-Milwaukee,76,Illinois-Chicago,65,-2,-1.33,-1.94,-2.17,-1.79,0,,,-2.1,-2,-1.44,-2.46,2,-2.86,
01/17/2007,Colorado,74,Iowa St.,65,-3.5,-5.07,-4.6,-6.2,-3.3,0,,,-4.9,-5,-5.27,-5.74,-5,-5.55,
01/17/2007,Akron,78,Kent St.,68,7,7.43,7.95,8.55,7.48,0,,,5.7,7.5,6.05,7.82,9,5.17,
01/17/2007,Detroit,64,Loyola-Chicago,70,2,1.9,-0.73,-2.4,0.85,0,,,1.2,2,-0.48,5.2,7,-4.31,
01/17/2007,LSU,62,Mississippi,55,11,9.72,9.01,6.05,12.52,0,,,6.7,11,10.78,8.3,14,8.4,
01/17/2007,VA Commonwealth,74,NC Wilmington,65,14,16.65,17.47,18.01,17.14,0,,,15.4,15,18.16,16.17,15,17.09,
01/17/2007,Oklahoma,70,Nebraska,53,5,4.26,2.59,0.13,6.22,0,,,1.4,4,3.92,6.86,7,1.88,
01/17/2007,San Diego St.,73,New Mexico,68,5.5,5.14,5.26,6.62,4.14,0,,,3.9,5,5.43,4.72,6,6.9,
01/17/2007,Louisiana Tech,73,New Mexico St.,71,-5,-7.51,-8.77,-11.01,-7.15,0,,,-6.3,-7,-6.32,-11.27,-3,-9.56,
01/17/2007,Troy St.,85,New Orleans,86,5.5,7.6,7.73,6.88,8.7,0,,,6.1,6.5,6.57,8.36,9,8.09,
01/17/2007,Clemson,55,North Carolina,77,-3.5,-0.79,2.1,7.32,-3.63,0,,,0,-2.5,-0.13,-5.3,-3,1.61,
01/17/2007,Drexel,67,Northeastern,41,15.5,12.61,14.58,15.72,13.64,0,,,11.2,15,16.23,4.84,14,17.15,
01/17/2007,Ohio St.,73,Northwestern,41,20,19.08,20.29,20.04,20.64,0,,,16.9,20.5,19.11,16.8,21,18.64,
01/17/2007,Villanova,102,Notre Dame,87,4,0.77,-0.43,-1.81,2.07,0,,,1.2,3,1.42,-3.25,5,5.5,
01/17/2007,James Madison,72,Old Dominion,65,-12.5,-14.93,-13.78,-15.96,-11.83,0,,,-13.4,-12,-13.56,-21.83,-13,-15.24,
01/17/2007,Michigan,77,Penn St.,57,7.5,9.47,10.9,13.25,8.42,0,,,8.3,7.5,10.33,5.51,11,12.21,
01/17/2007,Seton Hall,69,Providence,68,-1.5,-0.54,-1.73,-1.93,-1.55,0,,,-1.2,-1,0.78,-2.34,3,-1.06,
01/17/2007,Wisconsin,69,Purdue,64,14,13.13,11.48,16.37,6.9,0,,,11.1,,12.67,15.75,16,9.73,
01/17/2007,Central Florida,64,SMU,56,5.5,5.39,4.49,3.11,5.88,0,,,4.3,5.5,4.28,5.79,9,2.33,
01/17/2007,Temple,85,Saint Louis,79,3,1.63,0.45,-3.17,3.95,0,,,0.6,3.5,1.15,-0.75,8,-0.15,
01/17/2007,West Virginia,69,South Florida,58,14.5,16.62,16.45,14.89,19.2,0,,,14.7,15,17.08,14.86,19,13.78,
01/17/2007,Evansville,75,Southern Illinois,68,-6,-6.13,-4.32,-6.68,-2.17,0,,,-4.6,-5,-4.93,-12.39,-6,-8.21,
01/17/2007,UTEP,68,Southern Miss,50,10.5,7.91,5.1,1.56,8.8,0,,,3.7,9,2.81,15.62,15,0.94,
01/17/2007,Rhode Island,89,St. Bonaventure,78,11.5,14,14.78,17.02,12.76,0,,,12.1,10.5,12.79,13.35,16,16.81,
01/17/2007,Fordham,56,St. Joseph's PA,55,-2,0.76,2.12,4.17,0.05,0,,,0.6,-1,0.27,-1.52,1,4.67,
01/17/2007,Auburn,83,Tennessee,80,-4.5,-5.04,-4.88,-3.97,-5.78,0,,,-4.3,-4.5,-2.45,-7.76,-6,-6.6,
01/17/2007,East Carolina,56,Tulane,65,0,-3.08,-2.28,-4.59,-0.46,0,,,-3,0,-1.93,-7.49,-1,-4.18,
01/17/2007,Marshall,65,Tulsa,53,-1.5,-3.23,-1.99,-3.29,-0.71,0,,,-3.3,-2.5,-1.41,-9.66,-1,0.47,
01/17/2007,Florida St.,82,Virginia Tech,73,2.5,1.91,3.6,6.74,-0.17,0,,,2.7,1.5,3.14,-3.93,3,5.58,
01/17/2007,Arkansas-Little Rock,71,Western Kentucky,69,-7,-10.09,-10.27,-8.2,-13.24,0,,,-9.8,-6.5,-10.07,-10.23,-9,-8.23,
01/17/2007,Butler,67,Youngstown St.,39,17,17.62,21.59,22.42,20.78,0,,,15.1,17,18.72,12.71,16,20.26,
01/18/2007,NC Greensboro,80,Appalachian St.,76,1,-1.79,-2.42,-9.11,3.03,0,,1.96,-3,1.5,-3.2,-2.23,0.01,-10.81,
01/18/2007,USC,80,Arizona,73,-1,0.23,-1.24,-0.82,-1.67,0,,-0.45,-1.9,0,1.1,3.58,3,-7.51,-1
01/18/2007,UCLA,60,Arizona St.,50,19.5,25.29,29.18,36.3,24.54,0,,24.98,23,20,23.73,20.81,28,34.61,21
01/18/2007,Tennessee-Martin,60,Austin Peay,75,-2,-2.41,-3.62,-5.71,-1.46,0,,-2.23,-2.3,-1,-1.96,-2.23,-1,-7.36,
01/18/2007,Utah St.,80,Boise St.,79,4.5,3.4,3.94,6.61,1.08,0,,4.04,3.7,4,4.91,-2.15,4,8.08,5
01/18/2007,Creighton,65,Bradley,54,8.5,5.5,5.97,4.39,7.8,0,,5.5,3.6,8,5.49,4.22,9,3.43,4
01/18/2007,Ohio,67,Buffalo,51,10.5,10.4,9.86,8.01,11.83,0,,10.75,8.1,10,9.84,12.28,12,12.61,
01/18/2007,UC Irvine,64,Cal Riverside,48,17,18.89,17.53,22.65,13.98,0,,24.8,13.9,17.5,15.47,19.42,22,18.58,
01/18/2007,Long Beach St.,95,Cal St. Fullerton,85,3.5,4.06,5.08,5.48,4.76,0,,3.86,4.7,3.5,6.5,-0.86,4,9.47,
01/18/2007,Oregon St.,74,California,77,-2.5,-4.63,-5.87,-6.51,-5.28,0,,-3.89,-3.3,-2.5,-5.05,-2,-4,-6.9,-7
01/18/2007,Jacksonville St.,66,Eastern Kentucky,56,1,-1.48,-5.4,-8.11,-3.05,0,,3.97,-1.5,0,-3.27,-3.38,5,-10.91,
01/18/2007,Denver,90,Florida Atlantic,85,-1,-3.58,-7.59,-10.52,-4.31,0,,-0.06,-4.4,1.5,-4.85,-1.93,1,-14.15,
01/18/2007,Nevada,85,Fresno St.,75,8.5,11.6,11.95,16.7,9.83,0,,10.98,8.9,9.5,10.13,12.27,13,11.83,11
01/18/2007,Idaho,76,Hawaii,75,-9.5,-12.75,-11.69,-12.66,-10.75,0,,-14.98,-11.4,-9,-11.18,-17.05,-15,-9.43,-9
01/18/2007,Montana,69,Idaho St.,79,4,0.5,-2.09,-2.51,-1.66,0,,6.05,-3,4,-1.09,-3.29,9,-6.3,
01/18/2007,Drake,74,Indiana St.,68,5,1.65,0.74,0.12,1.21,0,,2.54,0.4,5,0.99,-1.04,6,-1.14,3
01/18/2007,Canisius,72,Iona,65,11.5,14.3,16.78,28.05,14.27,0,,8.34,14.3,11,15.05,9.07,11,13.35,
01/18/2007,Niagara,86,Marist,91,-1.5,-2.9,-4.46,-4.92,-4.02,0,,-2.13,-4.3,-1,-3.47,-1.49,0.01,-4.89,
01/18/2007,Xavier,83,Massachusetts,77,6,7.19,5.41,3.78,7.66,0,,10.11,4.1,6,5.86,9.03,10,5.98,7
01/18/2007,Samford,66,Morehead St.,53,6.5,4.49,5.96,7.79,3.96,0,,7.69,3.5,6,4.13,-2.64,7,9.64,
01/18/2007,Florida International,67,North Texas,66,-4,-2.59,-4.18,-6.2,-2.73,0,,-0.01,-4.1,-4.5,,-0.5,-2,-4.88,
01/18/2007,Eastern Washington,80,Northern Arizona,91,6.5,6.37,6.86,6.75,6.97,0,,5.63,5.1,6,7.06,4.09,9,6.95,
01/18/2007,SW Missouri St.,65,Northern Iowa,75,9,10.02,10.75,9.1,12.56,0,,10.36,8.2,8.5,10.15,8.78,13,10.49,8
01/18/2007,La Salle,92,Pennsylvania,93,-4,-3.96,-5,-6.76,-3.56,0,,-1.39,-4.9,-4,-6.05,-2.04,-3,-10.09,
01/18/2007,Manhattan,86,Rider,75,5.5,4.44,1.99,-1.03,5.31,0,,8.24,0.2,6,2,5.34,11,-1.46,
01/18/2007,Oregon,66,Stanford,59,10,11.77,12.41,15.32,11.75,0,,12.27,10.6,10.5,11.68,9.53,14,8.1,9
01/18/2007,SE Missouri St.,92,Tennessee St.,78,2.5,0.93,-0.06,-0.12,-0.05,0,,0.2,1.5,3,-0.1,4.11,1,-1.22,
01/18/2007,Eastern Illinois,64,Tennessee Tech,76,-4,-4.9,-5.97,-6.54,-5.4,0,,-5.32,-3.7,-3.5,-3.35,-4.98,-5,-9.3,
01/18/2007,Hofstra,79,Towson,74,11,11.16,10.55,10.46,10.76,0,,14.32,7.4,10.5,9.49,12.7,13,9.47,
01/18/2007,Duke,62,Wake Forest,40,17,16.64,15.98,14.21,18.29,0,,19.41,12.6,17.5,16.38,17.22,19,17.45,16
01/18/2007,Montana St.,63,Weber St.,48,-4,-5.87,-6.09,-5.49,-6.85,0,,-6.62,-4.9,-4,-5.71,-7.52,-4,-4.99,
01/18/2007,Illinois St.,83,Wichita St.,75,-4,-4.09,-3.53,-2.87,-4.41,0,,-7.35,-1.9,-4.5,-2.24,-3.99,-3,-4.43,-7
01/18/2007,Cleveland St.,67,Wright St.,78,-1,-0.92,0.17,-3.5,3.81,0,,-1.73,-0.4,-1,1.51,-6.15,0.01,-5.39,
01/19/2007,Central Michigan,57,Ball St.,64,3.5,4.46,6.6,9.28,4.37,0,,1.37,4.6,3.5,5.92,1.67,4,7.28,
01/19/2007,Siena,67,Fairfield,72,10.5,12.17,12.65,16.42,9.98,0,,12.84,8.7,10,11.57,11.7,14,16.51,
01/19/2007,Seton Hall,58,Georgetown,74,-6.5,-4.93,-3.96,-3.35,-4.88,0,,-5.58,-4.6,-7,-4.32,-6.72,-4,-0.37,-6
01/19/2007,St. Peter's,55,Loyola-Maryland,62,-4.5,-5.08,-6.12,-6.9,-5.47,0,,-3.13,-5.1,-5,-3.36,-7.59,-4,-5.24,
01/20/2007,Davidson,74,Appalachian St.,81,8,7.93,8.69,6.41,10.51,0,,8.67,4.8,6.5,6.85,8.25,10,5.45,
01/20/2007,UCLA,73,Arizona,69,5.5,8.72,9.18,14.77,6.79,0,,6.07,6.7,6,9.9,10.55,9,8.57,6
01/20/2007,USC,58,Arizona St.,49,13,18.26,19.49,23.6,15.94,0,,19.08,14.9,13,16.72,21.85,20,17.96,14
01/20/2007,Mississippi St.,87,Auburn,76,10.5,10.6,8.65,4.46,13.74,0,,11.31,8.3,,9.54,12.46,15,6.78,10
01/20/2007,Colorado St.,90,BYU,78,2.5,0.23,2.16,4.3,0.36,0,,-0.01,1.5,3,1.94,-7.29,0.01,0.14,1
01/20/2007,Oklahoma,91,Baylor,51,9.5,8.25,5.82,3,9.66,0,,8.54,5.7,7.5,9.27,10.79,12,6.58,7
01/20/2007,Clemson,74,Boston College,54,7.5,7.83,9.15,12.65,5.93,0,,5.36,6.9,6.5,8.63,9.19,8,8.12,6
01/20/2007,Kent St.,62,Bowling Green,61,11.5,13.76,10.85,7.27,14.8,0,,17.58,8.5,11.5,12.25,16.92,19,10.69,
01/20/2007,Yale,71,Brown,76,8.5,8.88,6.99,5.55,8.29,0,,11.21,6.4,,7.73,11.01,12,6.58,
01/20/2007,UC Santa Barbara,61,Cal Poly SLO,71,9,10.76,13.43,12.89,14.28,0,,8.76,9.2,9,10.84,11.33,8,13.29,
01/20/2007,Long Beach St.,99,Cal Riverside,65,18.5,22.71,23.15,28.79,19.37,0,,26.46,16.2,18.5,18.97,25.16,24,24.62,
01/20/2007,UC Irvine,68,Cal St. Fullerton,71,2,2.44,3.05,2.08,3.94,0,,3.52,3.7,2,3.45,-3.59,4,5.18,
01/20/2007,Oregon,92,California,84,11,11.32,11.17,17.38,8.69,0,,10.53,9.7,11,11.31,11.94,13,7.97,8
01/20/2007,Wofford,66,Chattanooga,63,1.5,-1.04,-0.92,-2.72,0.36,0,,0.84,-1.6,0,0.08,-6.26,2,-1.66,
01/20/2007,Youngstown St.,68,Cleveland St.,63,6,8.08,7.48,8.42,6.66,0,,6.81,6.3,6,7.34,8,13,10.86,
01/20/2007,Nebraska,71,Colorado,50,15,15.22,16.69,14.04,19.68,0,,14.53,12.4,13,16.06,14.08,18,14.59,13
01/20/2007,Columbia,45,Cornell,49,3.5,3.21,5.71,6.3,5.11,0,,2.71,3,2,3.08,-2.74,5,6.32,
01/20/2007,Illinois-Chicago,54,Detroit,66,5,6.21,8.41,9.83,7.11,0,,6.17,4.7,5,8.58,0.08,7,10.24,
01/20/2007,Delaware,61,Drexel,69,-13.5,-13.6,-13.64,-14.94,-12.45,0,,-13.39,-11.1,-12.5,-15.45,-15.84,-12,-14.79,
01/20/2007,North Carolina St.,56,Duke,79,-7.5,-7.27,-7.1,-5.34,-9.29,0,,-8.71,-6.3,-7,-8.89,-8.61,-6,-9.82,-5
