date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,lineashby,lineprophet,linepir,linepiw,linepib,line7ot,lineer,linedd,linemassey
11/18/2015,St. Joseph's PA,89,Buffalo,67,8.5,1.8,6.34,6.21,6.91,6.39,-0.47,7.5,2.14,-5,5.07,-3.97,-3.6,0,3,,,,,,,,
11/18/2015,UNLV,84,Southern Utah,64,13.5,14.64,13.89,18.15,17.87,13.12,9.2,15,15.55,18,2.81,13.29,13.3,0,14,,,,,,,,
11/18/2015,Virginia Tech,71,Jacksonville St.,62,12,11.5,9.76,12.9,10.46,9.17,19.47,12,12.75,10,3.33,8.32,8.2,0,14,,,,,,,,
11/18/2015,Wake Forest,82,Richmond,91,1.5,2.32,5.11,5.14,4.93,5.12,-0.92,3,2.24,-2,3.33,1.61,-4,0,6,,,,,,,,
11/18/2015,Youngstown St.,78,Toledo,100,-2.5,-5.57,-2.86,-3.74,-4.12,-2.69,-11.75,-5,-4.72,-7,2.85,-8.26,-7.6,0,-3,,,,,,,,
11/19/2015,Arizona,88,Boise St.,76,12,14.76,13.27,13.17,13.25,13.31,7.01,12.5,13.95,18,3.88,19.52,20.1,0,16,,,,,,,,
11/19/2015,Bradley,57,Virginia,82,-24,-23.74,-23.51,-24.6,-24.3,-23.32,-33.43,-22.5,-20.49,-22,3.94,-25.26,-18.5,1,-22,,,,,,,,
11/19/2015,Cal Riverside,77,Santa Clara,63,7.5,4.83,5.65,2.48,2.88,6.37,0.7,7,7.25,6,2.41,8.04,3.9,0,5,,,,,,,,
11/19/2015,Colorado St.,83,Loyola Marymount,75,15.5,18.15,15.14,13.27,16.2,15.53,23.67,17,18.85,21,3.21,21.06,18.8,0,18,,,,,,,,
11/19/2015,Fresno St.,78,San Francisco,71,10,3.95,2.76,4.55,4.04,2.4,5.77,6.5,2.38,2,1.5,3.44,4.2,0,8,,,,,,,,
11/19/2015,George Mason,68,Mississippi,62,-12,-11.8,-12.11,-11.15,-11.38,-12.37,-13.6,-10.5,-11.58,-11,1.67,-16.04,-10.8,1,-8,,,,,,,,
11/19/2015,Georgia Tech,107,Wisconsin-Green Bay,77,10.5,8.79,10.82,9.37,9.79,11.14,12.52,11,8.41,7,3.57,8,-0.2,0,11,,,,,,,,
11/19/2015,Illinois St.,67,South Dakota St.,83,4.5,3.94,1.77,3.6,2.28,1.42,2.31,4.5,5.75,4,2.11,4.95,8.3,0,5,,,,,,,,
11/19/2015,Indiana,86,Creighton,65,12.5,11.75,11.65,12.74,12.4,11.42,17.8,11.5,9.31,8,2.83,11.26,7.9,0,15,,,,,,,,
11/19/2015,LSU,78,South Alabama,66,18,18.66,16.55,19.87,19.21,16.02,19.33,18,16.93,21,1.97,21.36,16.3,0,20,,,,,,,,
11/19/2015,Marquette,61,Iowa,89,-2.5,-5.3,-3.05,-1.1,-1.72,-3.37,-15.84,-4,-4.39,-8,4.31,-7.5,-7,0,-1,,,,,,,,
11/19/2015,Minnesota,70,Temple,75,0,2.54,3.9,2.52,3.26,4.17,2.11,2,1.6,0.01,2.86,7.93,-3.1,1,3,,,,,,,,
11/19/2015,Mississippi St.,79,Miami-Florida,5,-10,-8.71,-9.6,-8.74,-9,-9.76,-11.23,-8,-7.53,-11,2.28,-3.47,-10.8,1,-6,,,,,,,,
11/19/2015,NC Charlotte,77,Furman,68,-2.5,4.45,1.26,4.92,3.88,0.49,-3.06,0,7.89,8,4.37,7.72,10.4,0,3,,,,,,,,
11/19/2015,Rice,69,Oregon St.,77,-9.5,-8.58,-12.23,-8.14,-10.06,-13.18,-9.67,-9,-7.8,-4,4.01,-13.78,-0.9,0,-6,,,,,,,,
11/19/2015,SW Missouri St.,59,Butler,93,-17,-19.69,-21.25,-16.65,-19.12,-22.71,-20.15,-16,-17.4,-25,4.07,-24.53,-12.1,1,-18,,,,,,,,
11/19/2015,Seton Hall,77,Long Beach St.,80,3.5,3.82,4.28,6.41,4.11,3.88,8.88,3,0.67,2,3.51,6.66,-3.7,1,5,,,,,,,,
11/19/2015,South Florida,67,George Washington,73,-9.5,-10.74,-11.86,-10.64,-10.96,-12.13,-12.87,-8.5,-9.31,-14,1.88,-11.44,-8.2,0,-6,,,,,,,,
11/19/2015,St. John's,61,Rutgers,59,6,8.86,7.48,7.56,6.8,7.46,5.87,7,9.24,13,2.89,9.41,14.8,0,7,,,,,,,,
11/19/2015,Stanford,70,SMU,85,-5.5,-0.96,-3.32,-1.99,-2.43,-3.67,-3.97,-4.5,2.15,1,2.43,-1.95,1.6,0,3,,,,,,,,
11/19/2015,Tennessee,84,Marshall,74,14,12.89,10.85,11.94,11.62,10.64,15.34,14,16.19,16,2.11,12.17,14.1,0,10,,,,,,,,
11/19/2015,Texas Tech,63,Utah,73,-9,-10.74,-8.03,-10.05,-8.17,-7.74,-15.51,-9,-9.54,-13,3.64,-8.9,-18.5,1,-8,,,,,,,,
11/19/2015,Towson,52,Oklahoma St.,69,-8.5,-13.63,-13.47,-14.48,-14.18,-13.27,-4.18,-11,-12.96,-14,4.28,-21.79,-12,1,-16,,,,,,,,
11/19/2015,Troy St.,63,UAB,79,-7.5,-7.31,-7.07,-9.99,-6.86,-6.52,-14.46,-6.5,-4.52,-4,3.14,-4.11,-6.6,0,-9,,,,,,,,
11/19/2015,UCLA,81,Pepperdine,67,7,8.96,4.55,7.07,7.83,4.14,9.73,6.5,8.87,13,3.75,8.89,16.5,0,9,,,,,,,,
11/20/2015,Alabama,105,Louisiana-Lafayette,93,-1.5,2.67,-0.05,3.89,-0.82,3.16,0.44,3,6.37,6,3.11,-1.85,6.6,0,3,,,,,,,,
11/20/2015,Auburn,92,Georgia Southern,62,11.5,9.29,12.79,15.14,12.34,15.28,9.58,10,3.56,1,4.89,10.92,,0,3,,,,,,,,
11/20/2015,Bradley,59,Seton Hall,67,-11.5,-10.43,-12.82,-13.93,-12.62,-13.72,-10.44,-11.5,-9,-8,3.77,-12.4,-1.4,1,-10,,,,,,,,
11/20/2015,Butler,74,Temple,69,8,10.37,13.98,9.48,15.61,11.28,12.18,8.5,8.28,9,4.14,11.44,0.4,1,12,,,,,,,,
11/20/2015,California,70,East Carolina,62,20,16.95,18.99,17.1,19.37,17.72,14.12,17.5,18.3,14,2.45,17.88,12,0,20,,,,,,,,
11/20/2015,Colorado,85,Portland,63,13,12.11,11.73,9.34,12.21,12.9,11.81,13,10.46,10,2.22,17.32,11.3,0,14,,,,,,,,
11/20/2015,Duke,79,VA Commonwealth,71,10,9.38,7.18,8.43,6.98,8.1,6.83,8.5,7.17,14,2.68,6.1,13,1,16,,,,,,,,
11/20/2015,Duquesne,78,Penn St.,52,2.5,-2.05,-1.2,-2.98,-0.87,-2.01,0.37,-1,-0.89,-4,2.15,-3.98,-6.9,0,2,,,,,,,,
11/20/2015,Eastern Kentucky,89,Ball St.,81,2,6.66,4.51,6.5,4.12,6.07,2.35,2,6.73,11,4.23,5.23,16.1,0,4,,,,,,,,
11/20/2015,Florida St.,77,Hofstra,82,8,7.07,10.06,9.89,10.09,8.45,12.1,7,3.84,5,3.91,-1.08,5.3,1,7,,,,,,,,
11/20/2015,Georgetown,71,Wisconsin,61,-2,-4.8,-0.72,-1.04,-0.68,-1.15,-10.91,-3,-2.8,-8,4.45,-7.53,-12.2,1,-3,,,,,,,,
11/20/2015,Georgia,63,Murray St.,52,8.5,5.57,6.18,8.61,5.73,4.02,15.55,9,3.95,2,4.64,0.53,0.1,0,9,,,,,,,,
11/20/2015,Indiana St.,70,Norfolk St.,61,5.5,5.41,5.14,6.09,4.95,6.18,11.65,6,4.83,3,2.35,3.98,4.3,1,4,,,,,,,,
11/20/2015,Iona,92,Delaware,77,9,6.96,4.96,8.29,4.31,5.71,9.9,10,8.06,6,3.69,-0.84,12.2,0,11,,,,,,,,
11/20/2015,James Madison,64,Florida International,61,11,10.74,11.13,8.81,11.62,9.61,12.9,12.5,11.7,10,2.58,15.04,5.6,0,11,,,,,,,,
11/20/2015,Kansas St.,93,South Dakota,72,14,15.17,16.56,16.05,16.67,16.27,13.27,13.5,15.62,15,3.77,21.07,6.2,0,15,,,,,,,,
11/20/2015,Kentucky,78,Wright St.,63,25.5,28.74,25.04,26.11,24.87,25.45,28.63,25,26.69,34,4.3,34.14,35.5,0,27,,,,,,,,
11/20/2015,Maryland,65,Rider,58,19.5,19.37,22.2,23.29,22.13,22.98,12.93,19,21.31,16,4.3,21.33,11.5,0,20,,,,,,,,
11/20/2015,Miami-Ohio,70,Lipscomb,68,8,9.53,8.81,7.89,8.99,7.48,10.73,8.5,9,10,1.37,12.13,9.3,0,11,,,,,,,,
11/20/2015,Michigan,70,Xavier,86,5.5,2.03,3.47,1.68,3.78,2.73,2.29,4,3.68,0.01,2.31,3.11,-3.5,0,3,,,,,,,,
11/20/2015,Minnesota,74,SW Missouri St.,69,11,12.26,11.31,9.38,11.74,10.18,11.08,9,11.47,18,3.84,20.5,9.9,1,9,,,,,,,,
11/20/2015,Montana St.,81,San Jose St.,69,7,5.91,4.12,2.97,4.38,3.34,6.23,5.5,6.66,7,2.48,4.02,11.4,0,9,,,,,,,,
11/20/2015,Northeastern,60,Florida Atlantic,58,11.5,8.75,6.05,6.11,6.03,8.14,14.6,10,8.45,13,3.29,4.84,11.3,1,9,,,,,,,,
11/20/2015,Northwestern,83,Columbia,80,6,8.85,8.02,10.08,7.64,10.45,12.53,6.5,5.9,7,2.01,8.41,8.5,0,10,,,,,,,,
11/20/2015,Ohio St.,68,Texas Arlington,73,18.5,18.97,18.51,19.78,18.27,19.37,22.29,15.5,16.25,19,1.92,18.16,17.1,0,21,,,,,,,,
11/20/2015,Oklahoma St.,68,George Mason,71,9,11.79,13.92,13.28,14.05,13.46,2.34,9.5,10.01,12,3.86,15.82,9,1,14,,,,,,,,
11/20/2015,Oral Roberts,70,Tennessee-Martin,66,4,4.66,7.54,4.09,8.38,5.16,4.13,2.5,2.84,2,3.19,8.87,-1.4,1,5,,,,,,,,
11/20/2015,Pittsburgh,95,Detroit,79,17.5,13.4,12.14,12.5,12.06,12.39,17.54,15.5,13.32,14,1.98,14.37,10.7,0,15,,,,,,,,
11/20/2015,South Carolina,76,DePaul,61,7.5,6.59,4.6,3.82,4.74,4.11,9.31,6.5,5.28,6,2.15,8.89,9.2,1,10,,,,,,,,
11/20/2015,Texas Tech,74,Mississippi St.,72,3,1.11,1.45,-0.39,1.8,0.08,2.22,2,1.93,4,2.21,4.34,-3.3,1,-1,,,,,,,,
11/20/2015,Towson,60,Mississippi,76,-8,-9.67,-7.12,-9.62,-6.65,-8.95,-14.43,-9,-8.89,-11,2.55,-7.1,-12.9,1,-10,,,,,,,,
11/20/2015,Tulsa,90,Ohio,88,12,8.53,4.94,5.32,4.87,5.14,20.65,12,9.18,8,4.9,6.45,10.7,1,10,,,,,,,,
11/20/2015,Utah,66,Miami-Florida,90,-2.5,0.11,-3.18,-0.25,-3.66,-1.45,3.5,1,-0.81,4,3.87,-5.22,7.2,1,1,,,,,,,,
11/20/2015,Villanova,86,East Tennessee St.,51,24.5,25.58,24.59,25.33,24.46,23.2,32.97,24,23.36,27,2.92,25.55,23.3,0,26,,,,,,,,
11/20/2015,Virginia,87,Long Beach St.,52,15.5,15.24,13.06,15.3,12.63,14.73,28.86,14.5,11.72,16,5.5,7.35,15.7,1,17,,,,,,,,
11/20/2015,Washington St.,85,Idaho St.,67,19,15.54,14.84,15.45,14.74,16.23,21.85,17.5,15.36,14,2.62,13.75,12.2,0,17,,,,,,,,
11/21/2015,Bowling Green,59,North Dakota,77,3,6.31,3.23,6.42,2.63,5.94,17.16,5,3.63,5,4.38,2.81,9.3,1,7,,,,,,,,
11/21/2015,Cal Poly SLO,73,Austin Peay,64,13.5,11.43,12.29,10.78,12.62,11.15,13.47,12.5,11.5,12,1.87,14.15,7.3,1,9,,,,,,,,
11/21/2015,Cal St. Fullerton,67,San Diego,55,6,0.17,4.56,-0.56,5.7,1.12,-11.65,3,4.39,-5,5.89,6.44,-5.3,0,2,,,,,,,,
11/21/2015,Canisius,87,Cornell,62,11,8.84,8.79,8.51,8.85,8.83,8.53,9.5,9.22,9,0.37,9.03,9.6,0,8,,,,,,,,
11/21/2015,Central Florida,65,NC Greensboro,54,6,7.85,11.25,9.66,11.57,10.15,4,6,9.16,3,4.74,13.48,-1.8,0,8,,,,,,,,
11/21/2015,Connecticut,83,Furman,58,18.5,20.52,21.67,20.99,21.84,21.36,21.79,17.5,20.28,20,2.1,21.62,15.6,0,20,,,,,,,,
11/21/2015,Davidson,82,Charleston,81,15.5,15.28,10.63,15.43,9.71,14.86,22.62,14,15.15,18,4.22,11.01,20.4,0,15,,,,,,,,
11/21/2015,Dayton,69,William & Mary,66,9.5,13.43,13.79,14.07,13.83,13.97,14.81,10.5,14.36,14,1.31,12.28,12.2,0,11,,,,,,,,
11/21/2015,Drexel,74,Monmouth,82,-4,-1.88,-2.94,-1.97,-3.14,-2.46,-1.19,-2.5,-0.1,-3,1.21,-3.78,-4.2,0,4,,,,,,,,
11/21/2015,Eastern Illinois,63,Western Illinois,83,-4.5,-0.85,-4.29,4.43,-6.02,1.5,2.4,-2.5,-2.43,1,8.2,-19.37,12.3,0,2,,,,,,,,
11/21/2015,Evansville,93,Belmont,88,5.5,4.89,4.88,5.46,4.77,5.89,7.22,6,3.63,3,1.37,3.6,6.5,0,4,,,,,,,,
11/21/2015,Florida,74,St. Joseph's PA,63,5.5,8.47,9.95,7.57,10.53,8.6,8.71,5.5,8.85,12,2.18,4.74,8.7,1,5,,,,,,,,
11/21/2015,Florida Gulf Coast,104,Youngstown St.,101,9.5,7.93,8.33,7.21,8.56,5.93,8.43,9,8.31,10,1.37,6.46,10.1,0,6,,,,,,,,
11/21/2015,Florida St.,83,DePaul,67,9.5,7.91,7.85,6.28,8.15,6.99,13.48,8.5,6.93,8,2.84,2.51,,1,11,,,,,,,,
11/21/2015,IPFW,87,SIU Edwardsville,67,11,9.32,8.76,9.89,8.55,9.56,14.67,10,9.9,8,2.56,4.19,9.7,0,10,,,,,,,,
11/21/2015,Illinois,77,Chattanooga,81,5.5,8.24,8.75,11.86,8.17,7.48,10.77,7.5,10.87,7,3.35,3.54,1,0,13,,,,,,,,
11/21/2015,James Madison,64,Oral Roberts,74,7.5,5.47,6.89,5.12,7.25,5.67,6.91,6.5,4.95,5,3.43,10.14,-3.2,0,6,,,,,,,,
11/21/2015,Kent St.,79,Marist,72,12,12.18,11.68,13.24,11.37,12.82,9.65,12,12.43,14,1.22,11.04,11.6,0,14,,,,,,,,
11/21/2015,Lipscomb,67,Northeastern,79,-7,-7.15,-5.14,-6.9,-4.81,-6.2,-11.43,-8,-6.91,-7,1.82,-6.66,-6.5,1,-10,,,,,,,,
11/21/2015,Loyola-Chicago,69,Toledo,62,4.5,0.83,-2.23,1.81,-3.08,-1.01,7.76,3,-0.71,0.01,5.3,-9.26,9,0,6,,,,,,,,
11/21/2015,Miami-Ohio,69,Florida Atlantic,75,7.5,8.95,6.9,7.28,6.84,7.22,11.46,7,7.38,12,2.07,10.31,10.1,0,10,,,,,,,,
11/21/2015,NC Wilmington,67,Western Michigan,71,5.5,3.5,3.85,1.48,4.33,4.66,-2.87,3,3.31,6,3.33,10.19,2.1,0,2,,,,,,,,
11/21/2015,NC Wilmington,80,Western Michigan,76,5.5,3.5,3.85,1.48,4.33,4.66,-2.87,3,3.31,6,3.33,10.19,2.1,0,2,,,,,,,,
11/21/2015,Niagara,67,Vermont,85,-7.5,-6.24,-2.66,-5.83,-2.05,-4.81,-12.4,-7,-8.3,-9,4.16,1.14,-10.5,1,-8,,,,,,,,
11/21/2015,North Carolina A&T,68,Buffalo,86,-11.5,-15.48,-12.24,-12.23,-12.49,-12.36,-20.78,-11.5,-14.97,-25,4.58,-11.71,-17,1,-16,,,,,,,,
11/21/2015,Northern Colorado,72,MD Baltimore Co,81,9,9.91,9.61,11.18,9.3,10.32,4.8,9,11.21,14,2.83,8.11,14.6,0,6,,,,,,,,
11/21/2015,Northern Iowa,71,North Carolina,67,-6.5,-8.73,-12.35,-11.28,-12.55,-11.7,-11.23,-5.5,-6.12,-2,5.77,-14.04,4,0,-10,,,,,,,,
11/21/2015,Northern Kentucky,56,Morehead St.,64,-5.5,-5.15,-8.41,-5.04,-9.2,-4.61,3.06,-5,-6.19,-7,3.38,-3.42,-5.7,0,-5,,,,,,,,
11/21/2015,Ohio,93,Norfolk St.,71,4.5,4.22,6.61,7.21,6.5,7.01,3.57,3,0.61,-1,2.98,5.46,,1,2,,,,,,,,
11/21/2015,Pacific,82,Nevada,85,-3.5,2.61,-0.28,3.09,-0.98,1.96,16.78,-1,0.34,2,5.58,-3.61,3.8,0,3,,,,,,,,
11/21/2015,Princeton,75,St. Peter's,72,11,10.68,10.7,11.1,10.63,13.83,17.33,9.5,10.7,10,3.42,6.41,5.1,0,11,,,,,,,,
11/21/2015,Providence,94,Brown,73,14.5,18.01,16.99,18.59,16.71,17.95,17.03,14.5,18.66,20,2.06,21.86,16.3,0,16,,,,,,,,
11/21/2015,Purdue,61,Old Dominion,39,8.5,7.3,9.1,9.72,8.98,9.61,8.98,6,3.4,5,2.96,8.81,1.4,1,8,,,,,,,,
11/21/2015,Rhode Island,73,Cleveland St.,45,15,12.6,13.68,13.5,13.72,14.74,19.79,14,9.41,10,3.44,10.48,7.7,0,13,,,,,,,,
11/21/2015,San Diego St.,43,Arkansas-Little Rock,49,16.5,19.19,18.44,20.48,18.1,19.7,28.65,16,18.48,14,3.98,18.44,15.6,0,20,,,,,,,,
11/21/2015,San Francisco,58,Cal Riverside,57,5.5,6.36,7.17,7.23,7.17,5.68,5.66,4.5,6.53,8,1.16,4.64,6.5,0,5,,,,,,,,
11/21/2015,Southern Utah,79,Texas San Antonio,82,7.5,5.02,5.59,2.61,6.21,3.66,8.4,6,4.18,4,2.71,8.82,-0.3,0,7,,,,,,,,
11/21/2015,Syracuse,66,Elon,55,17,18.16,16.78,19.07,16.36,18.33,27.42,17,17.31,16,3.58,14.93,15.4,0,20,,,,,,,,
11/21/2015,TCU,67,South Dakota St.,76,1,1.89,1.14,3.97,0.53,3.07,2.55,2.5,3.25,2,1.84,-1.57,-1,0,5,,,,,,,,
11/21/2015,Tennessee St.,66,Middle Tenn St.,69,-3,-6.33,-3.78,-8.3,-2.99,-4.72,-10.74,-4.5,-7.75,-9,3.1,-1.34,-8.7,0,-6,,,,,,,,
11/21/2015,Tennessee-Martin,62,Florida International,69,0,-1.86,-5.69,-1.31,-6.65,-1.52,0.89,-1,0.39,1,4.26,-9.96,4.3,1,0,,,,,,,,
11/21/2015,UC Santa Barbara,59,Oregon St.,71,1.5,-0.45,-3.48,-2.27,-3.72,-2.64,-3.79,-2.5,-0.06,4,3.79,-2.17,7.6,0,2,,,,,,,,
11/21/2015,USC,90,New Mexico,82,7,3.7,1.95,1.42,2.09,1.69,5.61,5,2.94,3,1.98,3.76,7.5,0,7,,,,,,,,
11/21/2015,UTEP,77,Texas St.,62,8,11.92,12.09,12.44,12.02,12.32,9.68,6.5,12.67,12,1.96,13.07,11.9,0,11,,,,,,,,
11/21/2015,Virginia Tech,76,VMI,52,9,11.13,13.82,17.07,13.21,16.7,6.25,8.5,8.77,10,3.93,7.2,8.3,0,10,,,,,,,,
11/21/2015,Washington,104,Pennsylvania,67,12.5,14.77,16.8,13.33,17.64,14.64,6.86,12.5,15.87,15,4.07,22.64,12.9,0,12,,,,,,,,
11/22/2015,Arizona,61,Northwestern St.,42,30,28.95,25.38,25.41,25.47,25.37,28.26,27,27.5,35,5.24,33.6,40.51,0,23,,,,,,,,
11/22/2015,Boston College,69,Harvard,56,5,5.91,7.35,4.55,7.95,5.73,-2.62,5,4.83,4,3.97,11.45,10.9,0,5,,,,,,,,
11/22/2015,Bowling Green,79,Youngstown St.,72,4,4.85,0.75,2.62,0.34,2.18,15.42,4,1.26,4,4.75,5.82,10.1,1,6,,,,,,,,
11/22/2015,Bradley,60,Towson,62,-3.5,-1.88,-1.58,-2.22,-1.45,-2.04,-6.46,-2.5,-2.79,-1,2.24,-2.04,2.8,1,-2,,,,,,,,
11/22/2015,Buffalo,77,Vermont,71,-3.5,1.57,-1.06,1.03,-1.49,0.31,2.5,-2,-0.24,3,2.77,0.28,7.4,1,4,,,,,,,,
11/22/2015,Colorado,87,Nebraska Omaha,82,17.5,16.56,18.82,18.51,18.92,18.53,15.67,17,15.02,12,2.17,16.88,16.2,0,15,,,,,,,,
11/22/2015,Colorado St.,95,Oakland,89,7.5,7.26,4.11,3.97,4.13,0.93,11.6,9,10.06,13,4.26,3.51,11.3,0,10,,,,,,,,
11/22/2015,Duke,86,Georgetown,84,6,8.28,4.92,4.26,5.03,4.61,10.24,5.5,6.29,10,3.11,11.99,11.5,1,14,,,,,,,,
11/22/2015,Florida,70,Purdue,85,-6,-3.95,-3.8,-3.49,-3.91,-3.68,-4.9,-5,-1.42,-1,2.81,-9.83,0.5,1,-8,,,,,,,,
11/22/2015,Florida Atlantic,65,Lipscomb,79,2,0.59,3.5,3.18,3.58,2.96,-0.2,,0.34,-2,3.06,-1.19,-5.3,1,1,,,,,,,,
11/22/2015,Florida Gulf Coast,73,North Dakota,60,4.5,4.99,3.82,8.06,3.05,6.71,5.84,5.5,5.59,5,1.94,3.46,1.4,0,7,,,,,,,,
11/22/2015,Florida International,70,Oral Roberts,76,-4.5,-4.58,-3.98,-5.29,-3.73,-4.37,-5.55,-4.5,-4.73,-3,1.68,-1.91,-8.2,1,-5,,,,,,,,
11/22/2015,Georgia Tech,68,East Tennessee St.,69,16,15.4,16.09,13.9,16.61,14.59,17.75,15,15.25,13,1.91,18.28,12.5,0,16,,,,,,,,
11/22/2015,James Madison,75,Tennessee-Martin,78,11,11.78,12.51,10.42,12.97,10.82,10.72,11,10.65,7,3.94,22.01,9.7,0,11,,,,,,,,
11/22/2015,Long Beach St.,77,Oklahoma St.,82,-4.5,-8.02,-8.05,-7.64,-8.13,-8.01,-9.57,-5.5,-5.68,-10,1.86,-4.35,-5.8,1,-13,,,,,,,,
11/22/2015,MD Baltimore Co,65,Cal Poly SLO,78,-13.5,-10.86,-8.59,-7.67,-8.79,-8.07,-11.05,-13.5,-12.86,-11,3.91,-20.06,-15.5,0,-5,,,,,,,,
11/22/2015,Miami-Florida,85,Butler,75,3,-1.29,-1.34,0.86,-2.05,-0.46,0.26,3,-2.45,-3,1.85,0.15,1.1,1,-6,,,,,,,,
11/22/2015,Miami-Ohio,67,Northeastern,61,-2.5,-0.81,-1.13,-1.17,-1.12,-0.97,-2.61,-1.5,-0.94,-1,1.39,2.47,-2.6,0,1,,,,,,,,
11/22/2015,Minnesota,68,Texas Tech,81,1.5,3.54,3.3,2.66,3.42,3.05,1.93,1,4,4,1.15,4.15,4.9,1,4,,,,,,,,
11/22/2015,Mississippi,63,Seton Hall,75,3,1.95,-0.11,-0.41,-0.06,-0.14,11.04,1.5,2.56,4,3.9,-3.26,3.9,1,2,,,,,,,,
11/22/2015,Mississippi St.,84,SW Missouri St.,70,6,6.73,6.05,6.61,5.95,6.62,6.06,5.5,3.43,8,2.2,12.01,6.6,1,6,,,,,,,,
11/22/2015,Montana St.,83,Wyoming,82,-7,-6.24,-4.45,-6.19,-4.11,-2.43,-6.72,-7,-8.94,-10,2.45,-4.09,-8.5,0,-7,,,,,,,,
11/22/2015,Nebraska,92,SE Louisiana,65,,21.09,,,,,,,21.01,,0.11,21.16,,,,,,,,,,,
11/22/2015,North Carolina A&T,72,Niagara,73,-6,-9.74,,,,,,-5,-6.91,,3.94,-12.58,,,,,,,,,,,
11/22/2015,Northern Colorado,76,Austin Peay,91,2,2.87,0.64,4.07,-0.07,2.44,-1.5,2.5,7.36,3,3.13,2.19,8.6,1,2,,,,,,,,
11/22/2015,Oregon,73,Valparaiso,67,6.5,6.25,5.17,7.41,4.68,6.63,3.25,4,6.39,7,3.04,13.91,4.1,0,4,,,,,,,,
11/22/2015,Rice,65,Fresno St.,82,-5.5,-5.63,-6.23,-4.7,-6.6,-5.17,-3.78,-3.5,-5.03,-2,2.73,-11.73,-8.1,0,-3,,,,,,,,
11/22/2015,SMU,71,Yale,69,13.5,13.56,11.44,10.72,11.67,11.05,17.23,11.5,17.14,11,3.1,17.67,16.7,0,11,,,,,,,,
11/22/2015,South Carolina,94,Hofstra,84,4.5,5.11,4.89,6.65,4.52,5.6,6.25,5,4.58,3,1.04,5.3,4.3,1,6,,,,,,,,
11/22/2015,St. Joseph's PA,66,Old Dominion,64,-2,-2.3,-1.96,-0.62,-2.24,-1.22,-3.04,,-0.75,-6,2.89,-5.75,3.6,1,-5,,,,,,,,
11/22/2015,St. Mary's,78,Stanford,61,3,2.21,6.46,4.92,6.78,6.03,-9.87,3.5,5.3,2,5.51,7.17,-3.7,0,-3,,,,,,,,
11/22/2015,Tennessee,89,Gardner Webb,64,13,14.24,13.5,14.22,13.36,13.95,16.37,14,13.19,13,1.54,17.78,15,0,12,,,,,,,,
11/22/2015,Tulane,76,Appalachian St.,48,6.5,7.2,5.75,4.26,6.07,4.64,4.21,6.5,9.61,8,3.07,9.56,13.9,0,6,,,,,,,,
11/22/2015,Tulsa,67,Indiana St.,59,7.5,6.87,5.69,6.57,5.53,6.18,10.2,7.5,3.43,4,2.48,7.93,11.2,1,8,,,,,,,,
11/22/2015,UAB,61,Jacksonville St.,55,17,17.56,15.19,17.75,14.72,16.68,25.31,15,17.5,14,3.31,15.37,19.1,0,20,,,,,,,,
11/22/2015,Utah,74,Temple,68,6.5,5.43,2.87,7,2.23,5.45,10.87,5,1.77,6,2.66,6.38,4.7,1,7,,,,,,,,
11/22/2015,VA Commonwealth,73,Wisconsin,74,-1.5,-3.79,-2.56,-3.98,-2.31,-3.93,-4.58,-1,-1.54,-8,2.06,-1.65,-4.3,1,-5,,,,,,,,
11/22/2015,Villanova,75,Akron,56,16.5,16.67,15.61,15.42,15.66,15.37,21.7,14,14.75,19,2.28,16.26,15.9,0,17,,,,,,,,
11/22/2015,Virginia,83,George Mason,66,20,18.99,19.53,18.89,19.67,19.51,21.75,18.5,16.68,20,1.46,18.82,17,1,18,,,,,,,,
11/23/2015,Arizona St.,79,North Carolina St.,76,-1.5,-1.38,-0.47,-1.8,-0.22,-1.53,-3.38,-1.5,0.16,-2,1.76,2.26,-3.8,1,-3,,,,,,,,
11/23/2015,California,89,Sam Houston St.,63,20.5,19.5,21.94,20.44,22.29,21.05,20.47,19.5,19.35,9,4.02,23.05,17.4,0,20,,,,,,,,
11/23/2015,Central Michigan,60,Weber St.,63,2.5,5.63,3.14,5.12,2.75,6.35,12.97,5.5,1.28,6,3.36,5.34,9.3,1,4,,,,,,,,
11/23/2015,Davidson,77,Mercer,71,12,9.09,6.95,12.26,5.95,10.39,18.36,11.5,9.19,9,5.13,0.27,2.5,0,16,,,,,,,,
11/23/2015,DePaul,82,Norfolk St.,78,8,7.22,7.98,9.39,7.71,8.98,13.27,8.5,5.26,3,3.07,4.35,,1,5,,,,,,,,
11/23/2015,Florida Gulf Coast,77,Bowling Green,82,5,4.14,7.31,6.02,7.6,6.27,-5.8,3,6.44,5,5.24,11.73,-3.2,0,0,,,,,,,,
11/23/2015,Florida St.,90,Ohio,81,11.5,8.98,7.1,7.88,6.94,7.8,20.82,11,7.59,10,5.73,-1.31,,1,14,,,,,,,,
11/23/2015,Hofstra,66,Indiana St.,67,6.5,3.98,3.8,2.32,4.11,2.96,4.3,5,1.85,3,1.95,8.44,,1,5,,,,,,,,
11/23/2015,Indiana,78,Wake Forest,82,13,13.98,15.29,12.65,15.79,13.43,11.73,12.5,13.44,14,3.65,23.48,10,1,10,,,,,,,,
